;PV_open_Erfurt;PV_open_Nordhausen;PV_open_Hildburghausen;PV_open_Gera;PV_rooftop_Erfurt;PV_rooftop_Nordhausen;PV_rooftop_Hildburghausen;PV_rooftop_Gera;Wind_Erfurt;Wind_Nordhausen;Wind_Hildburghausen;Wind_Gera
2030-01-02 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,024212136205081898;0,028282409355805723;0,0890208819100395;0,0391743325718037
2030-01-02 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1331686183290903;0,1467599135095279;0,22837663912921477;0,16761746045573128
2030-01-02 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3480288032754566;0,34595352858510453;0,39370792015667944;0,3776772882577139
2030-01-02 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,33701148253019053;0,3309845026987544;0,40469666983798624;0,34720452952974107
2030-01-02 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5028853885903362;0,4884465588406239;0,45699024406296673;0,48980031801997453
2030-01-02 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,33858858983861123;0,3324577094074246;0,41152263181891535;0,3481748574740107
2030-01-02 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3374448381224601;0,33208051613339407;0,4287723331784961;0,367584762317833
2030-01-02 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10699028190631052;0,11057337102762714;0,2518732780603496;0,1446621408837374
2030-01-02 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10564754749814885;0,10823221808710255;0,2529980466256647;0,149685353917837
2030-01-02 09:00:00;0,04557768300690589;0,026390080109743756;0,05420331680701501;0,0935102586707265;0,04389850521191463;0,025417814000437407;0,05220635250359867;0,09006514387759447;0,09381655103535251;0,09964388335265181;0,22489989265316457;0,12012883013953951
2030-01-02 10:00:00;0,11033071391890467;0,05083338054452236;0,06571670169746678;0,05317150096278236;0,10626589814294503;0,04896057178761891;0,06329556005598116;0,05121255092731143;0,11111139688878849;0,12479893303820479;0,24647407694446125;0,14644795325166826
2030-01-02 11:00:00;0,15598974593703493;0,07983703213320471;0,10627824191918521;0,05570719691999904;0,15024275529724945;0,07689566779145506;0,10236272774321523;0,05365482650715697;0,06463867015938593;0,07839892467135147;0,197813406384696;0,10452402357525759
2030-01-02 12:00:00;0,16489726412052255;0,10240837177176293;0,14539150595454137;0,1816802615881449;0,1588221017581875;0,09863543175911903;0,1400349767877951;0,1749867782664764;0,15755730681250424;0,17297929185308186;0,3264898162787191;0,19364425833315535
2030-01-02 13:00:00;0,1512967817742268;0,06441727631663602;0,12774367335983544;0,057398490002955695;0,14572268981412373;0,06204400824181259;0,12303732749920993;0,055283808792320484;0,2431842147416361;0,24568407400138145;0,3623246671675589;0,2616944723842646
2030-01-02 14:00:00;0,09029867354482149;0,18475445562120313;0,1722387252005991;0,1588159024339604;0,08697188030895965;0,17794771251936933;0,16589308795636648;0,15296479023902504;0,11952723825561638;0,12386089213666394;0,26162725233861944;0,14244878938327402
2030-01-02 15:00:00;0,06813558343328753;0,07479019524113142;0,04628957919845113;0,155931740664289;0,06562532509627167;0,07203476699540554;0,044584173649034504;0,15018688706086783;0,1808795038935488;0,19706414532940453;0,3169507336368878;0,2198603259256858
2030-01-02 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1046230757374039;0,11172056756299081;0,25224768091149474;0,1520493850795313
2030-01-02 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,10687892736373747;0,12048244640880301;0,2719716911133827;0,1450659608887435
2030-01-02 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0338570147054031;0,042464325812238635;0,15203436376904628;0,06249317193839788
2030-01-02 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,012075737198711176;0,01545278291770823;0,09468947107736636;0,025744584872636655
2030-01-02 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004530744181612007;0,00606686743114622;0,05945733077827619;0,01215315302674052
2030-01-02 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000663691018066404;0,0011688613399029406;0,03358539175880361;0,004722931853798177
2030-01-02 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00011723629549321684;0,0002361463694780162;0,013399514039711326;0,0006209727070167268
2030-01-02 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,478351985929548e-07;0,002014235338764667;8,744104693188896e-05
2030-01-03 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000358490729971437;0,0
2030-01-03 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00028025613420090803;0,0
2030-01-03 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,9382891156381603e-05;0,001267509652314154;0,00010773986139822034
2030-01-03 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0002818941466746678;1,2491578133126993e-05
2030-01-03 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00029967828210406027;4,684341799922623e-05
2030-01-03 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00010155677337310944;1,2491578133126993e-05
2030-01-03 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4217527978894323e-05;0,0003225324561427093;0,00015224110849748523
2030-01-03 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0001099090270248908;0,0001848278637256262;0,0013647503928198965;0,00032790392599458363
2030-01-03 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00039253223937461;0,00039809078340904107;0,004180831837786994;0,00047512609684929457
2030-01-03 09:00:00;0,16259232233148124;0,22808364144581986;0,04159039040111075;0,033292163709741876;0,15660207887716351;0,21968055991886862;0,04005811286001719;0,03206561030990928;0,0007610888587950375;0,001132211712224013;0,008290267131876458;0,001598624582513276
2030-01-03 10:00:00;0,23128131965701382;0,36231590548819137;0,050058396422535685;0,10727438239586094;0,22276042893280806;0,34896742475967907;0,04821413971223174;0,10332216830759239;0,009033674650262613;0,008439344068233844;0,0289422764006444;0,01077361436666331
2030-01-03 11:00:00;0,4362891985995159;0,47629791439205144;0,06995399454517089;0,143180416240831;0,4202153860195338;0,45875009649339693;0,06737674211455932;0,13790534827406353;0,01845828648826047;0,016713990486959797;0,03980838314800318;0,01963631469748517
2030-01-03 12:00:00;0,29779916125295824;0,4222567806061826;0,090075624194918;0,3850918551433948;0,2868276132067966;0,40669995184700747;0,08675704856668419;0,3709042604802171;0,03173978303560299;0,028740394296763956;0,05007404132283799;0,025892364703229455
2030-01-03 13:00:00;0,05668744033972953;0,2724414170772483;0,046608236438282095;0,39292624184920344;0,054598955695634235;0,2624041017112444;0,04489109088529275;0,37845001188633803;0,01632555291034029;0,014992496091267704;0,040680273787607336;0,018793133173499097
2030-01-03 14:00:00;0,1004771170810322;0,2528251092699632;0,027736016717751534;0,31829351505714415;0,09677532855699418;0,24351049998106986;0,026714163470255424;0,3065669118708283;0,004718860584329438;0,005678616079798763;0,021268889966425494;0,008057662732920872
2030-01-03 15:00:00;0,08432312834168888;0,1465450557818149;0,011703566749227805;0,20811401618685538;0,0812164867712056;0,14114602741090593;0,011272382711098358;0,2004466576957607;0,017499062308638246;0,015435541344095726;0,03763195857413829;0,016413822134981257
2030-01-03 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13355835922809603;0,10266228711007579;0,1088860211866508;0,09638576042152534
2030-01-03 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4924996086035306;0,349092217142731;0,2405436917835108;0,32155329689726
2030-01-03 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,44006128905218106;0,36270222789433665;0,24773378653737657;0,2847403187204077
2030-01-03 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1931195314111144;0,17204951065827168;0,15399241267994115;0,13023184008249644
2030-01-03 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1758095824124682;0,15650059017042045;0,1479296865111901;0,13825039227911953
2030-01-03 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,26654434414447925;0,22155042957983603;0,19904971579941477;0,1855313129315322
2030-01-03 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,23506111519599512;0,19433410914740007;0,18863169646432223;0,1724104343726331
2030-01-03 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,27716065893853653;0,22693070324712528;0,2084838876423315;0,19027424618126973
2030-01-04 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,22815553850482576;0,1884385742121519;0,21266081945041906;0,16854752536691117
2030-01-04 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2341370319978026;0,20087164445716188;0,22300369821330254;0,17912681390350943
2030-01-04 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3563335393265301;0,3558746550138054;0,3031563285900104;0,2990015370890611
2030-01-04 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5941605737559089;0,5236455473156096;0,39835818556928754;0,46047481408250807
2030-01-04 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8065516187645406;0,7468874113748395;0,47158392119644504;0,6434716750363868
2030-01-04 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4268059114754331;0,4162004386584243;0,38321559225571383;0,3958499320293026
2030-01-04 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1373669437799862;0,13714602109019958;0,19965188038500645;0,1528250154205772
2030-01-04 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07772955803582453;0,07227342686292086;0,14479562264472964;0,09007836854256128
2030-01-04 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0671397111299079;0,07153014352718616;0,1334504622492911;0,07870716600056497
2030-01-04 09:00:00;0,013327923850554868;0,24426506432565787;0,034876676275687295;0,009010063709753803;0,012836895077113372;0,23526582511365995;0,03359174609710935;0,008678113994131294;0,03281031191243454;0,04206582881374448;0,10224952264851987;0,047458033385228776
2030-01-04 10:00:00;0,034845602142509216;0,40727818132255245;0,09332171488546134;0,022963187582780684;0,03356181680041677;0,39227319569487945;0,08988354644231276;0,022117175408678236;0,04088017660961177;0,05307335492007066;0,1100687441932994;0,0515701419392434
2030-01-04 11:00:00;0,040489826048908946;0,5186037393215612;0,12877377340754906;0,02962439744546031;0,03899809561552809;0,49949728576760893;0,1240294764925341;0,028532972276417035;0,035332537162541804;0,04491565331084729;0,10575229532276428;0,049027808370625064
2030-01-04 12:00:00;0,04291364439280058;0,5041744759803242;0,14378472092341663;0,03129594305106245;0,0413326153888553;0,4855996268652596;0,1384873890999223;0,030142934622865415;0,08359321708894338;0,08799304795653773;0,1572039571364303;0,08767102580787567
2030-01-04 13:00:00;0,03323637367568997;0,42030154223020333;0,13103562976314645;0,027121442166202128;0,03201187569816455;0,40481674856909056;0,1262080012981884;0,02612223113902626;0,026703357638949026;0,030657548958451294;0,09794635987916081;0,04457597350416845
2030-01-04 14:00:00;0,02202937958495966;0,2749908695658015;0,07147108173253111;0,017176391917841226;0,02121777086340851;0,26485962700285093;0,06883793661606945;0,016543577478762866;0,007708386119406468;0,01157604668544413;0,05668199164356913;0,021726088799988746
2030-01-04 15:00:00;0,0055568752198533276;0,08861609746484567;0,05134395104708418;0,0049940573442013095;0,005352148238069257;0,08535129387403556;0,04945233179798108;0,0048100657578359985;0,0071253947452191106;0,00992789668011935;0,05378023954620459;0,01963631469748517
2030-01-04 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,013449276041658065;0,01725872491609401;0,06857723822801301;0,025942777143552427
2030-01-04 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03423000756219551;0,03785058001055432;0,09935471260402033;0,04467374984491286
2030-01-04 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,042052539564543925;0,04608465005577861;0,10820086396905529;0,05764863308438108
2030-01-04 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06134767986446921;0,06414605598005246;0,12635103018583804;0,07266324975918863
2030-01-04 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,02912783613078154;0,03292684696392067;0,08811337099918057;0,03908897345456067
2030-01-04 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05011253487970258;0,06039064265320826;0,1194391895509275;0,06453394633858164
2030-01-04 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,04674199138427262;0,05668144757604784;0,11517325906509895;0,05706688244560974
2030-01-04 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06611827993635049;0,06285113255873667;0,12378613665371214;0,07240029460402313
2030-01-05 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2709069599142296;0,2665307613592349;0,28952689479941873;0,2438623728260671
2030-01-05 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4261001011250147;0,4382275419186016;0,3949681757537526;0,387323686407126
2030-01-05 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,28901154370146115;0,2881165344969435;0,31038791965987805;0,26285031513473756
2030-01-05 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1638115042904485;0,1668132176711496;0,25499876186147136;0,18077927123940596
2030-01-05 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,40028618415646583;0,404160088130698;0,42725800364660416;0,41295372796955976
2030-01-05 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,38767680249366004;0,34144544384055864;0,41132848834047786;0,34685989581160387
2030-01-05 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,48863459909989787;0,4690565587779793;0,4522476519472742;0,427748440820982
2030-01-05 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,19947142580196967;0,2161690726723198;0,3289747852022048;0,2267950106553649
2030-01-05 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1245617196830849;0,14142969456772622;0,2599564796153845;0,1601649700705814
2030-01-05 09:00:00;0,045260492151876205;0,023885415359705505;0,0018733929924617569;0,06643029007911075;0,04359300033575445;0,023005426372768985;0,0018043732506342184;0,06398285833935403;0,07356338284453452;0,0799489060311077;0,18317217488908275;0,09698111795790598
2030-01-05 10:00:00;0,057189002752355306;0,08177154773329753;0,008388250751895112;0,31938035189976155;0,055082039493058;0,07875891176417606;0,008079209934720027;0,3076137073560861;0,031114572638336235;0,039411890257684205;0,12276838490334935;0,052985779773032704
2030-01-05 11:00:00;0,06562227769255863;0,0815743251617168;0,013371499931743745;0,14607053992160599;0,0632046148302012;0,07856895528733776;0,012878865723732135;0,14068899371396787;0,02632732421496908;0,03288067384924635;0,11499315569357936;0,048181801370632694
2030-01-05 12:00:00;0,06074729145656912;0,09464098495313215;0,01504527751456974;0,0489492026675084;0,05850923335027447;0,09115421182327992;0,01449097781666454;0,047145810990284406;0,026666322533697554;0,029687687875243424;0,11309386723015585;0,046655300780911874
2030-01-05 13:00:00;0,07004852385316741;0,08925695063476671;0,012536761056855807;0,045575491314890484;0,06746778876384019;0,08596853666401215;0,012074880386340067;0,043896394266447154;0,07090941629808858;0,06882041809943726;0,1704650981224059;0,08721091934663881
2030-01-05 14:00:00;0,01964483863341803;0,05842718011402875;0,0075643896006912905;0,21009931851083105;0,01892108142060789;0,05627459979403821;0,007285701562771085;0,20235881730253727;0,058758711672327324;0,06663335608119822;0,16696859149587856;0,08483644135918438
2030-01-05 15:00:00;0,00632527689289934;0,018897804368760894;0,0002810927744439568;0,06308531712294947;0,006092240375792522;0,01820156947096444;0,00027073672485917945;0,06076112122894607;0,06488959172040329;0,07793019759814251;0,18131420074027518;0,09572920902321873
2030-01-05 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16936537440798474;0,18522067371292883;0,30725674181539514;0,2069589422396973
2030-01-05 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3712233463799883;0,3672265612422871;0,44275232763867034;0,4018261855557912
2030-01-05 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,35826549577934536;0,35211174927539135;0,4332904395846897;0,38210770899022806
2030-01-05 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13928713672696122;0,1437416000221228;0,26949673226612564;0,1528085458696457
2030-01-05 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3114664812989655;0,3230808660577634;0,40088303879649934;0,3337824031803278
2030-01-05 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,37451662956163656;0,35322929210954196;0,44927515331116197;0,36405254553679606
2030-01-05 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2554988607687057;0,27197273458445165;0,40719045282859256;0,2865910055045359
2030-01-05 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3806366433204194;0,40164245730319725;0,4576188768501186;0,41284955713048527
2030-01-06 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7582554489391632;0,7366808511463337;0,4757641030292821;0,6567581041828658
2030-01-06 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8694267599551553;0,797894440426968;0,4758036233302363;0,6779447129522302
2030-01-06 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8696015676457568;0,7980602664517124;0,4758036233302363;0,6779572045303633
2030-01-06 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8179365490673162;0,7787492526556173;0,4758036233302363;0,6730945231462008
2030-01-06 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7624004896962315;0,7306954524072572;0,4758036233302363;0,6522456331142213
2030-01-06 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6928981581708803;0,684859541388595;0,4758036233302363;0,6351988671765124
2030-01-06 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,750816078247808;0,721823218463323;0,4758036233302363;0,6491164927918731
2030-01-06 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6707847610056545;0,7123325446198118;0,4758036233302363;0,6492468736386375
2030-01-06 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5334146769677534;0,5326001977868118;0,47567882237985465;0,5872965276892926
2030-01-06 09:00:00;0,06923086965405857;0,0018389689432772565;0,2341967082159556;0,051421253450793424;0,06668025866680378;0,0017712174558933576;0,22556840843957826;0,04952678621839577;0,21041417788309547;0,23131890940655392;0,4633730326690509;0,31576330172329214
2030-01-06 10:00:00;0,13091417403870378;0,0074253921128642755;0,3763133330782771;0,008202383924059286;0,1260910202583305;0,007151825035021908;0,36244915764907737;0,00790019083212026;0,23365288397989206;0,29694728936718684;0,46800504594266573;0,3772066234387692
2030-01-06 11:00:00;0,19603784562440246;0,03225682525494441;0,4536310717482065;0,06670974764308753;0,18881539868034553;0,031068415903446455;0,43691834805221996;0,0642520200983422;0,4260283238012434;0,5045248227193844;0,4755789816195492;0,5191960870844398
2030-01-06 12:00:00;0,18356355033123853;0,021387668024482276;0,4837040635983017;0,18788151366590838;0,17680068268745605;0,020599701307790822;0,4658833875709959;0,18095956316242756;0,7778853008565362;0,7581157830824379;0,4758036233302363;0,6717669211963972
2030-01-06 13:00:00;0,1612402775443323;0,29763806831589174;0,4972870199921791;0,12351396109391491;0,1552998462663832;0,28667245527267465;0,47896591925562515;0,11896344673782332;0,8980833580172324;0,8218090446476195;0,4758036233302363;0,6803448804649525
2030-01-06 14:00:00;0,10399275694493171;0,2795470022874974;0,35481169714115335;0,16926202988542835;0,10016144484696055;0,26924790220322115;0,34173968724647924;0,1630260603633336;0,909016141025612;0,8253936670986791;0,4758036233302363;0,6803448804649525
2030-01-06 15:00:00;0,030764922290666796;0,148050799758248;0,19495949150670985;0,10158318021584406;0,029631477785221176;0,14259629660925993;0,1877767733985679;0,0978406419973656;0,8230762540576189;0,7753914787620874;0,4758036233302363;0,6746930733740824
2030-01-06 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,32027051835852355;0,38161691117239155;0,47078059307895676;0,43796569665561486
2030-01-06 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0584355143339013;0,08469282120006544;0,3113980533522279;0,11612851377435321
2030-01-06 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0330213073371041;0,051702153332772845;0,24603649361218544;0,07611404821846496
2030-01-06 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,009730612525936998;0,01987407303906871;0,14655115601343222;0,03633041661682846
2030-01-06 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,011955410490666693;0,020037236098255067;0,15281200369091424;0,04029649267409628
2030-01-06 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,003649478150863676;0,0072878597069717735;0,10017657886267983;0,015376351958246012
2030-01-06 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0017777847427980747;0,003425837487790594;0,073051326298999;0,010319530630597795
2030-01-06 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005118620401444914;0,0006575719527762268;0,04825829149557622;0,00414653474851246
2030-01-07 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0003956724972896068;0,0005351206721199083;0,04055386082494987;0,004137686547334827
2030-01-07 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00011304928493988768;0,00027297653719477106;0,02034505093122495;0,0006675930611207185
2030-01-07 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0002512206331997504;0,0002701330315989922;0,024304985086836334;0,0005219695148485209
2030-01-07 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004396361080995632;0,0005747943454324419;0,03249504745563548;0,002767479393541588
2030-01-07 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006370237484707954;0,0013994561032177695;0,03683032046951983;0,004411980783841408
