"415,81860455523156"
"426,9540860637046"
"438,4010432731225"
"446,721195505949"
"506,1184373323067"
"626,3305084872575"
"720,2128628343304"
"757,5455152064326"
"749,3894162364079"
"719,4156161642841"
"716,2572821556018"
"690,7945611032665"
"667,5889945024443"
"657,4442281362928"
"638,3609451822203"
"590,4278506422118"
"612,3943595664546"
"603,0491549363162"
"574,8597590446657"
"570,3144242201092"
"570,7672956945062"
"543,4965828269178"
"485,68696137940054"
"425,23127169437214"
"450,2294309831776"
"455,18042147161293"
"462,2785019450451"
"516,9870541213829"
"575,4163774666557"
"749,8827526581965"
"736,0365888738446"
"750,5627464138713"
"733,0763184066568"
"717,8212309237084"
"696,307169409846"
"664,3161791046547"
"637,9910015269683"
"627,5104307935313"
"603,5074125084411"
"614,8562611381024"
"626,8064092550362"
"655,5283312753163"
"658,4876473230338"
"643,4594274577819"
"618,3702405289648"
"608,8186652622052"
"572,4005246992333"
"502,3284431215289"
"520,9997603485625"
"528,1207022769645"
"535,2211053029779"
"564,129680806909"
"639,0173773006475"
"852,697456440938"
"974,6657477413605"
"1033,4737985255422"
"1049,092635828466"
"1035,4808621281766"
"1000,1183352121284"
"977,8173212904378"
"944,0466509543187"
"899,1335593196252"
"902,4584117048394"
"881,7516806217318"
"871,0369478691092"
"871,8512989343308"
"846,2274458510155"
"793,9772038918177"
"733,0101873932895"
"682,498442100527"
"630,8240702608085"
"545,0681707955473"
"600,1896130292306"
"596,4198974854196"
"605,4486825948436"
"628,166119038111"
"700,9881272588887"
"947,7230081188918"
"1038,2072785998967"
"1044,8683030882405"
"1071,9400367881394"
"1059,8501152037306"
"1031,3982558435907"
"1032,6142235773414"
"994,7529447178586"
"940,9599615128457"
"932,8067263989335"
"928,0242987142284"
"899,1243007424182"
"912,0318068393801"
"895,2568193711704"
"864,6822753887182"
"807,7437617953917"
"784,101991379069"
"736,4197811518403"
"623,1281489051255"
"623,263631128684"
"619,5185425145818"
"629,0519840532398"
"652,6136466170387"
"727,4677007575694"
"982,7999389435645"
"1077,5936894815807"
"1085,7098120498329"
"1114,2656820889083"
"1101,731345320833"
"1072,274487441593"
"1073,3883189105322"
"1033,6397840121863"
"976,9879559179949"
"968,4784394294506"
"963,6554783098231"
"933,136238782134"
"946,8243881078373"
"929,7364760677729"
"897,5963123461544"
"837,8299858827029"
"813,7752677742294"
"764,2756167298172"
"646,8424177409042"
"388,04847712333174"
"402,15802537256116"
"412,2824072043785"
"433,4341676789343"
"507,51234840747816"
"671,7106424304841"
"761,8036478898439"
"814,7606466738109"
"821,9650079668345"
"799,457139156598"
"771,1922642528166"
"741,5610007403252"
"718,2985746382853"
"698,8527420288619"
"694,5669769659922"
"688,9155711154854"
"696,0573146612448"
"694,7706426465559"
"684,6175337866949"
"644,5648480502934"
"600,2568806152049"
"552,6452895256828"
"495,63650182380604"
"424,93891517519614"
"300,8633183625333"
"316,5499736705338"
"320,59427198040987"
"337,361127727794"
"410,8701609031614"
"543,5844377809767"
"614,7174596414104"
"654,8206018759661"
"658,1612435492677"
"617,3381408597338"
"585,7666406475403"
"563,8521382826336"
"545,3553572106812"
"527,0076599169704"
"522,3377215134054"
"516,843013443164"
"528,2018459676814"
"537,6806931042202"
"530,9962960027692"
"520,6195371377296"
"493,8999717252692"
"453,18080731916797"
"395,48344447462716"
"339,0157190073457"
"193,92124281040645"
"209,95704032491952"
"200,2883838239499"
"212,57671225451656"
"253,95583779477124"
"328,0928579535773"
"356,3799401426601"
"373,4679450768384"
"378,460467704203"
"363,798127538613"
"341,8259340973139"
"325,7428124298632"
"315,84530037419495"
"294,60714656053506"
"284,999685534138"
"284,93129636903154"
"291,30338775002895"
"294,3141790489344"
"296,9061041745233"
"296,39496010194523"
"292,67605940074134"
"274,359631192387"
"237,3159974716972"
"195,50008259747915"
"242,45661374427306"
"279,97446946419143"
"272,75626753812577"
"289,74461086345354"
"363,97697934785657"
"494,478284791413"
"440,437735915189"
"447,34041712193863"
"421,1384998845658"
"409,6677598414566"
"379,14461503891295"
"371,5299428452529"
"368,57726724562474"
"344,3811111650747"
"341,6530110119492"
"346,20789672855256"
"361,2189589230225"
"378,21763266666267"
"399,81384688654725"
"411,48957200883524"
"422,7937294148245"
"410,5808644390513"
"357,71039648962767"
"306,30366375615887"
"500,61625550111967"
"507,3104740131795"
"514,1822576861739"
"542,0305603205927"
"614,7055039537784"
"820,3332307239021"
"936,3690180483189"
"991,4350923806171"
"1006,43982687702"
"993,5076758078792"
"959,8527844691343"
"938,4649887208238"
"906,5361094775064"
"863,9861370171382"
"867,021483993025"
"847,1360524105318"
"837,2151626649222"
"837,7566793757027"
"813,2113430425986"
"763,5535244525306"
"705,620297956367"
"656,8787367223756"
"606,6645665247545"
"523,8107703444465"
"473,571051112356"
"479,7000211862708"
"486,2686763480797"
"512,7092546561188"
"582,4445787854685"
"777,3798311461838"
"885,5580624847398"
"935,6701760392491"
"949,860176491763"
"937,8290134128566"
"906,4382075061872"
"886,2629375972907"
"856,7729546218143"
"817,3564296280724"
"820,0085725041876"
"801,2115334404618"
"792,3376892581258"
"792,5183972212053"
"769,4000250234665"
"723,178036803854"
"669,2663198965546"
"622,875199435003"
"574,5995358824648"
"495,6064603397491"
"355,18744255342176"
"367,6301560203044"
"376,70445958271415"
"396,2436723937018"
"464,91455060703777"
"615,869435343066"
"696,5474908128706"
"742,3595704694936"
"748,5861980352465"
"728,90973775771"
"703,8966287930642"
"677,4350092050156"
"657,065510110649"
"640,086557237689"
"636,2814751817384"
"630,4571104759848"
"636,8381648749536"
"635,0980188808353"
"625,4647319950936"
"589,9050643694054"
"550,7086624187139"
"507,09964659693696"
"454,1397923373251"
"389,10041520795323"
