Strompreis_2040;Erdgaspreis_2040;Oelpreis_2040;Biomassepreis_2040;Wasserstoffpreis_2040;Synthetische_Kraftstoffe_2040
89,53294805;20,34;29,01;25;95;157,22
92,03556174;20,34;29,01;25;95;157,22
92,1823652;20,34;29,01;25;95;157,22
83,99047238;20,34;29,01;25;95;157,22
78,80663963;20,34;29,01;25;95;157,22
75,07581604;20,34;29,01;25;95;157,22
78,29820401;20,34;29,01;25;95;157,22
73,13266749;20,34;29,01;25;95;157,22
87,7040823;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
131,899464;20,34;29,01;25;95;157,22
127,6766765;20,34;29,01;25;95;157,22
113,9004451;20,34;29,01;25;95;157,22
105,5872162;20,34;29,01;25;95;157,22
98,62024041;20,34;29,01;25;95;157,22
90,22914116;20,34;29,01;25;95;157,22
81,52590927;20,34;29,01;25;95;157,22
73,42897116;20,34;29,01;25;95;157,22
72,8815475;20,34;29,01;25;95;157,22
78,38178954;20,34;29,01;25;95;157,22
77,72669754;20,34;29,01;25;95;157,22
75,16501769;20,34;29,01;25;95;157,22
79,60080768;20,34;29,01;25;95;157,22
90,52506709;20,34;29,01;25;95;157,22
100,7814328;20,34;29,01;25;95;157,22
111,4838885;20,34;29,01;25;95;157,22
112,5593619;20,34;29,01;25;95;157,22
109,9877464;20,34;29,01;25;95;157,22
111,1370854;20,34;29,01;25;95;157,22
110,6567525;20,34;29,01;25;95;157,22
107,1561556;20,34;29,01;25;95;157,22
105,0936192;20,34;29,01;25;95;157,22
110,3816534;20,34;29,01;25;95;157,22
116,1513592;20,34;29,01;25;95;157,22
119,6906987;20,34;29,01;25;95;157,22
117,3943996;20,34;29,01;25;95;157,22
110,5836815;20,34;29,01;25;95;157,22
104,4111213;20,34;29,01;25;95;157,22
98,00869362;20,34;29,01;25;95;157,22
89,74784273;20,34;29,01;25;95;157,22
82,6452426;20,34;29,01;25;95;157,22
77,1890744;20,34;29,01;25;95;157,22
75,34608589;20,34;29,01;25;95;157,22
73,31103426;20,34;29,01;25;95;157,22
72,4860857;20,34;29,01;25;95;157,22
77,56697299;20,34;29,01;25;95;157,22
86,74195591;20,34;29,01;25;95;157,22
93,88339491;20,34;29,01;25;95;157,22
103,8727734;20,34;29,01;25;95;157,22
123,3763412;20,34;29,01;25;95;157,22
132,0799171;20,34;29,01;25;95;157,22
130,8786478;20,34;29,01;25;95;157,22
135,6083965;20,34;29,01;25;95;157,22
135,0045085;20,34;29,01;25;95;157,22
131,2954468;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
110,003599;20,34;29,01;25;95;157,22
111,1104086;20,34;29,01;25;95;157,22
116,5989951;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
100,9539677;20,34;29,01;25;95;157,22
88,98635904;20,34;29,01;25;95;157,22
77,83452221;20,34;29,01;25;95;157,22
71,99226418;20,34;29,01;25;95;157,22
70,26335621;20,34;29,01;25;95;157,22
69,63539885;20,34;29,01;25;95;157,22
72,57399863;20,34;29,01;25;95;157,22
78,07781501;20,34;29,01;25;95;157,22
79,56660492;20,34;29,01;25;95;157,22
80,3330884;20,34;29,01;25;95;157,22
85,48390334;20,34;29,01;25;95;157,22
89,9970766;20,34;29,01;25;95;157,22
92,31943943;20,34;29,01;25;95;157,22
95,72733297;20,34;29,01;25;95;157,22
96,72761509;20,34;29,01;25;95;157,22
63,18483327;20,34;29,01;25;95;157,22
53,73356447;20,34;29,01;25;95;157,22
54,93536484;20,34;29,01;25;95;157,22
59,87553153;20,34;29,01;25;95;157,22
76,77630848;20,34;29,01;25;95;157,22
92,62623674;20,34;29,01;25;95;157,22
101,1155528;20,34;29,01;25;95;157,22
100,1185492;20,34;29,01;25;95;157,22
99,59920738;20,34;29,01;25;95;157,22
94,97894545;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
125,2499762;20,34;29,01;25;95;157,22
127,7652388;20,34;29,01;25;95;157,22
126,4177589;20,34;29,01;25;95;157,22
107,5944186;20,34;29,01;25;95;157,22
103,0898151;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
124,612092;20,34;29,01;25;95;157,22
120,0209569;20,34;29,01;25;95;157,22
130,6439061;20,34;29,01;25;95;157,22
132,9488261;20,34;29,01;25;95;157,22
140,3466178;20,34;29,01;25;95;157,22
135,119381;20,34;29,01;25;95;157,22
128,715958;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
102,0150609;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
83,84183544;20,34;29,01;25;95;157,22
81,69670609;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
86,19704419;20,34;29,01;25;95;157,22
84,3488534;20,34;29,01;25;95;157,22
91,38095509;20,34;29,01;25;95;157,22
94,83416916;20,34;29,01;25;95;157,22
99,35394432;20,34;29,01;25;95;157,22
90,10300213;20,34;29,01;25;95;157,22
89,96909877;20,34;29,01;25;95;157,22
83,89369222;20,34;29,01;25;95;157,22
82,64181197;20,34;29,01;25;95;157,22
83,96596652;20,34;29,01;25;95;157,22
81,40676198;20,34;29,01;25;95;157,22
95,47019778;20,34;29,01;25;95;157,22
103,0040969;20,34;29,01;25;95;157,22
114,8556656;20,34;29,01;25;95;157,22
119,7994073;20,34;29,01;25;95;157,22
117,0636577;20,34;29,01;25;95;157,22
111,1680574;20,34;29,01;25;95;157,22
104,0930068;20,34;29,01;25;95;157,22
92,87338887;20,34;29,01;25;95;157,22
85,16833437;20,34;29,01;25;95;157,22
81,75770478;20,34;29,01;25;95;157,22
79,47629439;20,34;29,01;25;95;157,22
83,62201218;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
98,91943642;20,34;29,01;25;95;157,22
98,53564491;20,34;29,01;25;95;157,22
105,4406763;20,34;29,01;25;95;157,22
97,35158724;20,34;29,01;25;95;157,22
92,82414546;20,34;29,01;25;95;157,22
92,45951436;20,34;29,01;25;95;157,22
95,17069982;20,34;29,01;25;95;157,22
84,97875505;20,34;29,01;25;95;157,22
91,70257945;20,34;29,01;25;95;157,22
106,9443531;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
132,7015605;20,34;29,01;25;95;157,22
127,342215;20,34;29,01;25;95;157,22
117,0505876;20,34;29,01;25;95;157,22
120,3777499;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
0;20,34;29,01;25;95;157,22
97,24809052;20,34;29,01;25;95;157,22
80,20096783;20,34;29,01;25;95;157,22
71,15890104;20,34;29,01;25;95;157,22
68,23020662;20,34;29,01;25;95;157,22
66,63119059;20,34;29,01;25;95;157,22
68,88637141;20,34;29,01;25;95;157,22
75,8790233;20,34;29,01;25;95;157,22
87,86965705;20,34;29,01;25;95;157,22
84,19087187;20,34;29,01;25;95;157,22
79,11192866;20,34;29,01;25;95;157,22
70,95658824;20,34;29,01;25;95;157,22
58,60571006;20,34;29,01;25;95;157,22
56,02233528;20,34;29,01;25;95;157,22
55,1207609;20,34;29,01;25;95;157,22
56,63523721;20,34;29,01;25;95;157,22
58,58083414;20,34;29,01;25;95;157,22
74,1267348;20,34;29,01;25;95;157,22
87,54436581;20,34;29,01;25;95;157,22
105,4492158;20,34;29,01;25;95;157,22
116,9824714;20,34;29,01;25;95;157,22
109,8463751;20,34;29,01;25;95;157,22
102,9406244;20,34;29,01;25;95;157,22
96,36518929;20,34;29,01;25;95;157,22
88,9121908;20,34;29,01;25;95;157,22
80,84580213;20,34;29,01;25;95;157,22
70,98045656;20,34;28,99;25;95;157,22
67,08325617;20,34;28,99;25;95;157,22
68,78114959;20,34;28,99;25;95;157,22
66,45653195;20,34;28,99;25;95;157,22
67,03332929;20,34;28,99;25;95;157,22
72,79888752;20,34;28,99;25;95;157,22
82,29487876;20,34;28,99;25;95;157,22
81,28537506;20,34;28,99;25;95;157,22
76,68155904;20,34;28,99;25;95;157,22
67,50597996;20,34;28,99;25;95;157,22
56,74680305;20,34;28,99;25;95;157,22
62,57709746;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
73,27944164;20,34;28,99;25;95;157,22
90,22209644;20,34;28,99;25;95;157,22
109,4863693;20,34;28,99;25;95;157,22
115,8034584;20,34;28,99;25;95;157,22
106,0213748;20,34;28,99;25;95;157,22
100,5263828;20,34;28,99;25;95;157,22
94,28420309;20,34;28,99;25;95;157,22
86,73502048;20,34;28,99;25;95;157,22
81,02733732;20,34;28,99;25;95;157,22
71,96653373;20,34;28,99;25;95;157,22
70,09914752;20,34;28,99;25;95;157,22
71,37785241;20,34;28,99;25;95;157,22
68,64665074;20,34;28,99;25;95;157,22
66,33965785;20,34;28,99;25;95;157,22
69,00896818;20,34;28,99;25;95;157,22
79,01304506;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
88,39333271;20,34;28,99;25;95;157,22
107,2480937;20,34;28,99;25;95;157,22
86,35351295;20,34;28,99;25;95;157,22
66,4686848;20,34;28,99;25;95;157,22
66,56412012;20,34;28,99;25;95;157,22
72,03820995;20,34;28,99;25;95;157,22
87,66916388;20,34;28,99;25;95;157,22
103,5435581;20,34;28,99;25;95;157,22
99,67868179;20,34;28,99;25;95;157,22
101,7915328;20,34;28,99;25;95;157,22
96,7361678;20,34;28,99;25;95;157,22
86,77987878;20,34;28,99;25;95;157,22
77,99439917;20,34;28,99;25;95;157,22
72,05822707;20,34;28,99;25;95;157,22
66,4503545;20,34;28,99;25;95;157,22
67,06742469;20,34;28,99;25;95;157,22
61,81936721;20,34;28,99;25;95;157,22
60,23766804;20,34;28,99;25;95;157,22
61,9125736;20,34;28,99;25;95;157,22
62,98564062;20,34;28,99;25;95;157,22
57,42861403;20,34;28,99;25;95;157,22
48,22612563;20,34;28,99;25;95;157,22
46,97972056;20,34;28,99;25;95;157,22
33,14499452;20,34;28,99;25;95;157,22
30,79588398;20,34;28,99;25;95;157,22
31,825717;20,34;28,99;25;95;157,22
30,64282904;20,34;28,99;25;95;157,22
30,07282386;20,34;28,99;25;95;157,22
48,03862641;20,34;28,99;25;95;157,22
51,47753092;20,34;28,99;25;95;157,22
68,1903297;20,34;28,99;25;95;157,22
82,06188782;20,34;28,99;25;95;157,22
87,27004046;20,34;28,99;25;95;157,22
87,9765821;20,34;28,99;25;95;157,22
83,85846284;20,34;28,99;25;95;157,22
77,43640762;20,34;28,99;25;95;157,22
71,16605867;20,34;28,99;25;95;157,22
72,22335402;20,34;28,99;25;95;157,22
68,72513627;20,34;28,99;25;95;157,22
67,71126061;20,34;28,99;25;95;157,22
66,99540715;20,34;28,99;25;95;157,22
69,60168521;20,34;28,99;25;95;157,22
76,31543957;20,34;28,99;25;95;157,22
85,28385005;20,34;28,99;25;95;157,22
88,20556654;20,34;28,99;25;95;157,22
92,1364011;20,34;28,99;25;95;157,22
83,90180742;20,34;28,99;25;95;157,22
89,27133194;20,34;28,99;25;95;157,22
82,45508431;20,34;28,99;25;95;157,22
80,09914291;20,34;28,99;25;95;157,22
69,75104678;20,34;28,99;25;95;157,22
77,40076183;20,34;28,99;25;95;157,22
90,67888216;20,34;28,99;25;95;157,22
102,2960154;20,34;28,99;25;95;157,22
109,0347511;20,34;28,99;25;95;157,22
114,5384441;20,34;28,99;25;95;157,22
109,0622432;20,34;28,99;25;95;157,22
102,9702227;20,34;28,99;25;95;157,22
97,13088455;20,34;28,99;25;95;157,22
88,80859922;20,34;28,99;25;95;157,22
80,95028397;20,34;28,99;25;95;157,22
74,52954631;20,34;28,99;25;95;157,22
70,17110967;20,34;28,99;25;95;157,22
70,52209516;20,34;28,99;25;95;157,22
69,86752984;20,34;28,99;25;95;157,22
70,45239332;20,34;28,99;25;95;157,22
76,82716539;20,34;28,99;25;95;157,22
87,80982228;20,34;28,99;25;95;157,22
89,52985112;20,34;28,99;25;95;157,22
94,92256229;20,34;28,99;25;95;157,22
90,6488624;20,34;28,99;25;95;157,22
84,97898356;20,34;28,99;25;95;157,22
79,41176723;20,34;28,99;25;95;157,22
87,60485481;20,34;28,99;25;95;157,22
80,02940426;20,34;28,99;25;95;157,22
80,332998;20,34;28,99;25;95;157,22
87,14518515;20,34;28,99;25;95;157,22
101,6294876;20,34;28,99;25;95;157,22
110,2383147;20,34;28,99;25;95;157,22
114,4339588;20,34;28,99;25;95;157,22
109,5504092;20,34;28,99;25;95;157,22
104,316724;20,34;28,99;25;95;157,22
98,43967375;20,34;28,99;25;95;157,22
89,8809848;20,34;28,99;25;95;157,22
80,81764781;20,34;28,99;25;95;157,22
70,53859546;20,34;28,99;25;95;157,22
66,43440523;20,34;28,99;25;95;157,22
65,48626104;20,34;28,99;25;95;157,22
64,85309917;20,34;28,99;25;95;157,22
66,88867897;20,34;28,99;25;95;157,22
72,86956645;20,34;28,99;25;95;157,22
81,14679178;20,34;28,99;25;95;157,22
83,60271105;20,34;28,99;25;95;157,22
71,34068587;20,34;28,99;25;95;157,22
79,3983665;20,34;28,99;25;95;157,22
82,79198541;20,34;28,99;25;95;157,22
94,36840369;20,34;28,99;25;95;157,22
89,22288302;20,34;28,99;25;95;157,22
69,40566547;20,34;28,99;25;95;157,22
58,06262761;20,34;28,99;25;95;157,22
85,51673266;20,34;28,99;25;95;157,22
98,18253304;20,34;28,99;25;95;157,22
107,9052713;20,34;28,99;25;95;157,22
110,2161342;20,34;28,99;25;95;157,22
105,255806;20,34;28,99;25;95;157,22
99,63865995;20,34;28,99;25;95;157,22
94,47547432;20,34;28,99;25;95;157,22
86,67602672;20,34;28,99;25;95;157,22
79,61420251;20,34;28,99;25;95;157,22
71,46124325;20,34;28,99;25;95;157,22
67,12048417;20,34;28,99;25;95;157,22
65,22345178;20,34;28,99;25;95;157,22
64,234451;20,34;28,99;25;95;157,22
66,09092863;20,34;28,99;25;95;157,22
71,6533204;20,34;28,99;25;95;157,22
80,83238102;20,34;28,99;25;95;157,22
82,92069113;20,34;28,99;25;95;157,22
74,38363687;20,34;28,99;25;95;157,22
78,60281141;20,34;28,99;25;95;157,22
79,09285587;20,34;28,99;25;95;157,22
82,59252744;20,34;28,99;25;95;157,22
100,5042943;20,34;28,99;25;95;157,22
96,54991988;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
119,8471367;20,34;28,99;25;95;157,22
123,6840762;20,34;28,99;25;95;157,22
119,0436453;20,34;28,99;25;95;157,22
109,3987269;20,34;28,99;25;95;157,22
104,4947118;20,34;28,99;25;95;157,22
94,95446558;20,34;28,99;25;95;157,22
82,74831212;20,34;28,99;25;95;157,22
76,94342785;20,34;28,99;25;95;157,22
69,17791785;20,34;28,99;25;95;157,22
65,84835954;20,34;28,99;25;95;157,22
64,17093804;20,34;28,99;25;95;157,22
64,64357641;20,34;28,99;25;95;157,22
71,63118239;20,34;28,99;25;95;157,22
76,44839473;20,34;28,99;25;95;157,22
71,84364061;20,34;28,99;25;95;157,22
65,60719023;20,34;28,99;25;95;157,22
59,83676515;20,34;28,99;25;95;157,22
57,24388339;20,34;28,99;25;95;157,22
60,21440985;20,34;28,99;25;95;157,22
60,48107698;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
69,38112282;20,34;28,99;25;95;157,22
72,95480508;20,34;28,99;25;95;157,22
83,1806148;20,34;28,99;25;95;157,22
94,44333294;20,34;28,99;25;95;157,22
96,01210457;20,34;28,99;25;95;157,22
94,67623197;20,34;28,99;25;95;157,22
89,55597912;20,34;28,99;25;95;157,22
82,0658326;20,34;28,99;25;95;157,22
77,67748775;20,34;28,99;25;95;157,22
73,84004798;20,34;28,99;25;95;157,22
71,302209;20,34;28,99;25;95;157,22
68,74657389;20,34;28,99;25;95;157,22
67,82959897;20,34;28,99;25;95;157,22
67,99928569;20,34;28,99;25;95;157,22
71,03197852;20,34;28,99;25;95;157,22
73,07592941;20,34;28,99;25;95;157,22
73,31221274;20,34;28,99;25;95;157,22
74,36328804;20,34;28,99;25;95;157,22
75,61226809;20,34;28,99;25;95;157,22
71,08217263;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
105,1011467;20,34;28,99;25;95;157,22
99,64533719;20,34;28,99;25;95;157,22
99,73146908;20,34;28,99;25;95;157,22
92,00135218;20,34;28,99;25;95;157,22
84,45940382;20,34;28,99;25;95;157,22
77,98296009;20,34;28,99;25;95;157,22
71,06184419;20,34;28,99;25;95;157,22
68,06867658;20,34;28,99;25;95;157,22
65,63189679;20,34;28,99;25;95;157,22
63,86793651;20,34;28,99;25;95;157,22
64,24887598;20,34;28,99;25;95;157,22
67,35903976;20,34;28,99;25;95;157,22
66,30115568;20,34;28,99;25;95;157,22
59,50360926;20,34;28,99;25;95;157,22
48,93164435;20,34;28,99;25;95;157,22
46,76248357;20,34;28,99;25;95;157,22
43,91377028;20,34;28,99;25;95;157,22
48,42583353;20,34;28,99;25;95;157,22
50,29191437;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
55,19775102;20,34;28,99;25;95;157,22
63,40105138;20,34;28,99;25;95;157,22
81,74856058;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
102,7853219;20,34;28,99;25;95;157,22
98,70282716;20,34;28,99;25;95;157,22
90,94719802;20,34;28,99;25;95;157,22
80,1159211;20,34;28,99;25;95;157,22
71,79975517;20,34;28,99;25;95;157,22
66,20148841;20,34;28,99;25;95;157,22
63,21158503;20,34;28,99;25;95;157,22
61,85154782;20,34;28,99;25;95;157,22
61,68410848;20,34;28,99;25;95;157,22
65,11046117;20,34;28,99;25;95;157,22
67,08752759;20,34;28,99;25;95;157,22
61,10206501;20,34;28,99;25;95;157,22
60,09255202;20,34;28,99;25;95;157,22
53,42554094;20,34;28,99;25;95;157,22
48,49799032;20,34;28,99;25;95;157,22
56,70731395;20,34;28,99;25;95;157,22
47,54299187;20,34;28,99;25;95;157,22
53,98845661;20,34;28,99;25;95;157,22
49,70506357;20,34;28,99;25;95;157,22
55,44920026;20,34;28,99;25;95;157,22
64,07881771;20,34;28,99;25;95;157,22
77,32814623;20,34;28,99;25;95;157,22
89,15241711;20,34;28,99;25;95;157,22
93,63475452;20,34;28,99;25;95;157,22
92,60379971;20,34;28,99;25;95;157,22
87,54078338;20,34;28,99;25;95;157,22
80,17814325;20,34;28,99;25;95;157,22
73,89922313;20,34;28,99;25;95;157,22
73,14163395;20,34;28,99;25;95;157,22
69,75827599;20,34;28,99;25;95;157,22
69,4885394;20,34;28,99;25;95;157,22
70,97867953;20,34;28,99;25;95;157,22
74,20658159;20,34;28,99;25;95;157,22
81,52226446;20,34;28,99;25;95;157,22
94,58151159;20,34;28,99;25;95;157,22
99,50543137;20,34;28,99;25;95;157,22
108,1845359;20,34;28,99;25;95;157,22
118,4666329;20,34;28,99;25;95;157,22
116,5810711;20,34;28,99;25;95;157,22
114,9046622;20,34;28,99;25;95;157,22
119,0014407;20,34;28,99;25;95;157,22
112,284591;20,34;28,99;25;95;157,22
113,7406196;20,34;28,99;25;95;157,22
120,4145117;20,34;28,99;25;95;157,22
113,6258742;20,34;28,99;25;95;157,22
118,1119913;20,34;28,99;25;95;157,22
120,4993542;20,34;28,99;25;95;157,22
114,0992939;20,34;28,99;25;95;157,22
106,580545;20,34;28,99;25;95;157,22
99,09310012;20,34;28,99;25;95;157,22
91,15135947;20,34;28,99;25;95;157,22
82,14460431;20,34;28,99;25;95;157,22
74,99293269;20,34;28,99;25;95;157,22
71,55395802;20,34;28,99;25;95;157,22
70,08106149;20,34;28,99;25;95;157,22
69,82901579;20,34;28,99;25;95;157,22
72,69369537;20,34;28,99;25;95;157,22
80,32927288;20,34;28,99;25;95;157,22
90,1544442;20,34;28,99;25;95;157,22
92,55082177;20,34;28,99;25;95;157,22
99,02478612;20,34;28,99;25;95;157,22
89,96019513;20,34;28,99;25;95;157,22
90,30796668;20,34;28,99;25;95;157,22
97,91402534;20,34;28,99;25;95;157,22
96,17646478;20,34;28,99;25;95;157,22
92,91924616;20,34;28,99;25;95;157,22
98,24272346;20,34;28,99;25;95;157,22
104,394814;20,34;28,99;25;95;157,22
112,967493;20,34;28,99;25;95;157,22
118,9399894;20,34;28,99;25;95;157,22
118,7480121;20,34;28,99;25;95;157,22
112,8345268;20,34;28,99;25;95;157,22
107,3124752;20,34;28,99;25;95;157,22
104,5711798;20,34;28,99;25;95;157,22
107,9959705;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
113,608643;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
108,3789274;20,34;28,99;25;95;157,22
103,8031483;20,34;28,99;25;95;157,22
113,2039731;20,34;28,99;25;95;157,22
124,3202837;20,34;28,99;25;95;157,22
128,1235454;20,34;28,99;25;95;157,22
131,9997385;20,34;28,99;25;95;157,22
126,642588;20,34;28,99;25;95;157,22
108,2169303;20,34;28,99;25;95;157,22
97,20436427;20,34;28,99;25;95;157,22
92,95419948;20,34;28,99;25;95;157,22
82,80726058;20,34;28,99;25;95;157,22
81,02436135;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
106,7954297;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
0;20,34;28,99;25;95;157,22
139,5415197;20,34;28,99;25;95;157,22
139,6327064;20,34;28,99;25;95;157,22
132,0582314;20,34;28,99;25;95;157,22
117,6954062;20,34;28,99;25;95;157,22
105,9606975;20,34;28,99;25;95;157,22
96,88787393;20,34;28,99;25;95;157,22
87,3953;20,34;28,99;25;95;157,22
74,07386175;20,34;28,99;25;95;157,22
71,64258455;20,34;28,99;25;95;157,22
69,1797135;20,34;28,99;25;95;157,22
67,72200883;20,34;28,99;25;95;157,22
68,20351152;20,34;28,99;25;95;157,22
71,85606356;20,34;28,99;25;95;157,22
73,76942152;20,34;28,99;25;95;157,22
79,5044071;20,34;28,99;25;95;157,22
87,7846673;20,34;28,99;25;95;157,22
90,2661978;20,34;28,99;25;95;157,22
88,32270737;20,34;28,99;25;95;157,22
80,96721062;20,34;28,99;25;95;157,22
79,88440662;20,34;28,99;25;95;157,22
87,00693515;20,34;28,99;25;95;157,22
75,29003945;20,34;28,99;25;95;157,22
68,67701998;20,34;28,99;25;95;157,22
75,33531866;20,34;28,99;25;95;157,22
84,92874738;20,34;28,99;25;95;157,22
92,96489371;20,34;28,99;25;95;157,22
96,96914527;20,34;28,99;25;95;157,22
96,28204697;20,34;28,99;25;95;157,22
91,10552649;20,34;28,99;25;95;157,22
84,63711529;20,34;28,99;25;95;157,22
77,61480075;20,34;28,99;25;95;157,22
70,29690348;20,34;28,99;25;95;157,22
67,21811306;20,34;28,99;25;95;157,22
65,22839596;20,34;28,99;25;95;157,22
63,2373815;20,34;28,99;25;95;157,22
63,39384274;20,34;28,99;25;95;157,22
66,43702925;20,34;28,99;25;95;157,22
63,3142186;20,34;28,99;25;95;157,22
53,51057843;20,34;28,99;25;95;157,22
44,32064201;20,34;28,99;25;95;157,22
36,59795366;20,34;28,99;25;95;157,22
30,44928535;20,34;28,99;25;95;157,22
31,15797166;20,34;28,99;25;95;157,22
29,6542187;20,34;28,99;25;95;157,22
30,80509778;20,34;28,99;25;95;157,22
31,42146168;20,34;28,99;25;95;157,22
40,20274789;20,34;28,99;25;95;157,22
51,21834368;20,34;28,99;25;95;157,22
68,22741989;20,34;28,99;25;95;157,22
84,40578215;20,34;28,99;25;95;157,22
91,78581959;20,34;28,99;25;95;157,22
92,418571;20,34;28,99;25;95;157,22
87,86494438;20,34;28,99;25;95;157,22
80,87405002;20,34;28,99;25;95;157,22
73,95947202;20,34;28,99;25;95;157,22
71,49788862;20,34;28,99;25;95;157,22
67,62909128;20,34;28,99;25;95;157,22
66,77464244;20,34;28,99;25;95;157,22
66,10207238;20,34;28,99;25;95;157,22
68,8226238;20,34;28,99;25;95;157,22
75,8821873;20,34;28,99;25;95;157,22
82,87140981;20,34;28,99;25;95;157,22
84,1493826;20,34;28,99;25;95;157,22
83,54340305;20,34;28,99;25;95;157,22
76,97233676;20,34;28,99;25;95;157,22
78,87358543;20,34;28,99;25;95;157,22
75,60524645;20,34;28,99;25;95;157,22
74,00169747;20,34;28,99;25;95;157,22
78,17598766;20,34;28,99;25;95;157,22
77,58766304;20,34;28,99;25;95;157,22
76,34102142;20,34;28,99;25;95;157,22
98,65306014;20,34;28,99;25;95;157,22
110,3457473;20,34;28,99;25;95;157,22
113,2879159;20,34;28,99;25;95;157,22
107,917008;20,34;28,99;25;95;157,22
102,1353916;20,34;28,99;25;95;157,22
96,2421257;20,34;28,99;25;95;157,22
87,95273917;20,34;28,99;25;95;157,22
79,4813608;20,34;28,99;25;95;157,22
70,22873033;20,34;28,99;25;95;157,22
66,34522829;20,34;28,99;25;95;157,22
65,42118301;20,34;28,99;25;95;157,22
64,62106951;20,34;28,99;25;95;157,22
66,87092112;20,34;28,99;25;95;157,22
72,92075192;20,34;28,99;25;95;157,22
79,71082936;20,34;28,99;25;95;157,22
74,88529182;20,34;28,99;25;95;157,22
86,41308953;20,34;28,99;25;95;157,22
68,04959917;20,34;28,99;25;95;157,22
57,94124898;20,34;28,99;25;95;157,22
67,59818028;20,34;28,99;25;95;157,22
68,67363646;20,34;28,99;25;95;157,22
96,86129082;20,34;28,99;25;95;157,22
94,7128612;20,34;28,99;25;95;157,22
90,61621647;20,34;28,99;25;95;157,22
102,0680511;20,34;28,99;25;95;157,22
109,202243;20,34;28,99;25;95;157,22
112,1944315;20,34;28,99;25;95;157,22
105,8951636;20,34;28,99;25;95;157,22
99,60461223;20,34;28,99;25;95;157,22
93,76405929;20,34;28,99;25;95;157,22
85,89957865;20,34;28,99;25;95;157,22
77,9811198;20,34;28,99;25;95;157,22
69,70083484;20,34;28,99;25;95;157,22
65,79487701;20,34;28,99;25;95;157,22
64,85841858;20,34;28,99;25;95;157,22
63,99112723;20,34;28,99;25;95;157,22
66,0249941;20,34;28,99;25;95;157,22
71,60862446;20,34;28,99;25;95;157,22
