Strompreis_2030;Erdgaspreis_2030;Oelpreis_2030;Biomassepreis_2030;Wasserstoffpreis_2030;Synthetische_Kraftstoffe_2030;Steinkohlepreis_2030;Braunkohlepreis_2030;Strompreis_2030_brain
90,41910624;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;44,63
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;42,57
84,98068748;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
98,06334052;20,24;30,28;25;121;206,22;5,371749127;8,76455064;50,08
108,5289518;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,04
108,28815;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,52
102,2513153;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
94,10034219;20,24;30,28;25;121;206,22;5,371749127;8,76455064;50,19
86,80595433;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
79,51681663;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
72,79864681;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
63,53091247;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
61,52679374;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
59,36166562;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
57,939515;20,24;30,28;25;121;206,22;5,371749127;8,76455064;51,71
57,98580666;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,37
60,2752636;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,98
62,24758145;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,62
67,55964268;20,24;30,28;25;121;206,22;5,371749127;8,76455064;57,84
76,66502496;20,24;30,28;25;121;206,22;5,371749127;8,76455064;43,40
79,15226912;20,24;30,28;25;121;206,22;5,371749127;8,76455064;38,66
79,23563399;20,24;30,28;25;121;206,22;5,371749127;8,76455064;33,93
75,61705642;20,24;30,28;25;121;206,22;5,371749127;8,76455064;20,06
74,9649369;20,24;30,28;25;121;206,22;5,371749127;8,76455064;35,11
79,23765543;20,24;30,28;25;121;206,22;5,371749127;8,76455064;20,06
68,68197739;20,24;30,28;25;121;206,22;5,371749127;8,76455064;31,56
62,33599468;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
66,46491622;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
73,76448245;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,13
79,93888256;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,21
83,19146427;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,13
82,52584449;20,24;30,28;25;121;206,22;5,371749127;8,76455064;56,67
77,39295178;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
72,28801398;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
66,72727191;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
60,63122021;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
57,73765842;20,24;30,28;25;121;206,22;5,371749127;8,76455064;54,94
55,74549144;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,52
53,96416209;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,21
53,80234003;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,24
55,80864262;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,26
54,0062231;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,62
47,59768659;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,12
42,19982078;20,24;30,28;25;121;206,22;5,371749127;8,76455064;54,94
37,77922813;20,24;30,28;25;121;206,22;5,371749127;8,76455064;46,95
33,99543908;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
35,21493083;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
34,34546203;20,24;30,28;25;121;206,22;5,371749127;8,76455064;46,95
34,44418693;20,24;30,28;25;121;206,22;5,371749127;8,76455064;46,95
34,18857575;20,24;30,28;25;121;206,22;5,371749127;8,76455064;50,99
40,02507664;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,54
47,58008169;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,37
60,3203363;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,51
72,71227289;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,04
78,78572242;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,02
79,37745411;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,79
75,41404396;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,10
69,45956105;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,47
63,60720144;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,38
61,6896915;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,23
58,220407;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,23
57,41153834;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,51
56,68126226;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,65
58,66084667;20,24;30,28;25;121;206,22;5,371749127;8,76455064;71,47
64,04634818;20,24;30,28;25;121;206,22;5,371749127;8,76455064;81,46
70,57444201;20,24;30,28;25;121;206,22;5,371749127;8,76455064;74,28
73,47348483;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,14
75,85650513;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,75
72,47472305;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,98
73,9118579;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,08
71,95188363;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,08
70,41029933;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,07
72,47479535;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,07
71,79958391;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,03
71,33666309;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,19
87,62633173;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,04
96,20489145;20,24;30,28;25;121;206,22;5,371749127;8,76455064;72,18
97,90063924;20,24;30,28;25;121;206,22;5,371749127;8,76455064;74,28
92,80742833;20,24;30,28;25;121;206,22;5,371749127;8,76455064;73,47
87,70769508;20,24;30,28;25;121;206,22;5,371749127;8,76455064;68,77
82,57310666;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,79
75,60831384;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,38
68,57052031;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,75
60,93350413;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,98
57,45389918;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,63
56,59963158;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,51
55,79398167;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,98
57,49902687;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,18
62,27911207;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,96
68,73452079;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,63
67,19074784;20,24;30,28;25;121;206,22;5,371749127;8,76455064;46,74
78,10353901;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
66,07706839;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
58,85674088;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
66,0984522;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
66,20298383;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
82,3237209;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
78,7337706;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
78,47383789;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,17
87,20337345;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,37
92,67934376;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,25
95,86854718;20,24;30,28;25;121;206,22;5,371749127;8,76455064;69,02
91,45059292;20,24;30,28;25;121;206,22;5,371749127;8,76455064;69,18
86,19324289;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,04
81,10467756;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,64
74,39500381;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,88
67,67749244;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,46
60,61512841;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,66
57,1265222;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,96
56,26096427;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,50
55,41844328;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,72
56,99769488;20,24;30,28;25;121;206,22;5,371749127;8,76455064;66,56
61,50655392;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,26
70,14172346;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,42
77,82044573;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,62
87,78265885;20,24;30,28;25;121;206,22;5,371749127;8,76455064;54,17
92,53991535;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
90,90846924;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
92,53118189;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
94,63492328;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
89,79023645;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
87,93432357;20,24;30,28;25;121;206,22;5,371749127;8,76455064;46,16
91,06196377;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,50
91,73366928;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,53
94,76185092;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,61
95,43774979;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,77
90,80956186;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,23
86,15032119;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,22
81,61004896;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,82
76,12210414;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,67
70,92316938;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,33
64,84139437;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,08
60,11113791;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,09
59,64084919;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,50
57,50565013;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,11
58,86667269;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,11
64,2309312;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,04
73,51761652;20,24;30,28;25;121;206,22;5,371749127;8,76455064;55,33
81,95534546;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
92,21622422;20,24;30,28;25;121;206,22;5,371749127;8,76455064;31,66
97,39217721;20,24;30,28;25;121;206,22;5,371749127;8,76455064;22,13
97,71422949;20,24;30,28;25;121;206,22;5,371749127;8,76455064;12,66
98,7920456;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,58
98,3397532;20,24;30,28;25;121;206,22;5,371749127;8,76455064;12,34
93,82701808;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,58
91,02117313;20,24;30,28;25;121;206,22;5,371749127;8,76455064;12,66
93,37418012;20,24;30,28;25;121;206,22;5,371749127;8,76455064;35,46
95,71984602;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,08
98,76259714;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,98
98,5082424;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,49
93,30855469;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,27
87,43801188;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,77
81,59058217;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,26
74,91742318;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,62
68,17925503;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,62
60,66438913;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,03
57,06435564;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,03
56,48458887;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,28
56,29763803;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,98
57,40418144;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,21
61,62518277;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,50
67,51360763;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
69,09682135;20,24;30,28;25;121;206,22;5,371749127;8,76455064;14,27
70,56425106;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
71,42232775;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
65,10942416;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
64,85953721;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
67,5755668;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
60,94985906;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
64,61183271;20,24;30,28;25;121;206,22;5,371749127;8,76455064;5,26
68,76561674;20,24;30,28;25;121;206,22;5,371749127;8,76455064;19,61
80,12707458;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
87,61697855;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,62
92,55139341;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,26
90,39990569;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,26
85,44168549;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,77
80,29925479;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,36
73,69948934;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,11
68,38709223;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,45
61,66123162;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,13
59,52251688;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,65
57,41728215;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,49
55,88672954;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,82
55,72405414;20,24;30,28;25;121;206,22;5,371749127;8,76455064;76,33
57,28789085;20,24;30,28;25;121;206,22;5,371749127;8,76455064;91,30
59,10046187;20,24;30,28;25;121;206,22;5,371749127;8,76455064;83,74
64,69674097;20,24;30,28;25;121;206,22;5,371749127;8,76455064;69,81
75,10366667;20,24;30,28;25;121;206,22;5,371749127;8,76455064;66,52
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,77
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,22
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,95
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,87
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,87
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,59
0;20,24;30,28;25;121;206,22;5,371749127;8,76455064;66,71
66,76052504;20,24;30,28;25;121;206,22;5,371749127;8,76455064;71,49
74,38425817;20,24;30,28;25;121;206,22;5,371749127;8,76455064;96,60
81,35010915;20,24;30,28;25;121;206,22;5,371749127;8,76455064;102,02
84,16857314;20,24;30,28;25;121;206,22;5,371749127;8,76455064;101,85
85,64177141;20,24;30,28;25;121;206,22;5,371749127;8,76455064;85,00
81,25699953;20,24;30,28;25;121;206,22;5,371749127;8,76455064;70,12
75,51083128;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,48
67,13453793;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,41
61,25469662;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,21
58,0582803;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,21
56,18489826;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,65
53,51555479;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,86
52,50905621;20,24;30,28;25;121;206,22;5,371749127;8,76455064;75,78
53,66611341;20,24;30,28;25;121;206,22;5,371749127;8,76455064;87,42
55,10611541;20,24;30,28;25;121;206,22;5,371749127;8,76455064;73,71
58,15868376;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,68
62,12966467;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,96
59,29340971;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
57,88789894;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
62,62314578;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
61,41007277;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
56,08023148;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
55,64223381;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
55,93522501;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
61,19387977;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,67
66,18788839;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,54
72,21926239;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,45
77,01228902;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,10
77,35715204;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,15
73,72757112;20,24;30,28;25;121;206,22;5,371749127;8,76455064;54,16
68,72409501;20,24;30,28;25;121;206,22;5,371749127;8,76455064;49,08
65,78795304;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
62,5881472;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
58,07640408;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
57,07859135;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
56,16485758;20,24;30,28;25;121;206,22;5,371749127;8,76455064;57,81
57,97555109;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,95
62,85169224;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,11
70,38770787;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,51
73,67403213;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
74,48170896;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,41
68,48188273;20,24;30,28;25;121;206,22;5,371749127;8,76455064;11,85
65,12728843;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
83,68950112;20,24;30,28;25;121;206,22;5,371749127;8,76455064;11,85
96,77319744;20,24;30,28;25;121;206,22;5,371749127;8,76455064;35,27
88,95439505;20,24;30,28;25;121;206,22;5,371749127;8,76455064;20,74
52,98684342;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,58
85,19039486;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,69
89,70791241;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,06
97,1425605;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,21
97,12879312;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,23
91,87204801;20,24;30,28;25;121;206,22;5,371749127;8,76455064;66,38
86,64361593;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,76
81,5583557;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,97
74,71876283;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,96
68,06480312;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,44
63,60079666;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,20
60,46268235;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,44
59,55411179;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,62
59,24677767;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,68
61,28790387;20,24;30,28;25;121;206,22;5,371749127;8,76455064;69,85
64,48363226;20,24;30,28;25;121;206,22;5,371749127;8,76455064;78,58
70,39939588;20,24;30,28;25;121;206,22;5,371749127;8,76455064;73,56
72,33609494;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,74
68,00462879;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,51
72,51778786;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,60
80,32065487;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,09
80,56815611;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,65
96,94921522;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,27
89,78402005;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,79
82,13670872;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,98
91,99713595;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,95
97,98021237;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,09
100,5279046;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,75
101,0220714;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,22
96,18218909;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,77
92,85772577;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,48
87,91932635;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,34
81,77904949;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,27
72,93498411;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,07
66,51224663;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,48
61,47448748;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,48
58,39517306;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,48
57,52983359;20,24;30,28;25;121;206,22;5,371749127;8,76455064;58,95
58,94380371;20,24;30,28;25;121;206,22;5,371749127;8,76455064;59,91
64,06025115;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,44
73,95913943;20,24;30,28;25;121;206,22;5,371749127;8,76455064;57,23
80,4720159;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
90,53766431;20,24;30,28;25;121;206,22;5,371749127;8,76455064;10,27
95,73920506;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,58
92,84125634;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,58
91,9578253;20,24;30,28;25;121;206,22;5,371749127;8,76455064;7,58
92,03202919;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
84,95205504;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
82,79608498;20,24;30,28;25;121;206,22;5,371749127;8,76455064;0,00
87,1350883;20,24;30,28;25;121;206,22;5,371749127;8,76455064;18,37
92,04918954;20,24;30,28;25;121;206,22;5,371749127;8,76455064;46,68
96,43708392;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,66
99,44258754;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,43
94,48890059;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,15
89,09806056;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,33
83,48321493;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,65
77,21083347;20,24;30,28;25;121;206,22;5,371749127;8,76455064;51,53
69,74102151;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
62,00758436;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
58,09867128;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
57,12254046;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
56,6216304;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
58,29402063;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
62,75827401;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
69,9962596;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
75,37994891;20,24;30,28;25;121;206,22;5,371749127;8,76455064;29,95
86,52066862;20,24;30,28;25;121;206,22;5,371749127;8,76455064;27,73
87,57442278;20,24;30,28;25;121;206,22;5,371749127;8,76455064;34,80
89,31864353;20,24;30,28;25;121;206,22;5,371749127;8,76455064;29,95
88,67125045;20,24;30,28;25;121;206,22;5,371749127;8,76455064;21,53
88,82941687;20,24;30,28;25;121;206,22;5,371749127;8,76455064;36,74
82,37421244;20,24;30,28;25;121;206,22;5,371749127;8,76455064;31,51
81,27350718;20,24;30,28;25;121;206,22;5,371749127;8,76455064;35,29
86,78854537;20,24;30,28;25;121;206,22;5,371749127;8,76455064;45,70
90,11672404;20,24;30,28;25;121;206,22;5,371749127;8,76455064;60,19
96,07121787;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,65
97,75388305;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,47
96,00737668;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,17
92,97596223;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,61
86,8601239;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,06
76,11059295;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,62
68,50552589;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,62
61,50207978;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,19
58,42895728;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,76
58,06836305;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,78
56,84446394;20,24;30,28;25;121;206,22;5,371749127;8,76455064;66,58
57,89128314;20,24;30,28;25;121;206,22;5,371749127;8,76455064;73,40
62,05987692;20,24;30,28;25;121;206,22;5,371749127;8,76455064;83,79
70,63397892;20,24;30,28;25;121;206,22;5,371749127;8,76455064;81,56
78,1078455;20,24;30,28;25;121;206,22;5,371749127;8,76455064;69,89
88,8677724;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,74
92,8566501;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,92
92,4027938;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,47
94,54910774;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,43
94,49810916;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,78
91,64632306;20,24;30,28;25;121;206,22;5,371749127;8,76455064;63,78
87,94291217;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,20
91,16279908;20,24;30,28;25;121;206,22;5,371749127;8,76455064;68,14
93,29813654;20,24;30,28;25;121;206,22;5,371749127;8,76455064;73,69
95,75824907;20,24;30,28;25;121;206,22;5,371749127;8,76455064;89,61
95,5101924;20,24;30,28;25;121;206,22;5,371749127;8,76455064;99,59
90,96548571;20,24;30,28;25;121;206,22;5,371749127;8,76455064;96,56
85,93568818;20,24;30,28;25;121;206,22;5,371749127;8,76455064;88,57
80,88071898;20,24;30,28;25;121;206,22;5,371749127;8,76455064;74,52
74,22981641;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,21
69,03113539;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,66
64,16704729;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,46
63,56727587;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,51
60,49237008;20,24;30,28;25;121;206,22;5,371749127;8,76455064;65,60
58,48629434;20,24;30,28;25;121;206,22;5,371749127;8,76455064;67,21
57,49406002;20,24;30,28;25;121;206,22;5,371749127;8,76455064;76,62
58,67118523;20,24;30,28;25;121;206,22;5,371749127;8,76455064;80,81
62,35360365;20,24;30,28;25;121;206,22;5,371749127;8,76455064;78,82
69,57711024;20,24;30,28;25;121;206,22;5,371749127;8,76455064;68,62
84,04552723;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,46
90,21388384;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,04
91,23863752;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,64
92,97679442;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,59
94,2284392;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,65
90,37305837;20,24;30,28;25;121;206,22;5,371749127;8,76455064;61,87
80,48080171;20,24;30,28;25;121;206,22;5,371749127;8,76455064;62,18
74,49128212;20,24;30,28;25;121;206,22;5,371749127;8,76455064;64,74
72,71367901;20,24;30,28;25;121;206,22;5,371749127;8,76455064;70,52
75,81723326;20,24;30,28;25;121;206,22;5,371749127;8,76455064;83,80
