;PV_open_Erfurt;PV_open_Nordhausen;PV_open_Hildburghausen;PV_open_Gera;PV_rooftop_Erfurt;PV_rooftop_Nordhausen;PV_rooftop_Hildburghausen;PV_rooftop_Gera;Wind_Erfurt;Wind_Nordhausen;Wind_Hildburghausen;Wind_Gera
2030-01-02 12:00:00;0,1878093050299004;0,11146342780210829;0,15533934583564157;0,1985095910826257;0,1878093050299004;0,11146342780210829;0,15533934583564157;0,1985095910826257;0,1727279781420765;0,20942546448087432;0,6861860655737705;0,28462661202185796
2030-01-02 13:00:00;0,1723190714523299;0,07011311969621226;0,13648402995814;0,06271540276112422;0,1723190714523299;0,07011311969621226;0,13648402995814;0,06271540276112422;0,2665996174863388;0,29744890710382516;0,7615004371584699;0,38464972677595627
2030-01-02 14:00:00;0,10284543660578617;0,20109063906560426;0,18402348008274536;0,1735272702383694;0,10284543660578617;0,20109063906560426;0,18402348008274536;0,1735272702383694;0,13103612021857922;0,14995797814207648;0,5498639344262295;0,2093773224043716
2030-01-02 15:00:00;0,0776028434471759;0,08140322303087358;0,049456760933081996;0,17037594401003367;0,0776028434471759;0,08140322303087358;0,049456760933081996;0,17037594401003367;0,19829579234972677;0,2385849180327869;0,6661377049180328;0,3231601092896175
2030-01-02 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11469688524590163;0,13525972677595627;0,5301508196721312;0,2234886885245902
2030-01-02 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11716994535519126;0,14586770491803278;0,5716049180327869;0,2132241530054645
2030-01-02 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03711699453551912;0,051411420765027326;0,3195317486338798;0,09185513661202185
2030-01-02 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,013238469945355191;0,018708633879781424;0,19900956284153007;0,03784049180327869
2030-01-02 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004966994535519126;0,007345136612021857;0,124961912568306;0,017863224043715844
2030-01-02 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0007275956284153004;0,0014151366120218579;0,07058666666666666;0,006941967213114754
2030-01-02 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0001285245901639344;0,0002859016393442623;0,02816185792349727;0,0009127322404371584
2030-01-02 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1475409836065573e-06;0,004233333333333334;0,0001285245901639344
2030-01-03 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0007534426229508196;0,0
2030-01-03 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005890163934426229;0,0
2030-01-03 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,557377049180328e-05;0,0026639344262295085;0,0001583606557377049
2030-01-03 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005924590163934425;1,8360655737704916e-05
2030-01-03 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006298360655737704;6,885245901639344e-05
2030-01-03 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00021344262295081967;1,8360655737704916e-05
2030-01-03 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,721311475409836e-05;0,0006778688524590163;0,00022377049180327866
2030-01-03 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00012049180327868852;0,00022377049180327866;0,002868306010928962;0,00048196721311475406
2030-01-03 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,000430327868852459;0,00048196721311475406;0,008786885245901639;0,0006983606557377048
2030-01-03 09:00:00;0,1851840976449081;0,2482510371105029;0,04443604869171306;0,03637606940074954;0,1851840976449081;0,2482510371105029;0,04443604869171306;0,03637606940074954;0,0008343715846994536;0,0013707650273224042;0,017423715846994536;0,002349726775956284
2030-01-03 10:00:00;0,26341725038830416;0,39435225923662093;0,05348344459881445;0,11721137781779332;0,26341725038830416;0,39435225923662093;0,05348344459881445;0,11721137781779332;0,009903497267759563;0,010217486338797814;0,06082819672131147;0,01583551912568306
2030-01-03 11:00:00;0,4969104346154487;0,5184126773488223;0,0747403204877352;0,1564434442715606;0,4969104346154487;0,5184126773488223;0,0747403204877352;0,1564434442715606;0,020235573770491802;0,020235573770491802;0,0836655737704918;0,028862295081967214
2030-01-03 12:00:00;0,3391775710270535;0,45959316962820296;0,09623869321878083;0,42076352172509873;0,3391775710270535;0,45959316962820296;0,09623869321878083;0,42076352172509873;0,03479590163934427;0,03479590163934427;0,10524098360655737;0,03805770491803279
2030-01-03 13:00:00;0,06456401099746037;0,29653097395565764;0,04979722103669087;0,42932362004155067;0,06456401099746037;0,29653097395565764;0,04979722103669087;0,42932362004155067;0,017897486338797817;0,018151366120218577;0,08549803278688524;0,027622950819672133
2030-01-03 14:00:00;0,11443814808597563;0,2751801715633073;0,029633744177387164;0,3477775459255954;0,11443814808597563;0,2751801715633073;0,029633744177387164;0,3477775459255954;0,005173224043715847;0,006875081967213115;0,04470098360655738;0,011843497267759562
2030-01-03 15:00:00;0,09603960512179723;0,15950272387199643;0,012504337105753917;0,22739194610732197;0,09603960512179723;0,15950272387199643;0,012504337105753917;0,22739194610732197;0,01918398907103825;0,01868775956284153;0,07909136612021858;0,024125737704918035
2030-01-03 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,14641825136612022;0,12429289617486337;0,22884655737704918;0,141671912568306
2030-01-03 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5399207650273224;0,4226448087431694;0,5055524590163935;0,4726327868852459
2030-01-03 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4824333333333334;0,4391224043715847;0,5206639344262295;0,4185234972677596
2030-01-03 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21171437158469947;0,20829978142076505;0,3236469945355191;0,19142032786885246
2030-01-03 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1927377049180328;0,18947475409836068;0,31090491803278686;0,2032063387978142
2030-01-03 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,29220901639344266;0,2682303825136612;0,418344262295082;0,27270185792349727
2030-01-03 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2576943715846995;0,23527967213114753;0,39644863387978135;0,25341622950819676
2030-01-03 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,30384754098360656;0,274744262295082;0,438172131147541;0,27967322404371586
2030-01-04 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25012387978142075;0,22814196721311478;0,4469508196721312;0,2477383606557377
2030-01-04 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25668131147540985;0,2431946448087432;0,4686885245901639;0,2632882513661202
2030-01-04 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,39064371584699453;0,4308562841530055;0,6371459016393444;0,43948524590163934
2030-01-04 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6513703278688524;0,633975956284153;0,837232349726776;0,6768255737704918
2030-01-04 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8842118032786885;0,9042541530054645;0,9911314207650274;0,9458021857923496
2030-01-04 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4679016393442623;0,5038925136612022;0,8054070491803279;0,5818371584699453
2030-01-04 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1505935519125683;0,16604224043715848;0,4196098360655737;0,2246287431693989
2030-01-04 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08521387978142077;0,08750120218579235;0,30431803278688524;0,13240103825136612
2030-01-04 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07360437158469946;0,08660131147540984;0,280473825136612;0,11568715846994534
2030-01-04 09:00:00;0,015179803796105649;0,26586323843445286;0,037262975178760635;0,009844680137604681;0,015179803796105649;0,26586323843445286;0,037262975178760635;0,009844680137604681;0,03596950819672131;0,050928961748633886;0,2148985792349727;0,0697558469945355
2030-01-04 10:00:00;0,03968730686125786;0,4432901468289676;0,0997068848513087;0,025090303906238263;0,03968730686125786;0,4432901468289676;0,0997068848513087;0,025090303906238263;0,044816393442622955;0,06425573770491803;0,23133229508196723;0,0758
2030-01-04 11:00:00;0,04611578082623103;0,5644592278510466;0,137584610535434;0,03236855215619769;0,04611578082623103;0,5644592278510466;0,137584610535434;0,03236855215619769;0,03873459016393443;0,0543792349726776;0,2222603825136612;0,0720631693989071
2030-01-04 12:00:00;0,04887638235053708;0,5487541138564791;0,1536226228813346;0,03419493567052929;0,04887638235053708;0,5487541138564791;0,1536226228813346;0,03419493567052929;0,09164213114754098;0,10653289617486338;0,3303967213114754;0,12886262295081968
2030-01-04 13:00:00;0,03785448033378584;0,45746504701687396;0,14000122548378277;0,029633744177387164;0,03785448033378584;0,45746504701687396;0,14000122548378277;0,029633744177387164;0,029274535519125684;0,03711699453551912;0,20585459016393443;0,06551967213114754
2030-01-04 14:00:00;0,025090303906238263;0,2993058517168829;0,07636120837738851;0,018767468221809677;0,025090303906238263;0,2993058517168829;0,07636120837738851;0,018767468221809677;0,008450601092896174;0,014015081967213116;0,11912896174863388;0,03193393442622951
2030-01-04 15:00:00;0,006328988408296106;0,09645162608278991;0,05485695822398994;0,005456664761348378;0,006328988408296106;0,09645162608278991;0,05485695822398994;0,005456664761348378;0,007811475409836065;0,01201967213114754;0,11303032786885246;0,028862295081967214
2030-01-04 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,014744262295081967;0,020895081967213118;0,14412928961748633;0,03813180327868852
2030-01-04 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03752590163934426;0,045825573770491804;0,2088145355191257;0,06566338797814207
2030-01-04 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,04610163934426229;0,055794535519125686;0,2274065573770492;0,08473442622950819
2030-01-04 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06725464480874317;0,07766142076502731;0,2655528961748634;0,1068035519125683
2030-01-04 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,031932459016393445;0,039864426229508206;0,18518852459016394;0,05745464480874317
2030-01-04 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05493770491803278;0,07311475409836064;0,25102622950819675;0,09485475409836065
2030-01-04 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05124262295081968;0,06862404371584699;0,24206049180327865;0,08387934426229508
2030-01-04 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07248459016393442;0,07609366120218579;0,2601622404371585;0,10641704918032786
2030-01-05 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,29699169398907105;0,32268792349726777;0,6085008196721311;0,35843934426229507
2030-01-05 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,467127868852459;0,530560655737705;0,8301075409836065;0,5693049180327869
2030-01-05 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3168395081967213;0,34882174863387977;0,6523445901639344;0,3863486338797814
2030-01-05 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,17958437158469945;0,20196021857923496;0,5359327868852459;0,26571710382513664
2030-01-05 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4388284153005465;0,48931530054644806;0,8979713114754098;0,6069770491803279
2030-01-05 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4250049180327869;0,4133868852459016;0,864492131147541;0,5098295081967213
2030-01-05 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5356836065573771;0,5678852459016394;0,9504922404371585;0,6287229508196721
2030-01-05 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,21867786885245902;0,2617151912568306;0,6914087431693989;0,3333530054644809
2030-01-05 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,13655535519125683;0,17122846994535518;0,5463524590163935;0,2354173224043716
2030-01-05 09:00:00;0,05154931842982111;0,025997388928353148;0,002001572512998614;0,07258383273907049;0,05154931842982111;0,025997388928353148;0,002001572512998614;0,07258383273907049;0,08064655737704918;0,09679387978142076;0,3849743169398907;0,1425469945355191
2030-01-05 10:00:00;0,06513526418741941;0,0890018740591891;0,008962183698077409;0,3489650581810026;0,06513526418741941;0,0890018740591891;0,008962183698077409;0,3489650581810026;0,03411049180327869;0,04771584699453552;0,25802322404371586;0,0778807650273224
2030-01-05 11:00:00;0,0747403204877352;0,08878721286022649;0,01428639203233674;0,15960128467223897;0,0747403204877352;0,08878721286022649;0,01428639203233674;0,15960128467223897;0,028862295081967214;0,039808524590163936;0,24168196721311475;0,07081967213114754
2030-01-05 12:00:00;0,06918796774316609;0,10300924046477752;0,01607469123925083;0,05348344459881445;0,06918796774316609;0,10300924046477752;0,01607469123925083;0,05348344459881445;0,02923393442622951;0,0359427868852459;0,23769021857923497;0,068575956284153
2030-01-05 13:00:00;0,07978158190434435;0,09714914416457766;0,013394539444956468;0,04979722103669087;0,07978158190434435;0,09714914416457766;0,013394539444956468;0,04979722103669087;0,07773704918032785;0,0833206557377049;0,3582677595628415;0,12818633879781421
2030-01-05 14:00:00;0,022374437264587693;0,06359337288200603;0,008081953099685958;0,2295611501202554;0,022374437264587693;0,06359337288200603;0,008081953099685958;0,2295611501202554;0,06441639344262294;0,0806727868852459;0,35091912568306005;0,12469622950819673
2030-01-05 15:00:00;0,007204157471702196;0,020568768123472383;0,00030032543795854334;0,06892900965644373;0,007204157471702196;0,020568768123472383;0,00030032543795854334;0,06892900965644373;0,07113759562841529;0,09434983606557376;0,3810693989071038;0,14070688524590164
2030-01-05 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,18567300546448087;0,2242460655737705;0,6457637704918032;0,3041971038251366
2030-01-05 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4069672131147541;0,44460000000000005;0,9305358469945355;0,5906213114754099
2030-01-05 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,392761693989071;0,4263005464480874;0,9106497267759563;0,5616382513661203
2030-01-05 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15269863387978141;0,1740274863387978;0,5664032786885246;0,22460453551912568
2030-01-05 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,34145655737704916;0,3911529508196721;0,8425388524590164;0,49060765027322406
2030-01-05 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4105775956284153;0,4276535519125683;0,9442449180327869;0,5351
2030-01-05 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2801;0,32927650273224046;0,8557951912568307;0,42124371584699455
2030-01-05 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,41728688524590163;0,4862672131147541;0,9617809836065574;0,6068239344262295
2030-01-06 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8312653551912568;0,8918971038251367;0,9999169398907104;0,9653311475409836
2030-01-06 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9531409836065574;0,9660081967213116;1,0;0,996472131147541
2030-01-06 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9533326229508197;0,9662089617486339;1,0;0,9964904918032786
2030-01-06 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8966929508196722;0,9428291803278689;1,0;0,9893431147540983
2030-01-06 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8358095081967213;0,8846506010928963;1,0;0,9586985245901639
2030-01-06 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7596150273224044;0,8291572131147541;1,0;0,9336424590163934
2030-01-06 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8231096721311476;0,8739090163934427;1,0;0,9540991803278689
2030-01-06 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7353724043715847;0,8624186885245901;1,0;0,9542908196721311
2030-01-06 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5847754098360656;0,6448173224043716;0,9997377049180328;0,8632335519125683
2030-01-06 09:00:00;0,07885031680599092;0,002001572512998614;0,250220693514942;0,056184485349393236;0,07885031680599092;0,002001572512998614;0,250220693514942;0,056184485349393236;0,23067426229508198;0,28005704918032787;0,9738745355191257;0,4641224043715847
2030-01-06 10:00:00;0,14910435401039734;0,008081953099685958;0,40206108744679075;0,008962183698077409;0,14910435401039734;0,008081953099685958;0,40206108744679075;0,008962183698077409;0,25615054644808744;0,35951311475409836;0,9836096721311475;0,5544344262295081
2030-01-06 11:00:00;0,22327678838484577;0,035109007698539495;0,4846689871836101;0,07288917689844722;0,22327678838484577;0,035109007698539495;0,4846689871836101;0,07288917689844722;0,46704918032786885;0,6108265573770492;0,999527868852459;0,763136612021858
2030-01-06 12:00:00;0,20906922258778957;0,02327878814454176;0,5167996047918697;0,20528527493180307;0,20906922258778957;0,02327878814454176;0,5167996047918697;0,20528527493180307;0,8527853005464482;0,917848306010929;1,0;0,9873917486338797
2030-01-06 13:00:00;0,18364418979259742;0,32395553961961265;0,5313119213600651;0,13495525433208808;0,18364418979259742;0,32395553961961265;0,5313119213600651;0,13495525433208808;0,9845568306010929;0,9949615300546448;1,0;1,0
2030-01-06 14:00:00;0,11844227685728012;0,3042648424897603;0,379088286945548;0,18494103896955225;0,11844227685728012;0,3042648424897603;0,379088286945548;0,18494103896955225;0,9965422950819672;0,9993014207650273;1,0;1,0
2030-01-06 15:00:00;0,03503962728263313;0,16114160731581942;0,2082988251361163;0,11099299059373278;0,03503962728263313;0,16114160731581942;0,2082988251361163;0,11099299059373278;0,9023275409836066;0,9387639344262294;1,0;0,9916927322404372
2030-01-06 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,35110830601092896;0,46202234972677597;0,9894430601092896;0,6437407103825137
2030-01-06 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06406207650273224;0,10253732240437158;0,6544675956284153;0,17069065573770492
2030-01-06 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03620081967213115;0,06259562841530054;0,5170967213114754;0,1118756830601093
2030-01-06 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,010667540983606557;0,024061475409836067;0,308007650273224;0,0534
2030-01-06 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,013106557377049181;0,024259016393442624;0,3211661202185792;0,05922950819672131
2030-01-06 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004000874316939891;0,008823387978142076;0,21054185792349728;0,022600819672131147
2030-01-06 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0019489617486338796;0,004147650273224044;0,15353251366120219;0,01516808743169399
2030-01-06 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005611475409836066;0,000796120218579235;0,10142480874316938;0,006094754098360656
2030-01-07 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00043377049180327865;0,0006478688524590164;0,08523234972677594;0,006081748633879781
2030-01-07 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0001239344262295082;0,00033049180327868855;0,042759344262295086;0,0009812568306010927
2030-01-07 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00027540983606557377;0,00032704918032786884;0,051081967213114754;0,0007672131147540982
2030-01-07 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00048196721311475406;0,0006959016393442623;0,06829508196721311;0,00406775956284153
2030-01-07 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006983606557377048;0,0016943169398907104;0,07740655737704918;0,006484918032786885
2030-01-07 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0004373770491803278;0,0007029508196721311;0,05027256830601093;0,0014805464480874316
