;Electricity_2030;Electricity_brain_2030;Gas_2030;Oil_2030;Biomass_2030;Hydrogen_2030;Synthetic_fuel_2030;Hard_coal_2030;Brown_coal_2030;Electricity_brain_2040;Electricity_2040;Gas_2040;Oil_2040;Biomass_2040;Hydrogen_2040;Synthetic_fuel_2040;Electricity_brain_2050;Electricity_2050;Gas_2050;Oil_2050;Biomass_2050;Hydrogen_2050;Synthetic_fuel_2050;Hard_coal_2040;Brown_coal_2040;Hard_coal_2050;Brown_coal_2050;CO2_2030;CO2_2040;CO2_2050
1708;53,99966648;63,6;20,2;30,21;25;121;206,22;5,378929535;8,776266199;63,6;63,71127031;20,34;29,01;25;95;157,22;63,6;60,54472135;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1709;58,3878736;67,42;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,42;69,46554019;20,34;29,01;25;95;157,22;67,42;66,08720331;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1710;59,89820817;74,44;20,2;30,21;25;121;206,22;5,378929535;8,776266199;74,44;71,10542173;20,34;29,01;25;95;157,22;74,44;67,46100777;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1711;61,37734452;74,63;20,2;30,21;25;121;206,22;5,378929535;8,776266199;74,63;72,88028252;20,34;29,01;25;95;157,22;74,63;69,14203504;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1712;65,67184273;68,36;20,2;30,21;25;121;206,22;5,378929535;8,776266199;68,36;77,3168038;20,34;29,01;25;95;157,22;68,36;72,85421783;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1713;71,76339456;64,92;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,92;83,47596783;20,34;29,01;25;95;157,22;64,92;77,31497662;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1714;78,3850928;64,37;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,37;90,77512483;20,34;29,01;25;95;157,22;64,37;82,88882942;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1715;64,3082375;64,1;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,1;69,97146212;20,34;29,01;25;95;157,22;64,1;60,97585544;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1716;45,9076784;64,01;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,01;44,22082627;20,34;29,01;25;95;157,22;64,01;35,01120548;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1717;59,09319048;64,02;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,02;63,34093077;20,34;29,01;25;95;157,22;64,02;54,11665052;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1718;64,32947386;64,75;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,75;72,56840243;20,34;29,01;25;95;157,22;64,75;64,07905857;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1719;39,84866781;70,72;20,2;30,21;25;121;206,22;5,378929535;8,776266199;70,72;39,84080773;20,34;29,01;25;95;157,22;70,72;31,54100464;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1720;58,01617215;94,09;20,2;30,21;25;121;206,22;5,378929535;8,776266199;94,09;65,34605617;20,34;29,01;25;95;157,22;94,09;57,04215046;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1721;75,11677291;108,04;20,2;30,21;25;121;206,22;5,378929535;8,776266199;108,04;87,77466905;20,34;29,01;25;95;157,22;108,04;79,38144486;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1722;83,52903711;109,76;20,2;30,21;25;121;206,22;5,378929535;8,776266199;109,76;98,73159076;20,34;29,01;25;95;157,22;109,76;91,98278637;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1723;92,15893345;106,88;20,2;30,21;25;121;206,22;5,378929535;8,776266199;106,88;114,6356853;20,34;29,01;25;95;157,22;106,88;115,8947573;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1724;88,3153539;101,76;20,2;30,21;25;121;206,22;5,378929535;8,776266199;101,76;112,3977807;20,34;29,01;25;95;157,22;101,76;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1725;83,10470468;96,83;20,2;30,21;25;121;206,22;5,378929535;8,776266199;96,83;0;20,34;29,01;25;95;157,22;96,83;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1726;77,11147417;79,36;20,2;30,21;25;121;206,22;5,378929535;8,776266199;79,36;0;20,34;29,01;25;95;157,22;79,36;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1727;70,9877577;69,83;20,2;30,21;25;121;206,22;5,378929535;8,776266199;69,83;0;20,34;29,01;25;95;157,22;69,83;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1728;67,94481716;66,23;20,2;30,21;25;121;206,22;5,378929535;8,776266199;66,23;88,45444536;20,34;29,01;25;95;157,22;66,23;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1729;67,2301769;64,75;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,75;0;20,34;29,01;25;95;157,22;64,75;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1730;65,33238211;64,58;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,58;0;20,34;29,01;25;95;157,22;64,58;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1731;61,19178669;64,64;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,64;78,23154002;20,34;29,01;25;95;157,22;64,64;83,94956429;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1732;60,49477243;67,18;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,18;73,0045993;20,34;29,01;25;95;157,22;67,18;72,04038818;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1733;66,85471891;82,99;20,2;30,21;25;121;206,22;5,378929535;8,776266199;82,99;79,71956479;20,34;29,01;25;95;157,22;82,99;75,95681544;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1734;77,59888522;89,06;20,2;30,21;25;121;206,22;5,378929535;8,776266199;89,06;91,82931251;20,34;29,01;25;95;157,22;89,06;85,73930762;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1735;84,01569917;85,28;20,2;30,21;25;121;206,22;5,378929535;8,776266199;85,28;98,04564353;20,34;29,01;25;95;157,22;85,28;90,56285459;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1736;97,83510314;70,42;20,2;30,21;25;121;206,22;5,378929535;8,776266199;70,42;115,8363781;20,34;29,01;25;95;157,22;70,42;111,5162633;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1737;100,4620278;64,64;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,64;118,3332884;20,34;29,01;25;95;157,22;64,64;115,3333368;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1738;107,1619379;64,1;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,1;127,3459309;20,34;29,01;25;95;157,22;64,1;124,1296149;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1739;108,3930215;64,1;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,1;127,9603466;20,34;29,01;25;95;157,22;64,1;122,8459296;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1740;102,248917;63,8;20,2;30,21;25;121;206,22;5,378929535;8,776266199;63,8;117,1662699;20,34;29,01;25;95;157,22;63,8;107,5911178;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1741;93,73555022;64,1;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,1;106,2287558;20,34;29,01;25;95;157,22;64,1;95,51443186;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1742;75,23340138;64,58;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,58;81,61454657;20,34;29,01;25;95;157,22;64,58;70,29691883;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1743;92,51493553;70,42;20,2;30,21;25;121;206,22;5,378929535;8,776266199;70,42;104,871138;20,34;29,01;25;95;157,22;70,42;91,44701693;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1744;101,8495213;76,27;20,2;30,21;25;121;206,22;5,378929535;8,776266199;76,27;117,0985395;20,34;29,01;25;95;157,22;76,27;102,2474414;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1745;109,0431455;86,9;20,2;30,21;25;121;206,22;5,378929535;8,776266199;86,9;126,1992976;20,34;29,01;25;95;157,22;86,9;110,6522612;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1746;110,9762431;76,93;20,2;30,21;25;121;206,22;5,378929535;8,776266199;76,93;128,644955;20,34;29,01;25;95;157,22;76,93;113,3246139;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1747;104,4224926;70,53;20,2;30,21;25;121;206,22;5,378929535;8,776266199;70,53;122,59618;20,34;29,01;25;95;157,22;70,53;110,5550691;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1748;93,84805901;67,34;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,34;113,0709286;20,34;29,01;25;95;157,22;67,34;107,2493137;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1749;88,3086987;64,92;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,92;111,4682969;20,34;29,01;25;95;157,22;64,92;113,7162234;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1750;80,60852341;62,88;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,88;100,9069581;20,34;29,01;25;95;157,22;62,88;102,8271802;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1751;74,13860772;61,76;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,76;94,87129573;20,34;29,01;25;95;157,22;61,76;100,7773712;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1752;65,79804537;61,64;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,64;81,88815966;20,34;29,01;25;95;157,22;61,64;84,68408463;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1753;64,20923021;61,62;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,62;81,62229596;20,34;29,01;25;95;157,22;61,62;86,9961498;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1754;64,92005221;60,94;20,2;30,21;25;121;206,22;5,378929535;8,776266199;60,94;0;20,34;29,01;25;95;157,22;60,94;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1755;0;61,75;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,75;0;20,34;29,01;25;95;157,22;61,75;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1756;66,64156355;62,35;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,35;0;20,34;29,01;25;95;157,22;62,35;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1757;72,48325359;64,77;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,77;95,88581842;20,34;29,01;25;95;157,22;64,77;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1758;79,60328997;67,17;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,17;97,24731033;20,34;29,01;25;95;157,22;67,17;95,13096517;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1759;83,16154154;67,17;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,17;97,79284733;20,34;29,01;25;95;157,22;67,17;91,61060466;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1760;96,30833168;64,91;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,91;111,3532725;20,34;29,01;25;95;157,22;64,91;103,1635056;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1761;101,7918198;63,36;20,2;30,21;25;121;206,22;5,378929535;8,776266199;63,36;118,2285362;20,34;29,01;25;95;157,22;63,36;112,017837;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1762;86,2185966;62,35;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,35;96,00389219;20,34;29,01;25;95;157,22;62,35;89,08106807;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1763;82,94456043;62,31;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,31;89,67660906;20,34;29,01;25;95;157,22;62,31;79,7814018;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1764;105,3567719;62,23;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,23;120,384986;20,34;29,01;25;95;157,22;62,23;108,957746;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1765;99,26933654;62,23;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,23;116,5217286;20,34;29,01;25;95;157,22;62,23;109,7750575;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1766;87,93390917;63,72;20,2;30,21;25;121;206,22;5,378929535;8,776266199;63,72;102,1928228;20,34;29,01;25;95;157,22;63,72;95,37243792;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1767;96,38906128;68,42;20,2;30,21;25;121;206,22;5,378929535;8,776266199;68,42;113,0993627;20,34;29,01;25;95;157,22;68,42;104,0156084;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1768;107,2048168;81,07;20,2;30,21;25;121;206,22;5,378929535;8,776266199;81,07;128,3435508;20,34;29,01;25;95;157,22;81,07;119,3339831;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1769;112,0464579;94,95;20,2;30,21;25;121;206,22;5,378929535;8,776266199;94,95;134,0173182;20,34;29,01;25;95;157,22;94,95;124,050347;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1770;114,5485071;103,88;20,2;30,21;25;121;206,22;5,378929535;8,776266199;103,88;138,7086986;20,34;29,01;25;95;157,22;103,88;131,2484263;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1771;106,7515357;95,6;20,2;30,21;25;121;206,22;5,378929535;8,776266199;95,6;129,0350052;20,34;29,01;25;95;157,22;95,6;121,8716215;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1772;97,94177268;88,01;20,2;30,21;25;121;206,22;5,378929535;8,776266199;88,01;124,7420124;20,34;29,01;25;95;157,22;88,01;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1773;89,5716124;81,26;20,2;30,21;25;121;206,22;5,378929535;8,776266199;81,26;114,8209398;20,34;29,01;25;95;157,22;81,26;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1774;79,60430465;73,89;20,2;30,21;25;121;206,22;5,378929535;8,776266199;73,89;97,61861651;20,34;29,01;25;95;157,22;73,89;96,45072261;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1775;70,88168657;67,98;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,98;84,99223788;20,34;29,01;25;95;157,22;67,98;82,40296032;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1776;69,35891269;67,27;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,27;89,64183845;20,34;29,01;25;95;157,22;67,27;96,02280236;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1777;67,93037074;67,27;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,27;89,79307533;20,34;29,01;25;95;157,22;67,27;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1778;67,57033316;67,27;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,27;0;20,34;29,01;25;95;157,22;67,27;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1779;64,79376695;67,27;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,27;85,46670193;20,34;29,01;25;95;157,22;67,27;93,63445693;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1780;64,93753657;67,27;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,27;82,41290752;20,34;29,01;25;95;157,22;67,27;85,37578994;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1781;73,05814829;67,33;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,33;93,02262836;20,34;29,01;25;95;157,22;67,33;94,93812096;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1782;82,92129823;67,97;20,2;30,21;25;121;206,22;5,378929535;8,776266199;67,97;101,9276893;20,34;29,01;25;95;157,22;67,97;98,37570581;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1783;92,50238095;66,06;20,2;30,21;25;121;206,22;5,378929535;8,776266199;66,06;113,1452558;20,34;29,01;25;95;157,22;66,06;109,1285603;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1784;107,1661157;62,81;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,81;133,8127936;20,34;29,01;25;95;157,22;62,81;135,6191977;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1785;114,7777526;62,1;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,1;143,6946894;20,34;29,01;25;95;157,22;62,1;147,5096472;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1786;97,85909686;61,42;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,42;0;20,34;29,01;25;95;157,22;61,42;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1787;0;60,41;20,2;30,21;25;121;206,22;5,378929535;8,776266199;60,41;0;20,34;29,01;25;95;157,22;60,41;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1788;97,98451445;60,34;20,2;30,21;25;121;206,22;5,378929535;8,776266199;60,34;0;20,34;29,01;25;95;157,22;60,34;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1789;102,0442374;60,34;20,2;30,21;25;121;206,22;5,378929535;8,776266199;60,34;128,3550998;20,34;29,01;25;95;157,22;60,34;0;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1790;96,8224344;60,88;20,2;30,21;25;121;206,22;5,378929535;8,776266199;60,88;117,977502;20,34;29,01;25;95;157,22;60,88;115,0059873;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1791;97,3780478;61,99;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,99;116,3077463;20,34;29,01;25;95;157,22;61,99;108,5561297;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1792;108,1861529;66,35;20,2;30,21;25;121;206,22;5,378929535;8,776266199;66,35;129,0599399;20,34;29,01;25;95;157,22;66,35;117,4699969;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1793;108,98491;80,72;20,2;30,21;25;121;206,22;5,378929535;8,776266199;80,72;128,4597221;20,34;29,01;25;95;157,22;80,72;114,8762052;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1794;116,3414043;89,32;20,2;30,21;25;121;206,22;5,378929535;8,776266199;89,32;139,3283401;20,34;29,01;25;95;157,22;89,32;127,3917961;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1795;110,5179663;73,88;20,2;30,21;25;121;206,22;5,378929535;8,776266199;73,88;135,7701317;20,34;29,01;25;95;157,22;73,88;129,5463603;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1796;96,52088865;68,36;20,2;30,21;25;121;206,22;5,378929535;8,776266199;68,36;116,6185222;20,34;29,01;25;95;157,22;68,36;109,065805;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1797;87,27199466;66,96;20,2;30,21;25;121;206,22;5,378929535;8,776266199;66,96;104,404115;20,34;29,01;25;95;157,22;66,96;96,47018479;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1798;80,76913739;64,74;20,2;30,21;25;121;206,22;5,378929535;8,776266199;64,74;97,64424694;20,34;29,01;25;95;157,22;64,74;92,86800655;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1799;73,51146522;62,87;20,2;30,21;25;121;206,22;5,378929535;8,776266199;62,87;89,88487585;20,34;29,01;25;95;157,22;62,87;88,38176137;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1800;65,4674488;61,63;20,2;30,21;25;121;206,22;5,378929535;8,776266199;61,63;78,38611616;20,34;29,01;25;95;157,22;61,63;75,64280186;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1801;62,73203718;60,21;20,2;30,21;25;121;206,22;5,378929535;8,776266199;60,21;74,69228558;20,34;29,01;25;95;157,22;60,21;71,63075404;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1802;60,81862633;57,94;20,2;30,21;25;121;206,22;5,378929535;8,776266199;57,94;72,61661895;20,34;29,01;25;95;157,22;57,94;69,84145829;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1803;59,99120546;45,97;20,2;30,21;25;121;206,22;5,378929535;8,776266199;45,97;71,55251155;20,34;29,01;25;95;157,22;45,97;68,41864051;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1804;62,09900892;45,68;20,2;30,21;25;121;206,22;5,378929535;8,776266199;45,68;74,33286705;20,34;29,01;25;95;157,22;45,68;70,88445742;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1805;70,1219175;45,68;20,2;30,21;25;121;206,22;5,378929535;8,776266199;45,68;84,74759955;20,34;29,01;25;95;157,22;45,68;80,1941945;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1806;81,33927919;45,68;20,2;30,21;25;121;206,22;5,378929535;8,776266199;45,68;97,71338985;20,34;29,01;25;95;157,22;45,68;91,12191583;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1807;88,3933255;35,94;20,2;30,21;25;121;206,22;5,378929535;8,776266199;35,94;104,7194351;20,34;29,01;25;95;157,22;35,94;96,56242356;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1808;95,30750701;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;110,0198809;20,34;29,01;25;95;157,22;0;100,4521951;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1809;90,80687937;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;101,8950221;20,34;29,01;25;95;157,22;0;92,4586756;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1810;85,40062548;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;94,72116347;20,34;29,01;25;95;157,22;0;86,06501332;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1811;86,80411654;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;95,48695239;20,34;29,01;25;95;157,22;0;84,8558321;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1812;82,87244277;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;90,36558966;20,34;29,01;25;95;157,22;0;79,36996639;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1813;83,41385775;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;93,4333954;20,34;29,01;25;95;157,22;0;83,54629648;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1814;78,98794277;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;88,30791647;20,34;29,01;25;95;157,22;0;77,73841408;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1815;84,75760721;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;95,74187298;20,34;29,01;25;95;157,22;0;83,32133458;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1816;98,76788879;0;20,2;30,21;25;121;206,22;5,378929535;8,776266199;0;114,1470851;20,34;29,01;25;95;157,22;0;99,78717995;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1817;108,4602509;43,23;20,2;30,21;25;121;206,22;5,378929535;8,776266199;43,23;126,7608422;20,34;29,01;25;95;157,22;43,23;111,7736192;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1818;114,7698456;45,68;20,2;30,21;25;121;206,22;5,378929535;8,776266199;45,68;134,8771981;20,34;29,01;25;95;157,22;45,68;119,4998832;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
1819;107,1244815;45,68;20,2;30,21;25;121;206,22;5,378929535;8,776266199;45,68;126,137358;20,34;29,01;25;95;157,22;45,68;112,3070217;20,34;28,49;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
