index;car_2025;car_2030;car_2035;car_2040;car_2045;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;train_2025;train_2030;train_2035;train_2040;train_2045
4288;0,17650661838341297;0,25779120474862255;0,25604658330712426;0,23812807213903903;0,23375100539915256;0,0;0,0;0,0;0,0;0,0;0,17206695384409207;0,17428119282278154;0,17067541877596834;0,16755659615863852;0,16791576834674454
4289;0,1658066752197871;0,2414670070958475;0,25552390239213124;0,260784811894971;0,24683617162934018;0,0;0,0;0,0;0,0;0,0;0,17367736862122854;0,1716297798021901;0,17136415889472262;0,16613995864578293;0,16973972217492841
4290;0,22152129145619945;0,27332217191653996;0,27106627227644364;0,2928984859520973;0,2972389363756563;0,0;0,0;0,0;0,0;0,0;0,17025511157675338;0,17260399048662206;0,1709616297377358;0,16811770892953123;0,17133268960659984
4291;0,2185646599363315;0,15122117872754853;0,17569333206779603;0,1485542381430499;0,15317300534184716;0,0;0,0;0,0;0,0;0,0;0,15940704162524866;0,16787870631842094;0,16726467199182857;0,16541919104465927;0,16975726515441592
4292;0,18361531291987654;0,0969400079664049;0,09027405354583791;0,08827795698553481;0,10329840715377438;0,0;0,0;0,0;0,0;0,0;0,15769737311232992;0,15922638296771863;0,15933955550950976;0,15696199147984147;0,1611203012518446
4293;0,16226620047359344;0,09031322183906165;0,08658962465852386;0,08420358344136104;0,07807995291311629;0,13626864960641363;0,16516160363934212;0,17440855367840769;0,16754003507957418;0,1751234417090312;0,1287771152313133;0,14390925617833839;0,1433796818182768;0,14555047173276217;0,14321407669918212
4294;0,18074834443799861;0,1032661879539268;0,09808335006951739;0,09488195476710225;0,10922597539386149;0,2720319883127063;0,32791206776564275;0,3425569851491221;0,3374505882217933;0,3435166490107333;0,06795700332274686;0,07308961137717818;0,06971031099073162;0,06700233367148821;0,06656214016885047
4295;0,14571669619019062;0,06780686995198655;0,08549472588738151;0,0797132088651103;0,07007638700071786;0,2720319883127063;0,32791206776564275;0,3425569851491221;0,3374505882217933;0,3435166490107333;0,008254446967924517;0,008832946152462917;0,009151098582890068;0,008691019802824338;0,007010897733349922
4296;0,07448044482459124;0,03228628560775238;0,037165077308548095;0,02394834738176909;0,035621434098803105;0,2720319883127063;0,32791206776564275;0,3425569851491221;0,3374505882217933;0,3435166490107333;0,0018335405858564216;0,0019688493366077716;0,0009867138602847928;0,0008017323419120162;0,0005744367284776713
4297;0,04818672126253668;0,0366866071922544;0,06295815986755852;0,04947322917655973;0,07063975436447713;0,2720319883127063;0,32791206776564275;0,3425569851491221;0,3374505882217933;0,3435166490107333;0,002388579414100611;0,0052045464743462055;0,0015533697187498654;0,0018033591949981624;0,00100569101620252
4298;0,03780547014497408;0,044765639271410584;0,06414034771406503;0,05139415780831888;0,06480621155014579;0,2720319883127063;0,32791206776564275;0,3425569851491221;0,3374505882217933;0,3435166490107333;0,0034305964432703785;0,004985623725751893;0,0011452864902846405;0,0015775063632319278;0,0014802675459525715
4299;0,04560221764626248;0,04840271123023027;0,05513718703438944;0,04323973408885921;0,05528944104279233;0,2720319883127063;0,32791206776564275;0,3425569851491221;0,3374505882217933;0,3435166490107333;0,0021683892457964316;0,003971582626847611;0,0014461950972251521;0,001355326056824373;0,0017867914350029957
4300;0,04270453910172086;0,03617955100411358;0,05653378177691521;0,04120646239522714;0,037032974315117;0,2720319883127063;0,32791206776564275;0,3424446914731203;0,3370674171246651;0,3434160517236731;0,0024315334039230773;0,004300073383955509;0,0023046967692515346;0,0024983543750993443;0,0023558283142735186
4301;0,03742391141641678;0,04726389415882144;0,10010936818184527;0,09604615009657487;0,0917961024986555;0,2720319883127063;0,32366269747706256;0,32552507785566;0,32021176601356116;0,3289650200976712;0,004424497479165361;0,009567055897550275;0,044280042504548575;0,04540093301629321;0,043208284266867826
4302;0,022268767188233653;0,01125410150673026;0,05184895649449655;0,047266003223503446;0,058278323027923816;0,004533866471878438;0,0052805665769764835;0,005093029682905474;0,0050341181025351555;0,005113712261119547;0,03676913265096726;0,05880842310012589;0,12852259308689423;0,12639006850604942;0,12534414375073008
4303;0,015659166631263714;0,0068021660458550525;0,04037073662448158;0,03596886191698803;0,038949137652379645;0,0;0,0;0,0;0,0;0,0;0,0840981525598472;0,11143084526184097;0,16775542470046564;0,15927344027195697;0,16496669167845215
4304;0,01678187902849968;0,04768327591748978;0,09139534725453448;0,11783504582162078;0,12368081219986023;0,0;0,0;0,0;0,0;0,0;0,10593755782429927;0,1396653146718484;0,17072105010703822;0,17024316921111252;0,17286513580794907
4305;0,054072979636404915;0,10834194727759702;0,16718308817959487;0,17005781754894492;0,15138365812462706;0,0;0,0;0,0;0,0;0,0;0,1343715733198338;0,14357198335830854;0,17282592873093416;0,17378169793029336;0,1740582378264993
4306;0,0890589381789128;0,13584107808524878;0,10327044372580318;0,08673095185582286;0,10096523840671029;0,0;0,0;0,0;0,0;0,0;0,1465927234680053;0,14902740496704223;0,17232050509868307;0,173592517064176;0,1744547641112866
