,"(('BioHolz', 'BioTransformer'), 'flow')","(('BioHolz', 'Biomasse_Strom'), 'flow')","(('BioHolz', 'Biomasse_Waerme'), 'flow')","(('Import_Holz', 'BioHolz'), 'flow')"
2030-01-06 13:00:00,"1367,3349109239227","0,0","0,0","1367,3349109239227"
2030-01-06 14:00:00,"1357,5006938312301","0,0","0,0","1357,5006938312301"
2030-01-06 15:00:00,"1333,449520275792","0,0","0,0","1333,449520275792"
2030-01-06 16:00:00,"1337,3236807209812","0,0","0,0","1337,3236807209812"
2030-01-06 17:00:00,"1317,6030190288582","0,0","0,0","1317,6030190288582"
2030-01-06 18:00:00,"1282,0097020694136","0,0","0,0","1282,0097020694136"
2030-01-06 19:00:00,"1197,1074124638283","0,0","0,0","1197,1074124638283"
2030-01-06 20:00:00,"1111,1875102632328","0,0","0,0","1111,1875102632328"
2030-01-06 21:00:00,"1021,9964382004439","0,0","0,0","1021,9964382004439"
2030-01-06 22:00:00,"915,01638322658","0,0","0,0","915,01638322658"
2030-01-06 23:00:00,"805,2065357556735","0,0","0,0","805,2065357556735"
2030-01-07 00:00:00,"594,2766651752911","0,0","0,0","594,2766651752911"
2030-01-07 01:00:00,"615,6475786009163","0,0","0,0","615,6475786009163"
2030-01-07 02:00:00,"626,9596667801549","0,0","0,0","626,9596667801549"
2030-01-07 03:00:00,"659,056563793698","0,0","0,0","659,056563793698"
2030-01-07 04:00:00,"804,4862331343387","0,0","0,0","804,4862331343387"
2030-01-07 05:00:00,"1050,9039083764321","0,0","0,0","1050,9039083764321"
2030-01-07 06:00:00,"1214,0290178363155","0,0","0,0","1214,0290178363155"
2030-01-07 07:00:00,"1299,4424394307787","0,0","0,0","1299,4424394307787"
2030-01-07 08:00:00,"1311,150386585971","0,0","0,0","1311,150386585971"
2030-01-07 09:00:00,"1241,4925465678614","0,0","0,0","1241,4925465678614"
2030-01-07 10:00:00,"1184,4857114238444","0,0","0,0","1184,4857114238444"
2030-01-07 11:00:00,"1143,5340410987658","0,0","0,0","1143,5340410987658"
2030-01-07 12:00:00,"1108,7385726292905","0,0","0,0","1108,7385726292905"
2030-01-07 13:00:00,"1073,8681923286456","0,0","0,0","1073,8681923286456"
2030-01-07 14:00:00,"1063,3710234224022","0,0","0,0","1063,3710234224022"
2030-01-07 15:00:00,"1038,8714322524036","0,0","0,0","1038,8714322524036"
2030-01-07 16:00:00,"1050,508073990046","0,0","0,0","1050,508073990046"
2030-01-07 17:00:00,"1050,1968916959597","0,0","0,0","1050,1968916959597"
2030-01-07 18:00:00,"1019,8792668361727","0,0","0,0","1019,8792668361727"
2030-01-07 19:00:00,"987,1687798665896","0,0","0,0","987,1687798665896"
2030-01-07 20:00:00,"932,0227510208917","0,0","0,0","932,0227510208917"
2030-01-07 21:00:00,"854,1829027960215","0,0","0,0","854,1829027960215"
2030-01-07 22:00:00,"745,1498943976674","0,0","0,0","745,1498943976674"
2030-01-07 23:00:00,"657,9051033600266","0,0","0,0","657,9051033600266"
2030-01-08 00:00:00,"346,4833316511171","0,0","0,0","346,4833316511171"
2030-01-08 01:00:00,"372,868942850853","0,0","0,0","372,868942850853"
2030-01-08 02:00:00,"357,2272407501998","0,0","0,0","357,2272407501998"
2030-01-08 03:00:00,"378,1956168651486","0,0","0,0","378,1956168651486"
2030-01-08 04:00:00,"445,7324931897244","0,0","0,0","445,7324931897244"
2030-01-08 05:00:00,"566,0599263181833","0,0","0,0","566,0599263181833"
2030-01-08 06:00:00,"619,4830037897638","0,0","0,0","619,4830037897638"
2030-01-08 07:00:00,"654,7287077506044","0,0","0,0","654,7287077506044"
2030-01-08 08:00:00,"668,5070227213048","0,0","0,0","668,5070227213048"
2030-01-08 09:00:00,"649,2418780308897","0,0","0,0","649,2418780308897"
2030-01-08 10:00:00,"612,8955757419833","0,0","0,0","612,8955757419833"
2030-01-08 11:00:00,"586,2753708209261","0,0","0,0","586,2753708209261"
2030-01-08 12:00:00,"562,0920947175994","0,0","0,0","562,0920947175994"
2030-01-08 13:00:00,"513,9301505726845","0,0","0,0","513,9301505726845"
2030-01-08 14:00:00,"487,442459785881","0,0","0,0","487,442459785881"
2030-01-08 15:00:00,"481,2469162809643","0,0","0,0","481,2469162809643"
2030-01-08 16:00:00,"487,88697017396765","0,0","0,0","487,88697017396765"
2030-01-08 17:00:00,"488,651399739503","0,0","0,0","488,651399739503"
2030-01-08 18:00:00,"488,87060651170924","0,0","0,0","488,87060651170924"
2030-01-08 19:00:00,"484,1664184335454","0,0","0,0","484,1664184335454"
2030-01-08 20:00:00,"475,6572732927037","0,0","0,0","475,6572732927037"
2030-01-08 21:00:00,"445,79854002628355","0,0","0,0","445,79854002628355"
2030-01-08 22:00:00,"384,082619663633","0,0","0,0","384,082619663633"
2030-01-08 23:00:00,"321,62848936270217","0,0","0,0","321,62848936270217"
2030-01-09 00:00:00,"415,67170324717455","0,0","0,0","415,67170324717455"
2030-01-09 01:00:00,"482,928665004861","0,0","0,0","482,928665004861"
2030-01-09 02:00:00,"475,7392251939419","0,0","0,0","475,7392251939419"
2030-01-09 03:00:00,"504,4210320334401","0,0","0,0","504,4210320334401"
2030-01-09 04:00:00,"630,8268697804695","0,0","0,0","630,8268697804695"
2030-01-09 05:00:00,"848,0383438078907","0,0","0,0","848,0383438078907"
2030-01-09 06:00:00,"746,4647941117489","0,0","0,0","746,4647941117489"
2030-01-09 07:00:00,"761,0331617087293","0,0","0,0","761,0331617087293"
2030-01-09 08:00:00,"714,6460493711206","0,0","0,0","714,6460493711206"
2030-01-09 09:00:00,"697,3914389404839","0,0","0,0","697,3914389404839"
2030-01-09 10:00:00,"644,2203841735479","0,0","0,0","644,2203841735479"
2030-01-09 11:00:00,"632,4773815003812","0,0","0,0","632,4773815003812"
2030-01-09 12:00:00,"628,1792404126405","0,0","0,0","628,1792404126405"
2030-01-09 13:00:00,"579,3019742526409","0,0","0,0","579,3019742526409"
2030-01-09 14:00:00,"574,222363128197","0,0","0,0","574,222363128197"
2030-01-09 15:00:00,"580,8280832396167","0,0","0,0","580,8280832396167"
2030-01-09 16:00:00,"606,7192078607693","0,0","0,0","606,7192078607693"
2030-01-09 17:00:00,"643,3599732354965","0,0","0,0","643,3599732354965"
2030-01-09 18:00:00,"683,2549096380282","0,0","0,0","683,2549096380282"
2030-01-09 19:00:00,"704,9443015669312","0,0","0,0","704,9443015669312"
2030-01-09 20:00:00,"727,309828262375","0,0","0,0","727,309828262375"
2030-01-09 21:00:00,"713,7118687581503","0,0","0,0","713,7118687581503"
2030-01-09 22:00:00,"629,2611934856632","0,0","0,0","629,2611934856632"
2030-01-09 23:00:00,"555,8901406255748","0,0","0,0","555,8901406255748"
2030-01-10 00:00:00,"934,2311270769878","0,0","0,0","934,2311270769878"
2030-01-10 01:00:00,"940,8368591989913","0,0","0,0","940,8368591989913"
2030-01-10 02:00:00,"954,3660551337626","0,0","0,0","954,3660551337626"
2030-01-10 03:00:00,"1005,3637390447786","0,0","0,0","1005,3637390447786"
2030-01-10 04:00:00,"1149,025238906058","0,0","0,0","1149,025238906058"
2030-01-10 05:00:00,"1517,0174181658006","0,0","0,0","1517,0174181658006"
2030-01-10 06:00:00,"1764,967472251873","0,0","0,0","1764,967472251873"
2030-01-10 07:00:00,"1882,0214923333222","0,0","0,0","1882,0214923333222"
2030-01-10 08:00:00,"1911,1558966001742","0,0","0,0","1911,1558966001742"
2030-01-10 09:00:00,"1890,5020332516453","0,0","0,0","1890,5020332516453"
2030-01-10 10:00:00,"1830,639017056005","0,0","0,0","1830,639017056005"
2030-01-10 11:00:00,"1791,3040429501534","0,0","0,0","1791,3040429501534"
2030-01-10 12:00:00,"1731,488762730932","0,0","0,0","1731,488762730932"
2030-01-10 13:00:00,"1653,4094944493097","0,0","0,0","1653,4094944493097"
2030-01-10 14:00:00,"1657,5031662178128","0,0","0,0","1657,5031662178128"
2030-01-10 15:00:00,"1607,2825668686353","0,0","0,0","1607,2825668686353"
2030-01-10 16:00:00,"1579,2303258375698","0,0","0,0","1579,2303258375698"
2030-01-10 17:00:00,"1562,4449428604787","0,0","0,0","1562,4449428604787"
2030-01-10 18:00:00,"1501,1224184907067","0,0","0,0","1501,1224184907067"
2030-01-10 19:00:00,"1399,0729821168663","0,0","0,0","1399,0729821168663"
2030-01-10 20:00:00,"1289,5208850209694","0,0","0,0","1289,5208850209694"
2030-01-10 21:00:00,"1199,245511571301","0,0","0,0","1199,245511571301"
2030-01-10 22:00:00,"1103,9069919032188","0,0","0,0","1103,9069919032188"
2030-01-10 23:00:00,"975,7037512240859","0,0","0,0","975,7037512240859"
2030-01-11 00:00:00,"887,5949266912376","0,0","0,0","887,5949266912376"
2030-01-11 01:00:00,"893,2453005983145","0,0","0,0","893,2453005983145"
2030-01-11 02:00:00,"906,2778687947235","0,0","0,0","906,2778687947235"
2030-01-11 03:00:00,"954,9405366731289","0,0","0,0","954,9405366731289"
2030-01-11 04:00:00,"1093,898916282535","0,0","0,0","1093,898916282535"
2030-01-11 05:00:00,"1444,1495926209805","0,0","0,0","1444,1495926209805"
2030-01-11 06:00:00,"1677,62199512149","0,0","0,0","1677,62199512149"
2030-01-11 07:00:00,"1785,226166519433","0,0","0,0","1785,226166519433"
2030-01-11 08:00:00,"1812,958461990558","0,0","0,0","1812,958461990558"
2030-01-11 09:00:00,"1793,8654939160479","0,0","0,0","1793,8654939160479"
2030-01-11 10:00:00,"1737,9875061335522","0,0","0,0","1737,9875061335522"
2030-01-11 11:00:00,"1700,7259536807753","0,0","0,0","1700,7259536807753"
2030-01-11 12:00:00,"1645,3516074611066","0,0","0,0","1645,3516074611066"
2030-01-11 13:00:00,"1572,9183638216332","0,0","0,0","1572,9183638216332"
2030-01-11 14:00:00,"1576,294473775866","0,0","0,0","1576,294473775866"
2030-01-11 15:00:00,"1528,126391313432","0,0","0,0","1528,126391313432"
2030-01-11 16:00:00,"1502,2097080275464","0,0","0,0","1502,2097080275464"
2030-01-11 17:00:00,"1484,9426560010643","0,0","0,0","1484,9426560010643"
2030-01-11 18:00:00,"1426,3205776374482","0,0","0,0","1426,3205776374482"
2030-01-11 19:00:00,"1330,5594639421995","0,0","0,0","1330,5594639421995"
2030-01-11 20:00:00,"1228,2276697546415","0,0","0,0","1228,2276697546415"
2030-01-11 21:00:00,"1141,815161854626","0,0","0,0","1141,815161854626"
2030-01-11 22:00:00,"1049,4713061751274","0,0","0,0","1049,4713061751274"
2030-01-11 23:00:00,"927,1655751731448","0,0","0,0","927,1655751731448"
2030-01-12 00:00:00,"686,3196537642903","0,0","0,0","686,3196537642903"
2030-01-12 01:00:00,"702,2417397753563","0,0","0,0","702,2417397753563"
2030-01-12 02:00:00,"720,3097505954245","0,0","0,0","720,3097505954245"
2030-01-12 03:00:00,"757,25801853392","0,0","0,0","757,25801853392"
2030-01-12 04:00:00,"895,8726410158376","0,0","0,0","895,8726410158376"
2030-01-12 05:00:00,"1171,1665030505862","0,0","0,0","1171,1665030505862"
2030-01-12 06:00:00,"1353,7793934603512","0,0","0,0","1353,7793934603512"
2030-01-12 07:00:00,"1449,7639102119992","0,0","0,0","1449,7639102119992"
2030-01-12 08:00:00,"1466,0173418088827","0,0","0,0","1466,0173418088827"
2030-01-12 09:00:00,"1432,8462457049716","0,0","0,0","1432,8462457049716"
2030-01-12 10:00:00,"1387,627560433763","0,0","0,0","1387,627560433763"
2030-01-12 11:00:00,"1338,740298676281","0,0","0,0","1338,740298676281"
2030-01-12 12:00:00,"1299,9672027457743","0,0","0,0","1299,9672027457743"
2030-01-12 13:00:00,"1266,6862722699746","0,0","0,0","1266,6862722699746"
2030-01-12 14:00:00,"1257,7536627975426","0,0","0,0","1257,7536627975426"
2030-01-12 15:00:00,"1233,4693041447929","0,0","0,0","1233,4693041447929"
2030-01-12 16:00:00,"1236,2509690034","0,0","0,0","1236,2509690034"
2030-01-12 17:00:00,"1215,968697736471","0,0","0,0","1215,968697736471"
2030-01-12 18:00:00,"1181,5203116029113","0,0","0,0","1181,5203116029113"
2030-01-12 19:00:00,"1104,8725923608702","0,0","0,0","1104,8725923608702"
2030-01-12 20:00:00,"1028,1746842151676","0,0","0,0","1028,1746842151676"
2030-01-12 21:00:00,"945,6514842203073","0,0","0,0","945,6514842203073"
2030-01-12 22:00:00,"845,0829352823733","0,0","0,0","845,0829352823733"
2030-01-12 23:00:00,"743,9804339362212","0,0","0,0","743,9804339362212"
2030-01-13 00:00:00,"510,0478487706552","0,0","0,0","510,0478487706552"
2030-01-13 01:00:00,"524,8820454634938","0,0","0,0","524,8820454634938"
2030-01-13 02:00:00,"532,918208910347","0,0","0,0","532,918208910347"
2030-01-13 03:00:00,"561,3232081160093","0,0","0,0","561,3232081160093"
2030-01-13 04:00:00,"689,4302437050907","0,0","0,0","689,4302437050907"
2030-01-13 05:00:00,"900,2252190938118","0,0","0,0","900,2252190938118"
2030-01-13 06:00:00,"1038,4793305860342","0,0","0,0","1038,4793305860342"
2030-01-13 07:00:00,"1102,3680063517913","0,0","0,0","1102,3680063517913"
2030-01-13 08:00:00,"1111,3635045904966","0,0","0,0","1111,3635045904966"
2030-01-13 09:00:00,"1060,30714034206","0,0","0,0","1060,30714034206"
2030-01-13 10:00:00,"1017,3991876866396","0,0","0,0","1017,3991876866396"
2030-01-13 11:00:00,"984,7844209201548","0,0","0,0","984,7844209201548"
2030-01-13 12:00:00,"958,1740814171014","0,0","0,0","958,1740814171014"
2030-01-13 13:00:00,"931,4981289215564","0,0","0,0","931,4981289215564"
2030-01-13 14:00:00,"923,1129182711798","0,0","0,0","923,1129182711798"
2030-01-13 15:00:00,"898,816448112873","0,0","0,0","898,816448112873"
2030-01-13 16:00:00,"905,8902892880625","0,0","0,0","905,8902892880625"
2030-01-13 17:00:00,"898,9289149449394","0,0","0,0","898,9289149449394"
2030-01-13 18:00:00,"870,3762398520645","0,0","0,0","870,3762398520645"
2030-01-13 19:00:00,"841,5334915159915","0,0","0,0","841,5334915159915"
2030-01-13 20:00:00,"798,0990398804316","0,0","0,0","798,0990398804316"
2030-01-13 21:00:00,"731,917918664142","0,0","0,0","731,917918664142"
2030-01-13 22:00:00,"637,483359006032","0,0","0,0","637,483359006032"
2030-01-13 23:00:00,"564,1957290996035","0,0","0,0","564,1957290996035"
2030-01-14 00:00:00,"403,5249489753269","0,0","0,0","403,5249489753269"
2030-01-14 01:00:00,"397,13602454802","0,0","0,0","397,13602454802"
2030-01-14 02:00:00,"412,6277018938785","0,0","0,0","412,6277018938785"
2030-01-14 03:00:00,"441,04673709860145","0,0","0,0","441,04673709860145"
2030-01-14 04:00:00,"558,3591558948481","0,0","0,0","558,3591558948481"
2030-01-14 05:00:00,"764,3909907485508","0,0","0,0","764,3909907485508"
2030-01-14 06:00:00,"925,4370754971378","0,0","0,0","925,4370754971378"
2030-01-14 07:00:00,"934,3423833531997","0,0","0,0","934,3423833531997"
2030-01-14 08:00:00,"894,8139148475516","0,0","0,0","894,8139148475516"
2030-01-14 09:00:00,"860,1881639636308","0,0","0,0","860,1881639636308"
2030-01-14 10:00:00,"818,1074203094511","0,0","0,0","818,1074203094511"
2030-01-14 11:00:00,"787,9278482016255","0,0","0,0","787,9278482016255"
2030-01-14 12:00:00,"767,7458166535422","0,0","0,0","767,7458166535422"
2030-01-14 13:00:00,"749,8780217828169","0,0","0,0","749,8780217828169"
2030-01-14 14:00:00,"726,4810387247692","0,0","0,0","726,4810387247692"
2030-01-14 15:00:00,"697,4697690330978","0,0","0,0","697,4697690330978"
2030-01-14 16:00:00,"689,4229090647782","0,0","0,0","689,4229090647782"
2030-01-14 17:00:00,"667,8681302194991","0,0","0,0","667,8681302194991"
2030-01-14 18:00:00,"663,1530486410486","0,0","0,0","663,1530486410486"
2030-01-14 19:00:00,"666,409179047163","0,0","0,0","666,409179047163"
2030-01-14 20:00:00,"647,5889271231998","0,0","0,0","647,5889271231998"
2030-01-14 21:00:00,"610,2181895766066","0,0","0,0","610,2181895766066"
2030-01-14 22:00:00,"517,5177410459983","0,0","0,0","517,5177410459983"
2030-01-14 23:00:00,"444,19226996271067","0,0","0,0","444,19226996271067"
2030-01-15 00:00:00,"377,5124534473634","0,0","0,0","377,5124534473634"
2030-01-15 01:00:00,"407,38956637266773","0,0","0,0","407,38956637266773"
2030-01-15 02:00:00,"389,3863677643637","0,0","0,0","389,3863677643637"
2030-01-15 03:00:00,"412,3333245704121","0,0","0,0","412,3333245704121"
2030-01-15 04:00:00,"486,22172546735584","0,0","0,0","486,22172546735584"
2030-01-15 05:00:00,"617,3134984262582","0,0","0,0","617,3134984262582"
2030-01-15 06:00:00,"677,9051785585084","0,0","0,0","677,9051785585084"
2030-01-15 07:00:00,"718,956178359967","0,0","0,0","718,956178359967"
2030-01-15 08:00:00,"734,4767547926658","0,0","0,0","734,4767547926658"
2030-01-15 09:00:00,"711,656590045897","0,0","0,0","711,656590045897"
2030-01-15 10:00:00,"669,3927355906242","0,0","0,0","669,3927355906242"
