,"(('Biogas', 'Fernwaerme'), 'flow')","(('Biomasse_Waerme', 'Fernwaerme'), 'flow')","(('Elektrodenheizkessel', 'Fernwaerme'), 'flow')","(('Fernwaerme', 'Last_Fernwaerme_ges'), 'flow')","(('Fernwaerme', 'Waermespeicher'), 'flow')","(('Fernwaerme', 'excess_b_fern'), 'flow')","(('GuD', 'Fernwaerme'), 'flow')","(('ST', 'Fernwaerme'), 'flow')","(('Waermepumpe_Abwaerme', 'Fernwaerme'), 'flow')","(('Waermepumpe_Fluss', 'Fernwaerme'), 'flow')","(('Waermespeicher', 'Fernwaerme'), 'flow')"
2030-01-01 22:00:00,"155,77810388127853","0,0","0,0","485,68696137940054","149,8355869463224","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-01 23:00:00,"155,77810388127853","0,0","0,0","425,23127169437214","210,2912766313508","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 00:00:00,"155,77810388127853","0,0","0,0","450,2294309831776","185,29311734254532","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 01:00:00,"155,77810388127853","0,0","0,0","455,18042147161293","180,34212685411","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 02:00:00,"155,77810388127853","0,0","0,0","462,2785019450451","173,24404638067784","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 03:00:00,"155,77810388127853","0,0","0,0","516,9870541213829","118,53549420434001","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 04:00:00,"155,77810388127853","0,0","0,0","575,4163774666557","60,10617085906722","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 05:00:00,"155,77810388127853","0,0","0,0","749,8827526581965","0,0","0,0","424,7444444444444","0,0","55,0","0,0","114,36020433247359"
2030-01-02 06:00:00,"155,77810388127853","0,0","0,0","736,0365888738446","0,0","0,0","424,7444444444444","0,0","55,0","0,0","100,51404054812167"
2030-01-02 07:00:00,"155,77810388127853","0,0","0,0","750,5627464138713","0,0","0,0","424,7444444444444","0,0","55,0","0,0","115,04019808814837"
2030-01-02 08:00:00,"155,77810388127853","0,0","0,0","733,0763184066568","0,0","0,0","424,7444444444444","0,0","55,0","0,0","97,55377008093387"
2030-01-02 09:00:00,"155,77810388127853","0,0","0,0","717,8212309237084","0,0","0,0","424,7444444444444","0,0","55,0","0,0","82,29868259798548"
2030-01-02 10:00:00,"155,77810388127853","0,0","0,0","696,307169409846","0,0","0,0","424,7444444444444","0,0","55,0","0,0","60,784621084123046"
2030-01-02 11:00:00,"155,77810388127853","0,0","0,0","664,3161791046547","0,0","0,0","424,7444444444444","0,0","55,0","0,0","28,793630778931742"
2030-01-02 12:00:00,"155,77810388127853","0,0","0,0","637,9910015269683","0,0","0,0","424,7444444444444","0,0","55,0","0,0","2,4684532012453246"
2030-01-02 13:00:00,"155,77810388127853","0,0","0,0","627,5104307935313","8,01211753219161","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 14:00:00,"155,77810388127853","0,0","0,0","603,5074125084411","32,015135817281816","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 15:00:00,"155,77810388127853","0,0","0,0","614,8562611381024","20,666287187620583","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 16:00:00,"155,77810388127853","0,0","0,0","626,8064092550362","8,716139070686722","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 17:00:00,"155,77810388127853","0,0","0,0","655,5283312753163","0,0","0,0","424,7444444444444","0,0","55,0","0,0","20,005782949593367"
2030-01-02 18:00:00,"155,77810388127853","0,0","0,0","658,4876473230338","0,0","0,0","424,7444444444444","0,0","55,0","0,0","22,96509899731086"
2030-01-02 19:00:00,"155,77810388127853","0,0","0,0","643,4594274577819","0,0","0,0","424,7444444444444","0,0","55,0","0,0","7,936879132058948"
2030-01-02 20:00:00,"155,77810388127853","0,0","0,0","618,3702405289648","17,152307796758123","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 21:00:00,"155,77810388127853","0,0","0,0","608,8186652622052","26,703883063517765","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 22:00:00,"155,77810388127853","0,0","0,0","572,4005246992333","63,122023626489636","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-02 23:00:00,"155,77810388127853","0,0","0,0","502,3284431215289","133,19410520419405","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-03 00:00:00,"155,77810388127853","0,0","0,0","520,9997603485625","114,52278797716042","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-03 01:00:00,"155,77810388127853","0,0","0,0","528,1207022769645","107,40184604875844","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-03 02:00:00,"155,77810388127853","0,0","0,0","535,2211053029779","100,30144302274505","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-03 03:00:00,"155,77810388127853","0,0","0,0","564,129680806909","71,39286751881389","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-03 04:00:00,"155,77810388127853","0,0","0,0","639,0173773006475","0,0","0,0","424,7444444444444","0,0","55,0","0,0","3,4948289749245305"
2030-01-03 05:00:00,"155,77810388127853","0,0","0,0","852,697456440938","0,0","0,0","424,7444444444444","0,0","55,0","0,0","217,1749081152151"
2030-01-03 06:00:00,"155,77810388127853","0,0","0,0","974,6657477413605","0,0","0,0","424,7444444444444","0,0","55,0","0,0","339,1431994156376"
2030-01-03 07:00:00,"155,77810388127853","0,0","0,0","1033,4737985255422","0,0","0,0","424,7444444444444","0,0","55,0","0,0","397,95125019981924"
2030-01-03 08:00:00,"155,77810388127853","0,0","0,0","1049,092635828466","0,0","0,0","424,7444444444444","0,0","55,0","0,0","413,57008750274304"
2030-01-03 09:00:00,"155,77810388127853","0,0","0,0","1035,4808621281766","0,0","0,0","424,7444444444444","0,0","55,0","0,0","399,95831380245363"
2030-01-03 10:00:00,"155,77810388127853","0,0","0,0","1000,1183352121284","0,0","0,0","424,7444444444444","0,0","55,0","0,0","364,59578688640545"
2030-01-03 11:00:00,"155,77810388127853","0,0","0,0","977,8173212904378","0,0","0,0","424,7444444444444","0,0","55,0","0,0","342,29477296471487"
2030-01-03 12:00:00,"155,77810388127853","0,0","0,0","944,0466509543187","0,0","0,0","424,7444444444444","0,0","55,0","0,0","308,52410262859576"
2030-01-03 13:00:00,"155,77810388127853","0,0","0,0","899,1335593196252","0,0","0,0","424,7444444444444","0,0","55,0","0,0","263,61101099390225"
2030-01-03 14:00:00,"155,77810388127853","0,0","0,0","902,4584117048394","0,0","0,0","424,7444444444444","0,0","55,0","0,0","266,9358633791164"
2030-01-03 15:00:00,"155,77810388127853","0,0","0,0","881,7516806217318","0,0","0,0","424,7444444444444","0,0","55,0","0,0","246,22913229600886"
2030-01-03 16:00:00,"155,77810388127853","0,0","0,0","871,0369478691092","0,0","0,0","424,7444444444444","0,0","55,0","0,0","235,51439954338628"
2030-01-03 17:00:00,"155,77810388127853","0,0","0,0","871,8512989343308","0,0","0,0","424,7444444444444","0,0","55,0","0,0","236,32875060860783"
2030-01-03 18:00:00,"155,77810388127853","0,0","0,0","846,2274458510155","0,0","0,0","424,7444444444444","0,0","55,0","0,0","210,7048975252926"
2030-01-03 19:00:00,"155,77810388127853","0,0","0,0","793,9772038918177","0,0","0,0","424,7444444444444","0,0","55,0","0,0","158,45465556609474"
2030-01-03 20:00:00,"155,77810388127853","0,0","0,0","733,0101873932895","0,0","0,0","424,7444444444444","0,0","55,0","0,0","97,48763906756653"
2030-01-03 21:00:00,"155,77810388127853","0,0","0,0","682,498442100527","0,0","0,0","424,7444444444444","0,0","55,0","0,0","46,975893774804035"
2030-01-03 22:00:00,"155,77810388127853","0,0","0,0","630,8240702608085","4,698478064914411","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-03 23:00:00,"155,77810388127853","0,0","0,0","545,0681707955473","90,45437753017563","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-04 00:00:00,"155,77810388127853","0,0","0,0","600,1896130292306","35,33293529649234","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-04 01:00:00,"155,77810388127853","0,0","0,0","596,4198974854196","39,10265084030334","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-04 02:00:00,"155,77810388127853","0,0","0,0","605,4486825948436","30,073865730879334","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-04 03:00:00,"155,77810388127853","0,0","0,0","628,166119038111","7,356429287611945","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-04 04:00:00,"155,77810388127853","0,0","0,0","700,9881272588887","0,0","0,0","424,7444444444444","0,0","55,0","0,0","65,46557893316572"
2030-01-04 05:00:00,"155,77810388127853","0,0","0,0","947,7230081188918","0,0","0,0","424,7444444444444","0,0","55,0","0,0","312,2004597931689"
2030-01-04 06:00:00,"155,77810388127853","0,0","0,0","1038,2072785998967","0,0","0,0","424,7444444444444","0,0","55,0","0,0","402,6847302741737"
2030-01-04 07:00:00,"155,77810388127853","0,0","0,0","1044,8683030882405","7867,618237347734","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-04 08:00:00,"155,77810388127853","0,0","0,0","1071,9400367881394","7840,546503647835","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-04 09:00:00,"155,77810388127853","0,0","0,0","1059,8501152037306","7852,636425232244","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-04 10:00:00,"155,77810388127853","0,0","0,0","1031,3982558435907","7881,088284592384","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-04 11:00:00,"155,77810388127853","0,0","0,0","1032,6142235773414","7879,872316858633","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-04 12:00:00,"155,77810388127853","0,0","0,0","994,7529447178586","0,0","0,0","424,7444444444444","0,0","55,0","0,0","359,2303963921356"
2030-01-04 13:00:00,"155,77810388127853","0,0","0,0","940,9599615128457","0,0","0,0","424,7444444444444","0,0","55,0","0,0","305,43741318712273"
2030-01-04 14:00:00,"155,77810388127853","0,0","0,0","932,8067263989335","0,0","0,0","424,7444444444444","0,0","55,0","0,0","297,28417807321057"
2030-01-04 15:00:00,"155,77810388127853","0,0","0,0","928,0242987142284","0,0","0,0","424,7444444444444","0,0","55,0","0,0","292,50175038850546"
2030-01-04 16:00:00,"155,77810388127853","0,0","0,0","899,1243007424182","0,0","0,0","424,7444444444444","0,0","55,0","0,0","263,60175241669526"
2030-01-04 17:00:00,"155,77810388127853","0,0","0,0","912,0318068393801","0,0","0,0","424,7444444444444","0,0","55,0","0,0","276,5092585136572"
2030-01-04 18:00:00,"155,77810388127853","0,0","0,0","895,2568193711704","0,0","0,0","424,7444444444444","0,0","55,0","0,0","259,7342710454475"
2030-01-04 19:00:00,"155,77810388127853","0,0","0,0","864,6822753887182","0,0","0,0","424,7444444444444","0,0","55,0","0,0","229,15972706299522"
2030-01-04 20:00:00,"155,77810388127853","0,0","0,0","807,7437617953917","0,0","0,0","424,7444444444444","0,0","55,0","0,0","172,22121346966878"
2030-01-04 21:00:00,"155,77810388127853","0,0","0,0","784,101991379069","0,0","0,0","424,7444444444444","0,0","55,0","0,0","148,57944305334604"
2030-01-04 22:00:00,"155,77810388127853","0,0","0,0","736,4197811518403","0,0","0,0","424,7444444444444","0,0","55,0","0,0","100,89723282611737"
2030-01-04 23:00:00,"155,77810388127853","0,0","0,0","623,1281489051255","12,394399420597438","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-05 00:00:00,"155,77810388127853","0,0","0,0","623,263631128684","12,258917197038954","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-05 01:00:00,"155,77810388127853","0,0","0,0","619,5185425145818","16,004005811141155","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-05 02:00:00,"155,77810388127853","0,0","0,0","629,0519840532398","6,470564272483102","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-05 03:00:00,"155,77810388127853","0,0","0,0","652,6136466170387","0,0","0,0","424,7444444444444","0,0","55,0","0,0","17,091098291315802"
2030-01-05 04:00:00,"155,77810388127853","0,0","0,0","727,4677007575694","0,0","0,0","424,7444444444444","0,0","55,0","0,0","91,94515243184651"
2030-01-05 05:00:00,"155,77810388127853","0,0","0,0","982,7999389435645","0,0","0,0","424,7444444444444","0,0","55,0","0,0","347,27739061784155"
2030-01-05 06:00:00,"155,77810388127853","0,0","0,0","1077,5936894815807","7834,892850954394","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-05 07:00:00,"155,77810388127853","0,0","0,0","1085,7098120498329","7826,776728386141","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-05 08:00:00,"155,77810388127853","0,0","0,0","1114,2656820889083","7798,2208583470665","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-05 09:00:00,"155,77810388127853","0,0","0,0","1101,731345320833","0,0","0,0","424,7444444444444","0,0","55,0","0,0","466,2087969951101"
2030-01-05 10:00:00,"155,77810388127853","0,0","0,0","1072,274487441593","7840,212052994381","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-05 11:00:00,"155,77810388127853","0,0","0,0","1073,3883189105322","7839,098221525443","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-05 12:00:00,"155,77810388127853","0,0","0,0","1033,6397840121863","7878,846756423788","0,0","424,7444444444444","0,0","55,0","0,0","8276,963992110252"
2030-01-05 13:00:00,"155,77810388127853","0,0","0,0","976,9879559179949","0,0","0,0","424,7444444444444","0,0","55,0","0,0","341,46540759227196"
2030-01-05 14:00:00,"155,77810388127853","0,0","0,0","968,4784394294506","0,0","0,0","424,7444444444444","0,0","55,0","0,0","332,9558911037277"
2030-01-05 15:00:00,"155,77810388127853","0,0","0,0","963,6554783098231","0,0","0,0","424,7444444444444","0,0","55,0","0,0","328,1329299841002"
2030-01-05 16:00:00,"155,77810388127853","0,0","0,0","933,136238782134","0,0","0,0","424,7444444444444","0,0","55,0","0,0","297,61369045641106"
2030-01-05 17:00:00,"155,77810388127853","0,0","0,0","946,8243881078373","0,0","0,0","424,7444444444444","0,0","55,0","0,0","311,30183978211437"
2030-01-05 18:00:00,"155,77810388127853","0,0","0,0","929,7364760677729","0,0","0,0","424,7444444444444","0,0","55,0","0,0","294,2139277420499"
2030-01-05 19:00:00,"155,77810388127853","0,0","0,0","897,5963123461544","0,0","0,0","424,7444444444444","0,0","55,0","0,0","262,07376402043144"
2030-01-05 20:00:00,"155,77810388127853","0,0","0,0","837,8299858827029","0,0","0,0","424,7444444444444","0,0","55,0","0,0","202,30743755697995"
2030-01-05 21:00:00,"155,77810388127853","0,0","0,0","813,7752677742294","0,0","0,0","424,7444444444444","0,0","55,0","0,0","178,25271944850647"
2030-01-05 22:00:00,"155,77810388127853","0,0","0,0","764,2756167298172","0,0","0,0","424,7444444444444","0,0","55,0","0,0","128,75306840409428"
2030-01-05 23:00:00,"155,77810388127853","0,0","0,0","646,8424177409042","0,0","0,0","424,7444444444444","0,0","55,0","0,0","11,319869415181302"
2030-01-06 00:00:00,"155,77810388127853","0,0","0,0","388,04847712333174","247,4740712023912","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 01:00:00,"155,77810388127853","0,0","0,0","402,15802537256116","233,36452295316178","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 02:00:00,"155,77810388127853","0,0","0,0","412,2824072043785","223,24014112134444","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 03:00:00,"155,77810388127853","0,0","0,0","433,4341676789343","202,08838064678866","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 04:00:00,"155,77810388127853","0,0","0,0","507,51234840747816","128,01019991824478","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 05:00:00,"155,77810388127853","0,0","0,0","671,7106424304841","0,0","0,0","424,7444444444444","0,0","55,0","0,0","36,18809410476115"
2030-01-06 06:00:00,"155,77810388127853","0,0","0,0","761,8036478898439","0,0","0,0","424,7444444444444","0,0","55,0","0,0","126,28109956412095"
2030-01-06 07:00:00,"155,77810388127853","0,0","0,0","814,7606466738109","0,0","0,0","424,7444444444444","0,0","55,0","0,0","179,238098348088"
2030-01-06 08:00:00,"155,77810388127853","0,0","0,0","821,9650079668345","0,0","0,0","424,7444444444444","0,0","55,0","0,0","186,44245964111155"
2030-01-06 09:00:00,"155,77810388127853","0,0","0,0","799,457139156598","0,0","0,0","424,7444444444444","0,0","55,0","0,0","163,9345908308751"
2030-01-06 10:00:00,"155,77810388127853","0,0","0,0","771,1922642528166","0,0","0,0","424,7444444444444","0,0","55,0","0,0","135,66971592709365"
2030-01-06 11:00:00,"155,77810388127853","0,0","0,0","741,5610007403252","0,0","0,0","424,7444444444444","0,0","55,0","0,0","106,03845241460226"
2030-01-06 12:00:00,"155,77810388127853","0,0","0,0","718,2985746382853","0,0","0,0","424,7444444444444","0,0","55,0","0,0","82,77602631256241"
2030-01-06 13:00:00,"155,77810388127853","0,0","0,0","698,8527420288619","0,0","0,0","424,7444444444444","0,0","55,0","0,0","63,330193703139"
2030-01-06 14:00:00,"155,77810388127853","0,0","0,0","694,5669769659922","0,0","0,0","424,7444444444444","0,0","55,0","0,0","59,0444286402693"
2030-01-06 15:00:00,"155,77810388127853","0,0","0,0","688,9155711154854","0,0","0,0","424,7444444444444","0,0","55,0","0,0","53,393022789762426"
2030-01-06 16:00:00,"155,77810388127853","0,0","0,0","696,0573146612448","0,0","0,0","424,7444444444444","0,0","55,0","0,0","60,53476633552191"
2030-01-06 17:00:00,"155,77810388127853","0,0","0,0","694,7706426465559","0,0","0,0","424,7444444444444","0,0","55,0","0,0","59,248094320832934"
2030-01-06 18:00:00,"155,77810388127853","0,0","0,0","684,6175337866949","0,0","0,0","424,7444444444444","0,0","55,0","0,0","49,094985460972"
2030-01-06 19:00:00,"155,77810388127853","0,0","0,0","644,5648480502934","0,0","0,0","424,7444444444444","0,0","55,0","0,0","9,042299724570512"
2030-01-06 20:00:00,"155,77810388127853","0,0","0,0","600,2568806152049","35,26566771051807","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 21:00:00,"155,77810388127853","0,0","0,0","552,6452895256828","82,87725880004018","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 22:00:00,"155,77810388127853","0,0","0,0","495,63650182380604","139,8860465019169","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-06 23:00:00,"155,77810388127853","0,0","0,0","424,93891517519614","210,5836331505268","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 00:00:00,"155,77810388127853","0,0","0,0","300,8633183625333","334,65922996318966","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 01:00:00,"155,77810388127853","0,0","0,0","316,5499736705338","318,97257465518913","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 02:00:00,"155,77810388127853","0,0","0,0","320,59427198040987","314,92827634531307","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 03:00:00,"155,77810388127853","0,0","0,0","337,361127727794","298,16142059792895","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 04:00:00,"155,77810388127853","0,0","0,0","410,8701609031614","224,65238742256156","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 05:00:00,"155,77810388127853","0,0","0,0","543,5844377809767","91,93811054474622","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 06:00:00,"155,77810388127853","0,0","0,0","614,7174596414104","20,805088684312523","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 07:00:00,"155,77810388127853","0,0","0,0","654,8206018759661","0,0","0,0","424,7444444444444","0,0","55,0","0,0","19,29805355024314"
2030-01-07 08:00:00,"155,77810388127853","0,0","0,0","658,1612435492677","0,0","0,0","424,7444444444444","0,0","55,0","0,0","22,6386952235448"
2030-01-07 09:00:00,"155,77810388127853","0,0","0,0","617,3381408597338","18,184407465989125","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 10:00:00,"155,77810388127853","0,0","0,0","585,7666406475403","49,755907678182666","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 11:00:00,"155,77810388127853","0,0","0,0","563,8521382826336","71,6704100430893","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 12:00:00,"155,77810388127853","0,0","0,0","545,3553572106812","90,16719111504176","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 13:00:00,"155,77810388127853","0,0","0,0","527,0076599169704","108,51488840875254","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 14:00:00,"155,77810388127853","0,0","0,0","522,3377215134054","113,18482681231751","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 15:00:00,"155,77810388127853","0,0","0,0","516,843013443164","118,67953488255898","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 16:00:00,"155,77810388127853","0,0","0,0","528,2018459676814","107,32070235804156","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 17:00:00,"155,77810388127853","0,0","0,0","537,6806931042202","97,84185522150278","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 18:00:00,"155,77810388127853","0,0","0,0","530,9962960027692","104,52625232295372","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 19:00:00,"155,77810388127853","0,0","0,0","520,6195371377296","114,90301118799334","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 20:00:00,"155,77810388127853","0,0","0,0","493,8999717252692","141,62257660045373","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 21:00:00,"155,77810388127853","0,0","0,0","453,18080731916797","182,34174100655497","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 22:00:00,"155,77810388127853","0,0","0,0","395,48344447462716","240,03910385109577","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-07 23:00:00,"155,77810388127853","0,0","0,0","339,0157190073457","296,50682931837724","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 00:00:00,"155,77810388127853","0,0","0,0","193,92124281040645","441,6013055153165","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 01:00:00,"155,77810388127853","0,0","0,0","209,95704032491952","425,56550800080345","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 02:00:00,"155,77810388127853","0,0","0,0","200,2883838239499","435,234164501773","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 03:00:00,"155,77810388127853","0,0","0,0","212,57671225451656","422,9458360712064","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 04:00:00,"155,77810388127853","0,0","0,0","253,95583779477124","381,5667105309517","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 05:00:00,"155,77810388127853","0,0","0,0","328,0928579535773","307,4296903721456","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 06:00:00,"155,77810388127853","0,0","0,0","356,3799401426601","279,14260818306286","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 07:00:00,"155,77810388127853","0,0","0,0","373,4679450768384","262,0546032488845","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
2030-01-08 08:00:00,"155,77810388127853","0,0","0,0","378,460467704203","257,06208062151995","0,0","424,7444444444444","0,0","55,0","0,0","0,0"
