,"(('Biogas', 'Fernwaerme'), 'flow')","(('Biomasse_Waerme', 'Fernwaerme'), 'flow')","(('Elektrodenheizkessel', 'Fernwaerme'), 'flow')","(('Fernwaerme', 'Last_Fernwaerme_ges'), 'flow')","(('Fernwaerme', 'Waermespeicher'), 'flow')","(('Fernwaerme', 'excess_b_fern'), 'flow')","(('GuD', 'Fernwaerme'), 'flow')","(('ST', 'Fernwaerme'), 'flow')","(('Waermepumpe_Abwaerme', 'Fernwaerme'), 'flow')","(('Waermepumpe_Fluss', 'Fernwaerme'), 'flow')","(('Waermespeicher', 'Fernwaerme'), 'flow')"
2030-01-02 08:00:00,"155,77810388127853","0,0","0,0","733,0763184066568","0,0","0,0","247,3800600228943","0,0","0,0","0,0","329,918154502484"
2030-01-02 09:00:00,"155,77810388127853","0,0","0,0","717,8212309237084","0,0","0,0","247,3800600228943","0,0","0,0","0,0","314,6630670195356"
2030-01-02 10:00:00,"155,77810388127853","0,0","0,0","696,307169409846","0,0","0,0","247,3800600228943","0,0","0,0","0,0","293,14900550567313"
2030-01-02 11:00:00,"155,77810388127853","0,0","0,0","664,3161791046547","0,0","0,0","247,38006002289427","0,0","0,0","0,0","261,1580152004819"
2030-01-02 12:00:00,"155,77810388127853","0,0","0,0","637,9910015269683","0,0","0,0","247,3800600228943","0,0","0,0","0,0","234,83283762279544"
2030-01-02 13:00:00,"155,77810388127853","0,0","0,0","627,5104307935313","0,0","0,0","247,3800600228943","0,0","0,0","0,0","224,35226688935853"
2030-01-02 14:00:00,"155,77810388127853","0,0","0,0","603,5074125084411","0,0","0,0","247,3800600228943","0,0","0,0","0,0","200,34924860426833"
2030-01-02 15:00:00,"155,77810388127853","0,0","0,0","614,8562611381024","0,0","0,0","247,3800600228943","0,0","0,0","0,0","211,69809723392956"
2030-01-02 16:00:00,"155,77810388127853","0,0","0,0","626,8064092550362","0,0","0,0","247,3800600228943","0,0","0,0","0,0","223,64824535086342"
2030-01-02 17:00:00,"155,77810388127853","0,0","0,0","655,5283312753163","0,0","0,0","247,38006002289427","0,0","0,0","0,0","252,3701673711435"
2030-01-02 18:00:00,"155,77810388127853","0,0","0,0","658,4876473230338","0,0","0,0","247,3800600228943","0,0","0,0","0,0","255,329483418861"
2030-01-02 19:00:00,"155,77810388127853","0,0","0,0","643,4594274577819","0,0","0,0","247,3800600228943","0,0","0,0","0,0","240,3012635536091"
2030-01-02 20:00:00,"155,77810388127853","0,0","0,0","618,3702405289648","0,0","0,0","247,3800600228943","0,0","0,0","0,0","215,21207662479202"
2030-01-02 21:00:00,"155,77810388127853","0,0","0,0","608,8186652622052","0,0","0,0","247,3800600228943","0,0","0,0","0,0","205,66050135803238"
2030-01-02 22:00:00,"155,77810388127853","0,0","0,0","572,4005246992333","0,0","0,0","247,3800600228943","0,0","0,0","0,0","169,2423607950605"
2030-01-02 23:00:00,"155,77810388127853","0,0","0,0","502,3284431215289","0,0","0,0","247,38006002289427","0,0","0,0","0,0","99,1702792173561"
2030-01-03 00:00:00,"155,77810388127853","0,0","0,0","520,9997603485625","0,0","0,0","247,3800600228943","0,0","0,0","0,0","117,84159644438972"
2030-01-03 01:00:00,"155,77810388127853","0,0","0,0","528,1207022769645","0,0","0,0","247,3800600228943","0,0","0,0","0,0","124,9625383727917"
2030-01-03 02:00:00,"155,77810388127853","0,0","0,0","535,2211053029779","0,0","0,0","247,3800600228943","0,0","0,0","0,0","132,0629413988051"
2030-01-03 03:00:00,"155,77810388127853","0,0","0,0","564,129680806909","0,0","0,0","247,3800600228943","0,0","0,0","0,0","160,97151690273623"
2030-01-03 04:00:00,"155,77810388127853","0,0","0,0","639,0173773006475","0,0","0,0","247,3800600228943","0,0","0,0","0,0","235,85921339647467"
2030-01-03 05:00:00,"155,77810388127853","0,0","0,0","852,697456440938","0,0","0,0","247,38006002289427","0,0","0,0","0,0","449,53929253676523"
2030-01-03 06:00:00,"155,77810388127853","0,0","0,0","974,6657477413605","0,0","0,0","247,3800600228943","0,0","0,0","0,0","571,5075838371877"
2030-01-03 07:00:00,"155,77810388127853","0,0","0,0","1033,4737985255422","0,0","0,0","247,3800600228943","0,0","0,0","0,0","630,3156346213693"
2030-01-03 08:00:00,"155,77810388127853","0,0","0,0","1049,092635828466","0,0","0,0","247,3800600228943","0,0","0,0","0,0","645,9344719242931"
2030-01-03 09:00:00,"155,77810388127853","0,0","0,0","1035,4808621281766","0,0","0,0","247,3800600228943","0,0","0,0","0,0","632,3226982240037"
2030-01-03 10:00:00,"155,77810388127853","0,0","0,0","1000,1183352121284","0,0","0,0","247,3800600228943","0,0","0,0","0,0","596,9601713079556"
2030-01-03 11:00:00,"155,77810388127853","0,0","0,0","977,8173212904378","0,0","0,0","247,38006002289427","0,0","0,0","0,0","574,659157386265"
2030-01-03 12:00:00,"155,77810388127853","0,0","0,0","944,0466509543187","0,0","0,0","247,3800600228943","0,0","0,0","0,0","540,8884870501458"
2030-01-03 13:00:00,"155,77810388127853","0,0","0,0","899,1335593196252","0,0","0,0","247,3800600228943","0,0","0,0","0,0","495,97539541545245"
2030-01-03 14:00:00,"155,77810388127853","0,0","0,0","902,4584117048394","0,0","0,0","247,3800600228943","0,0","0,0","0,0","499,3002478006665"
2030-01-03 15:00:00,"155,77810388127853","0,0","0,0","881,7516806217318","0,0","0,0","247,3800600228943","0,0","0,0","0,0","478,593516717559"
2030-01-03 16:00:00,"155,77810388127853","0,0","0,0","871,0369478691092","0,0","0,0","247,3800600228943","0,0","0,0","0,0","467,87878396493636"
2030-01-03 17:00:00,"155,77810388127853","0,0","0,0","871,8512989343308","0,0","0,0","247,38006002289427","0,0","0,0","0,0","468,693135030158"
2030-01-03 18:00:00,"155,77810388127853","0,0","0,0","846,2274458510155","0,0","0,0","247,3800600228943","0,0","0,0","0,0","443,06928194684275"
2030-01-03 19:00:00,"155,77810388127853","0,0","0,0","793,9772038918177","0,0","0,0","247,3800600228943","0,0","0,0","0,0","390,81903998764494"
2030-01-03 20:00:00,"155,77810388127853","0,0","0,0","733,0101873932895","0,0","0,0","247,3800600228943","0,0","0,0","0,0","329,8520234891166"
2030-01-03 21:00:00,"155,77810388127853","0,0","0,0","682,498442100527","0,0","0,0","247,3800600228943","0,0","0,0","0,0","279,3402781963542"
2030-01-03 22:00:00,"155,77810388127853","0,0","0,0","630,8240702608085","0,0","0,0","247,3800600228943","0,0","0,0","0,0","227,66590635663573"
2030-01-03 23:00:00,"155,77810388127853","0,0","0,0","545,0681707955473","0,0","0,0","247,38006002289427","0,0","0,0","0,0","141,9100068913745"
2030-01-04 00:00:00,"155,77810388127853","0,0","0,0","600,1896130292306","0,0","0,0","247,3800600228943","0,0","0,0","0,0","197,0314491250578"
2030-01-04 01:00:00,"155,77810388127853","0,0","0,0","596,4198974854196","0,0","0,0","247,3800600228943","0,0","0,0","0,0","193,2617335812468"
2030-01-04 02:00:00,"155,77810388127853","0,0","0,0","605,4486825948436","0,0","0,0","247,3800600228943","0,0","0,0","0,0","202,29051869067078"
2030-01-04 03:00:00,"155,77810388127853","0,0","1469,8975605577098","628,166119038111","1244,8896054237716","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-04 04:00:00,"155,77810388127853","0,0","1469,8975605577098","700,9881272588887","1172,067597202994","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-04 05:00:00,"155,77810388127853","0,0","0,0","947,7230081188918","0,0","0,0","247,38006002289427","0,0","0,0","0,0","544,564844214719"
2030-01-04 06:00:00,"155,77810388127853","0,0","0,0","1038,2072785998967","0,0","0,0","247,3800600228943","0,0","0,0","0,0","635,0491146957238"
2030-01-04 07:00:00,"155,77810388127853","0,0","0,0","1044,8683030882405","0,0","0,0","247,3800600228943","0,0","0,0","0,0","641,7101391840678"
2030-01-04 08:00:00,"155,77810388127853","0,0","0,0","1071,9400367881394","0,0","0,0","247,3800600228943","0,0","0,0","0,0","668,7818728839666"
2030-01-04 09:00:00,"155,77810388127853","0,0","0,0","1059,8501152037306","0,0","0,0","247,3800600228943","0,0","0,0","0,0","656,6919512995578"
2030-01-04 10:00:00,"155,77810388127853","0,0","0,0","1031,3982558435907","0,0","0,0","247,3800600228943","0,0","0,0","0,0","628,240091939418"
2030-01-04 11:00:00,"155,77810388127853","0,0","0,0","1032,6142235773414","0,0","0,0","247,38006002289427","0,0","0,0","0,0","629,4560596731685"
2030-01-04 12:00:00,"155,77810388127853","0,0","0,0","994,7529447178586","0,0","0,0","247,3800600228943","0,0","0,0","0,0","591,5947808136857"
2030-01-04 13:00:00,"155,77810388127853","0,0","0,0","940,9599615128457","0,0","0,0","247,3800600228943","0,0","0,0","0,0","537,8017976086729"
2030-01-04 14:00:00,"155,77810388127853","0,0","0,0","932,8067263989335","0,0","0,0","247,3800600228943","0,0","0,0","0,0","529,6485624947607"
2030-01-04 15:00:00,"155,77810388127853","0,0","0,0","928,0242987142284","0,0","0,0","247,3800600228943","0,0","0,0","0,0","524,8661348100557"
2030-01-04 16:00:00,"155,77810388127853","0,0","0,0","899,1243007424182","0,0","0,0","247,3800600228943","0,0","0,0","0,0","495,96613683824546"
2030-01-04 17:00:00,"155,77810388127853","0,0","0,0","912,0318068393801","0,0","0,0","247,38006002289427","0,0","0,0","0,0","508,87364293520733"
2030-01-04 18:00:00,"155,77810388127853","0,0","0,0","895,2568193711704","0,0","0,0","247,3800600228943","0,0","0,0","0,0","492,0986554669976"
2030-01-04 19:00:00,"155,77810388127853","0,0","0,0","864,6822753887182","0,0","0,0","247,3800600228943","0,0","0,0","0,0","461,5241114845454"
2030-01-04 20:00:00,"155,77810388127853","0,0","0,0","807,7437617953917","0,0","0,0","247,3800600228943","0,0","0,0","0,0","404,5855978912189"
2030-01-04 21:00:00,"155,77810388127853","0,0","0,0","784,101991379069","0,0","0,0","247,3800600228943","0,0","0,0","0,0","380,9438274748962"
2030-01-04 22:00:00,"155,77810388127853","0,0","0,0","736,4197811518403","0,0","0,0","247,3800600228943","0,0","0,0","0,0","333,2616172476675"
2030-01-04 23:00:00,"155,77810388127853","0,0","0,0","623,1281489051255","0,0","0,0","247,38006002289427","0,0","0,0","0,0","219,9699850009527"
2030-01-05 00:00:00,"155,77810388127853","0,0","0,0","623,263631128684","0,0","0,0","247,3800600228943","0,0","0,0","0,0","220,1054672245112"
2030-01-05 01:00:00,"155,77810388127853","0,0","0,0","619,5185425145818","0,0","0,0","247,3800600228943","0,0","0,0","0,0","216,360378610409"
2030-01-05 02:00:00,"155,77810388127853","0,0","0,0","629,0519840532398","0,0","0,0","247,3800600228943","0,0","0,0","0,0","225,893820149067"
2030-01-05 03:00:00,"155,77810388127853","0,0","0,0","652,6136466170387","0,0","0,0","247,3800600228943","0,0","0,0","0,0","249,45548271286594"
2030-01-05 04:00:00,"155,77810388127853","0,0","0,0","727,4677007575694","0,0","0,0","247,3800600228943","0,0","0,0","0,0","324,30953685339665"
2030-01-05 05:00:00,"155,77810388127853","0,0","0,0","982,7999389435645","0,0","0,0","247,38006002289427","0,0","0,0","0,0","579,6417750393916"
2030-01-05 06:00:00,"155,77810388127853","0,0","0,0","1077,5936894815807","0,0","0,0","247,3800600228943","0,0","0,0","0,0","674,4355255774078"
2030-01-05 07:00:00,"155,77810388127853","0,0","0,0","1085,7098120498329","0,0","0,0","247,3800600228943","0,0","0,0","0,0","682,5516481456601"
2030-01-05 08:00:00,"155,77810388127853","0,0","0,0","1114,2656820889083","0,0","0,0","247,3800600228943","0,0","0,0","0,0","711,1075181847355"
2030-01-05 09:00:00,"155,77810388127853","0,0","0,0","1101,731345320833","0,0","0,0","247,3800600228943","0,0","0,0","0,0","698,5731814166602"
2030-01-05 10:00:00,"155,77810388127853","0,0","0,0","1072,274487441593","0,0","0,0","247,3800600228943","0,0","0,0","0,0","669,1163235374202"
2030-01-05 11:00:00,"155,77810388127853","0,0","0,0","1073,3883189105322","0,0","0,0","247,38006002289427","0,0","0,0","0,0","670,2301550063594"
2030-01-05 12:00:00,"155,77810388127853","0,0","0,0","1033,6397840121863","0,0","0,0","247,3800600228943","0,0","0,0","0,0","630,4816201080134"
2030-01-05 13:00:00,"155,77810388127853","0,0","0,0","976,9879559179949","0,0","0,0","247,3800600228943","0,0","0,0","0,0","573,829792013822"
2030-01-05 14:00:00,"155,77810388127853","0,0","0,0","968,4784394294506","0,0","0,0","247,3800600228943","0,0","0,0","0,0","565,3202755252778"
2030-01-05 15:00:00,"155,77810388127853","0,0","0,0","963,6554783098231","0,0","0,0","247,3800600228943","0,0","0,0","0,0","560,4973144056503"
2030-01-05 16:00:00,"155,77810388127853","0,0","0,0","933,136238782134","0,0","0,0","247,3800600228943","0,0","0,0","0,0","529,9780748779611"
2030-01-05 17:00:00,"155,77810388127853","0,0","0,0","946,8243881078373","0,0","0,0","247,38006002289427","0,0","0,0","0,0","543,6662242036646"
2030-01-05 18:00:00,"155,77810388127853","0,0","0,0","929,7364760677729","0,0","0,0","247,3800600228943","0,0","0,0","0,0","526,5783121636"
2030-01-05 19:00:00,"155,77810388127853","0,0","0,0","897,5963123461544","0,0","0,0","247,3800600228943","0,0","0,0","0,0","494,4381484419815"
2030-01-05 20:00:00,"155,77810388127853","0,0","0,0","837,8299858827029","0,0","0,0","247,3800600228943","0,0","0,0","0,0","434,6718219785301"
2030-01-05 21:00:00,"155,77810388127853","0,0","0,0","813,7752677742294","0,0","0,0","247,3800600228943","0,0","0,0","0,0","410,6171038700566"
2030-01-05 22:00:00,"155,77810388127853","0,0","0,0","764,2756167298172","0,0","0,0","247,38006002289427","0,0","0,0","0,0","361,1174528256444"
2030-01-05 23:00:00,"155,77810388127853","0,0","243,68425383673141","646,8424177409042","0,0","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-06 00:00:00,"155,77810388127853","0,0","1469,8975605577098","388,04847712333174","1247,5255269314573","0,0","9,898339615800753","0,0","0,0","0,0","0,0"
2030-01-06 01:00:00,"155,77810388127853","0,0","1469,8975605577098","402,15802537256116","1223,5176390664274","0,0","0,0","0,0","0,0","0,0","0,0"
2030-01-06 02:00:00,"155,77810388127853","0,0","1469,8975605577098","412,2824072043785","1213,3932572346098","0,0","0,0","0,0","0,0","0,0","0,0"
2030-01-06 03:00:00,"155,77810388127853","0,0","1469,8975605577098","433,4341676789343","1410,315779721804","0,0","218,07428296175001","0,0","0,0","0,0","0,0"
2030-01-06 04:00:00,"155,77810388127853","0,0","1469,8975605577098","507,51234840747816","1365,5433760544042","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-06 05:00:00,"155,77810388127853","0,0","1469,8975605577098","671,7106424304841","1201,3450820313983","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-06 06:00:00,"155,77810388127853","0,0","0,0","761,8036478898439","0,0","0,0","247,38006002289427","0,0","0,0","0,0","358,64548398567115"
2030-01-06 07:00:00,"155,77810388127853","0,0","0,0","814,7606466738109","0,0","0,0","247,3800600228943","0,0","0,0","0,0","411,6024827696382"
2030-01-06 08:00:00,"155,77810388127853","0,0","0,0","821,9650079668345","0,0","0,0","247,3800600228943","0,0","0,0","0,0","418,80684406266175"
2030-01-06 09:00:00,"155,77810388127853","0,0","0,0","799,457139156598","0,0","0,0","247,3800600228943","0,0","0,0","0,0","396,2989752524253"
2030-01-06 10:00:00,"155,77810388127853","0,0","0,0","771,1922642528166","0,0","0,0","247,3800600228943","0,0","0,0","0,0","368,03410034864373"
2030-01-06 11:00:00,"155,77810388127853","0,0","0,0","741,5610007403252","0,0","0,0","247,3800600228943","0,0","0,0","0,0","338,4028368361524"
2030-01-06 12:00:00,"155,77810388127853","0,0","0,0","718,2985746382853","0,0","0,0","247,3800600228943","0,0","0,0","0,0","315,14041073411255"
2030-01-06 13:00:00,"155,77810388127853","0,0","0,0","698,8527420288619","0,0","0,0","247,38006002289427","0,0","0,0","0,0","295,69457812468914"
2030-01-06 14:00:00,"155,77810388127853","0,0","1469,8975605577098","694,5669769659922","1178,4887474958905","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-06 15:00:00,"155,77810388127853","0,0","0,0","688,9155711154854","0,0","0,0","247,3800600228943","0,0","0,0","0,0","285,75740721131257"
2030-01-06 16:00:00,"155,77810388127853","0,0","0,0","696,0573146612448","0,0","0,0","247,3800600228943","0,0","0,0","0,0","292,89915075707205"
2030-01-06 17:00:00,"155,77810388127853","0,0","0,0","694,7706426465559","0,0","0,0","247,3800600228943","0,0","0,0","0,0","291,612478742383"
2030-01-06 18:00:00,"155,77810388127853","0,0","0,0","684,6175337866949","0,0","0,0","247,3800600228943","0,0","0,0","0,0","281,45936988252214"
2030-01-06 19:00:00,"155,77810388127853","0,0","0,0","644,5648480502934","0,0","0,0","247,3800600228943","0,0","0,0","0,0","241,40668414612065"
2030-01-06 20:00:00,"155,77810388127853","0,0","0,0","600,2568806152049","0,0","0,0","247,38006002289427","0,0","0,0","0,0","197,09871671103207"
2030-01-06 21:00:00,"155,77810388127853","0,0","0,0","552,6452895256828","0,0","0,0","247,3800600228943","0,0","0,0","0,0","149,48712562150993"
2030-01-06 22:00:00,"155,77810388127853","0,0","0,0","495,63650182380604","0,0","0,0","247,3800600228943","0,0","0,0","0,0","92,47833791963325"
2030-01-06 23:00:00,"155,77810388127853","0,0","0,0","424,93891517519614","0,0","0,0","247,3800600228943","0,0","0,0","0,0","21,78075127102332"
2030-01-07 00:00:00,"155,77810388127853","0,0","0,0","300,8633183625333","102,29484554163952","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-07 01:00:00,"155,77810388127853","0,0","0,0","316,5499736705338","86,608190233639","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-07 02:00:00,"155,77810388127853","0,0","0,0","320,59427198040987","82,56389192376292","0,0","247,38006002289427","0,0","0,0","0,0","0,0"
2030-01-07 03:00:00,"155,77810388127853","0,0","0,0","337,361127727794","65,79703617637881","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-07 04:00:00,"155,77810388127853","0,0","0,0","410,8701609031614","0,0","0,0","247,3800600228943","0,0","0,0","0,0","7,711996998988553"
2030-01-07 05:00:00,"155,77810388127853","0,0","0,0","543,5844377809767","0,0","0,0","247,3800600228943","0,0","0,0","0,0","140,42627387680392"
2030-01-07 06:00:00,"155,77810388127853","0,0","0,0","614,7174596414104","0,0","0,0","247,3800600228943","0,0","0,0","0,0","211,5592957372376"
2030-01-07 07:00:00,"155,77810388127853","0,0","0,0","654,8206018759661","0,0","0,0","247,3800600228943","0,0","0,0","0,0","251,66243797179328"
2030-01-07 08:00:00,"155,77810388127853","0,0","0,0","658,1612435492677","0,0","0,0","247,38006002289427","0,0","0,0","0,0","255,00307964509494"
2030-01-07 09:00:00,"155,77810388127853","0,0","0,0","617,3381408597338","0,0","0,0","247,3800600228943","0,0","0,0","0,0","214,17997695556102"
2030-01-07 10:00:00,"155,77810388127853","0,0","0,0","585,7666406475403","0,0","0,0","247,3800600228943","0,0","0,0","0,0","182,60847674336745"
2030-01-07 11:00:00,"155,77810388127853","0,0","0,0","563,8521382826336","0,0","0,0","247,3800600228943","0,0","0,0","0,0","160,69397437846084"
2030-01-07 12:00:00,"155,77810388127853","0,0","0,0","545,3553572106812","0,0","0,0","247,3800600228943","0,0","0,0","0,0","142,19719330650838"
2030-01-07 13:00:00,"155,77810388127853","0,0","0,0","527,0076599169704","0,0","0,0","247,3800600228943","0,0","0,0","0,0","123,8494960127976"
2030-01-07 14:00:00,"155,77810388127853","0,0","0,0","522,3377215134054","0,0","0,0","247,38006002289427","0,0","0,0","0,0","119,17955760923263"
2030-01-07 15:00:00,"155,77810388127853","0,0","0,0","516,843013443164","0,0","0,0","247,3800600228943","0,0","0,0","0,0","113,68484953899116"
2030-01-07 16:00:00,"155,77810388127853","0,0","0,0","528,2018459676814","0,0","0,0","247,3800600228943","0,0","0,0","0,0","125,04368206350858"
2030-01-07 17:00:00,"155,77810388127853","0,0","0,0","537,6806931042202","0,0","0,0","247,3800600228943","0,0","0,0","0,0","134,52252920004736"
2030-01-07 18:00:00,"155,77810388127853","0,0","0,0","530,9962960027692","0,0","0,0","247,3800600228943","0,0","0,0","0,0","127,83813209859642"
2030-01-07 19:00:00,"155,77810388127853","0,0","0,0","520,6195371377296","0,0","0,0","247,3800600228943","0,0","0,0","0,0","117,4613732335568"
2030-01-07 20:00:00,"155,77810388127853","0,0","0,0","493,8999717252692","0,0","0,0","247,38006002289427","0,0","0,0","0,0","90,74180782109642"
2030-01-07 21:00:00,"155,77810388127853","0,0","0,0","453,18080731916797","0,0","0,0","247,3800600228943","0,0","0,0","0,0","50,02264341499517"
2030-01-07 22:00:00,"155,77810388127853","0,0","0,0","395,48344447462716","7,6747194295456325","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-07 23:00:00,"155,77810388127853","0,0","0,0","339,0157190073457","64,1424448968271","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 00:00:00,"155,77810388127853","0,0","0,0","193,92124281040645","209,23692109376634","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 01:00:00,"155,77810388127853","0,0","0,0","209,95704032491952","193,20112357925328","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 02:00:00,"155,77810388127853","0,0","0,0","200,2883838239499","202,86978008022288","0,0","247,38006002289427","0,0","0,0","0,0","0,0"
2030-01-08 03:00:00,"155,77810388127853","0,0","0,0","212,57671225451656","190,58145164965623","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 04:00:00,"155,77810388127853","0,0","0,0","253,95583779477124","149,20232610940155","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 05:00:00,"155,77810388127853","0,0","0,0","328,0928579535773","75,06530595059547","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 06:00:00,"155,77810388127853","0,0","0,0","356,3799401426601","46,77822376151275","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 07:00:00,"155,77810388127853","0,0","0,0","373,4679450768384","29,690218827334377","0,0","247,3800600228943","0,0","0,0","0,0","0,0"
2030-01-08 08:00:00,"155,77810388127853","0,0","0,0","378,460467704203","24,697696199969812","0,0","247,38006002289427","0,0","0,0","0,0","0,0"
