,"(('Fernwaerme', 'Waermespeicher'), 'flow')","(('Waermespeicher', 'Fernwaerme'), 'flow')","(('Waermespeicher', 'None'), 'storage_content')"
2030-01-04 05:00:00,"0,0","544,564844214719","20931,721636342365"
2030-01-04 06:00:00,"0,0","635,0491146957238","20294,84622893387"
2030-01-04 07:00:00,"0,0","641,7101391840678","19651,36536441633"
2030-01-04 08:00:00,"0,0","668,7818728839666","18980,868909904315"
2030-01-04 09:00:00,"0,0","656,6919512995578","18322,520877792365"
2030-01-04 10:00:00,"0,0","628,240091939418","17692,68214590636"
2030-01-04 11:00:00,"0,0","629,4560596731685","17061,682399715963"
2030-01-04 12:00:00,"0,0","591,5947808136857","16468,5989871129"
2030-01-04 13:00:00,"0,0","537,8017976086729","15929,360304242602"
2030-01-04 14:00:00,"0,0","529,6485624947607","15398,321905061297"
2030-01-04 15:00:00,"0,0","524,8661348100557","14872,112266665026"
2030-01-04 16:00:00,"0,0","495,96613683824546","14374,848538031514"
2030-01-04 17:00:00,"0,0","508,87364293520733","13864,720689561365"
2030-01-04 18:00:00,"0,0","492,0986554669976","13371,412337214211"
2030-01-04 19:00:00,"0,0","461,5241114845454","12908,721570003245"
2030-01-04 20:00:00,"0,0","404,5855978912189","12503,009686155043"
2030-01-04 21:00:00,"0,0","380,9438274748962","12120,97497108503"
2030-01-04 22:00:00,"0,0","333,2616172476675","11786,655798771135"
2030-01-04 23:00:00,"0,0","219,9699850009527","11565,65742805174"
2030-01-05 00:00:00,"0,0","220,1054672245112","11344,542857216631"
2030-01-05 01:00:00,"0,0","216,360378610409","11127,19266724193"
2030-01-05 02:00:00,"0,0","225,893820149067","10900,327999532647"
2030-01-05 03:00:00,"0,0","249,45548271286594","10649,921463201821"
2030-01-05 04:00:00,"0,0","324,30953685339665","10324,682720700761"
2030-01-05 05:00:00,"0,0","579,6417750393916","9744,140117093986"
2030-01-05 06:00:00,"0,0","674,4355255774078","9068,854415291362"
2030-01-05 07:00:00,"0,0","682,5516481456601","8385,511509597967"
2030-01-05 08:00:00,"0,0","711,1075181847355","7673,6723555340195"
