,"(('Import_Oel', 'Oel_Kraftstoffe'), 'flow')","(('Import_Synt', 'Oel_Kraftstoffe'), 'flow')","(('Oel_Kraftstoffe', 'Last_Oel_ges'), 'flow')","(('Oel_Kraftstoffe', 'Last_Verkehr_ges'), 'flow')","(('Oel_Kraftstoffe', 'Materialbedarf_Oel'), 'flow')","(('Oel_Kraftstoffe', 'excess_b_oel_kraftstoffe'), 'flow')","(('PtL', 'Oel_Kraftstoffe'), 'flow')"
2030-01-18 20:00:00,"1484,4026395226003","0,0","384,26587381108766","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-18 21:00:00,"1451,6020137264043","0,0","351,4652480148915","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-18 22:00:00,"1408,1058149783664","0,0","307,96904926685363","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-18 23:00:00,"1365,1166366274404","0,0","264,9798709159277","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 00:00:00,"1450,2979033532456","0,0","350,16113764173286","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 01:00:00,"1466,1997836959638","0,0","366,063017984451","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 02:00:00,"1476,9937325108936","0,0","376,85696679938087","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 03:00:00,"1494,1009188623011","0,0","393,96415315078843","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 04:00:00,"1552,7698748346304","0,0","452,6331091231177","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 05:00:00,"1690,8544369041128","0,0","590,7176711926002","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 06:00:00,"1790,0588087332676","0,0","689,9220430217549","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 07:00:00,"1862,0107053289496","0,0","761,8739396174369","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 08:00:00,"1872,2063369513608","0,0","772,0695712398481","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 09:00:00,"1844,3808789346556","0,0","744,2441132231429","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 10:00:00,"1811,8629449971634","0,0","711,7261792856507","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 11:00:00,"1779,806643191119","0,0","679,6698774796064","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 12:00:00,"1750,8615945767035","0,0","650,7248288651908","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 13:00:00,"1726,1043417860194","0,0","625,9675760745066","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 14:00:00,"1721,0712126171654","0,0","620,9344469056529","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 15:00:00,"1720,4750456656486","0,0","620,3382799541359","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 16:00:00,"1727,1493091422776","0,0","627,0125434307649","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 17:00:00,"1729,2018040126695","0,0","629,0650383011568","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 18:00:00,"1721,4753548952958","0,0","621,3385891837831","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 19:00:00,"1675,0192439833497","0,0","574,8824782718372","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 20:00:00,"1623,247910102915","0,0","523,1111443914024","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 21:00:00,"1581,3966302800288","0,0","481,25986456851615","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 22:00:00,"1537,9705847198918","0,0","437,833819008379","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-19 23:00:00,"1480,8853621321798","0,0","380,748596420667","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 00:00:00,"1521,7909257458389","0,0","421,6541600343261","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 01:00:00,"1529,4929698459557","0,0","429,3562041344429","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 02:00:00,"1534,5006905866433","0,0","434,3639248751306","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 03:00:00,"1556,691962935524","0,0","456,5551972240114","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 04:00:00,"1606,6599156484037","0,0","506,523149936891","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 05:00:00,"1773,6087860148975","0,0","673,4720203033849","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 06:00:00,"1890,4060027127093","0,0","790,2692370011966","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 07:00:00,"1959,8276760150923","0,0","859,6909103035796","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 08:00:00,"1972,5009798293247","0,0","872,364214117812","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 09:00:00,"1959,4894129900301","0,0","859,3526472785175","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 10:00:00,"1926,2819404688523","0,0","826,1451747573398","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 11:00:00,"1907,7313868361819","0,0","807,5946211246692","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 12:00:00,"1872,7733013535164","0,0","772,6365356420038","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 13:00:00,"1827,6119389178468","0,0","727,4751732063343","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 14:00:00,"1832,5958530411651","0,0","732,4590873296524","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 15:00:00,"1815,2195647247358","0,0","715,0827990132232","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 16:00:00,"1800,6291093827683","0,0","700,4923436712555","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 17:00:00,"1804,1665426549116","0,0","704,0297769433989","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 18:00:00,"1781,7744298185942","0,0","681,6376641070816","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 19:00:00,"1731,1316324252855","0,0","630,9948667137728","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 20:00:00,"1672,2901917857391","0,0","572,1534260742263","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 21:00:00,"1634,6926014478938","0,0","534,5558357363811","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 22:00:00,"1601,3874911816076","0,0","501,25072547009506","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-20 23:00:00,"1540,0973143026051","0,0","439,96054859109256","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 00:00:00,"1543,9331320893718","0,0","443,79636637785904","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 01:00:00,"1552,0633795896988","0,0","451,9266138781861","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 02:00:00,"1557,2695831489257","0,0","457,132817437413","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 03:00:00,"1580,4414055058803","0,0","480,3046397943675","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 04:00:00,"1632,1316540486062","0,0","531,9948883370935","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 05:00:00,"1806,5339350233983","0,0","706,3971693118856","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 06:00:00,"1931,501236422386","0,0","831,3644707108734","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 07:00:00,"2006,6732733622787","0,0","906,536507650766","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 08:00:00,"2020,0075333872612","0,0","919,8707676757485","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 09:00:00,"2006,2456387269203","0,0","906,1088730154077","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 10:00:00,"1971,0321590162137","0,0","870,895393304701","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 11:00:00,"1951,5218870017643","0,0","851,3851212902516","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 12:00:00,"1914,1261579133763","0,0","813,9893922018637","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 13:00:00,"1865,947467795335","0,0","765,8107020838222","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 14:00:00,"1871,3503194303714","0,0","771,2135537188587","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 15:00:00,"1852,7558501431936","0,0","752,6190844316809","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 16:00:00,"1836,688982015709","0,0","736,5522163041962","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 17:00:00,"1840,260989897317","0,0","740,1242241858042","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 18:00:00,"1816,25231910333","0,0","716,1155533918173","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 19:00:00,"1762,118073161672","0,0","661,9813074501595","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 20:00:00,"1699,4495473439722","0,0","599,3127816324595","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 21:00:00,"1660,2828098703726","0,0","560,1460441588599","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 22:00:00,"1626,0400759712347","0,0","525,903310259722","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-21 23:00:00,"1563,0094725428592","0,0","462,8727068313466","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 00:00:00,"1540,4251228161982","0,0","440,2883571046856","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 01:00:00,"1551,7287829231775","0,0","451,5920172116647","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 02:00:00,"1561,608447786571","0,0","461,4716820750584","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 03:00:00,"1563,9290871908743","0,0","463,7923214793616","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 04:00:00,"1620,8056499122179","0,0","520,6688842007052","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 05:00:00,"1722,022497637119","0,0","621,8857319256063","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 06:00:00,"1854,9856006303241","0,0","754,8488349188116","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 07:00:00,"1919,5415017041967","0,0","819,404735992684","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 08:00:00,"1905,3000023815403","0,0","805,1632366700276","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 09:00:00,"1867,5034611166968","0,0","767,3666954051841","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 10:00:00,"1869,27343679703","0,0","769,1366710855172","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 11:00:00,"1839,2885036952853","0,0","739,1517379837726","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 12:00:00,"1807,147419699326","0,0","707,0106539878135","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 13:00:00,"1800,2782347756226","0,0","700,1414690641101","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 14:00:00,"1772,2278561430526","0,0","672,0910904315399","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 15:00:00,"1702,5979489107938","0,0","602,4611831992811","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 16:00:00,"1724,3161472628608","0,0","624,1793815513481","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 17:00:00,"1696,410758439778","0,0","596,2739927282653","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 18:00:00,"1651,0081418642771","0,0","550,8713761527645","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 19:00:00,"1643,4541494750072","0,0","543,3173837634946","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 20:00:00,"1649,1265930875647","0,0","548,9898273760521","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 21:00:00,"1624,311133546111","0,0","524,1743678345983","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 22:00:00,"1560,475889336609","0,0","460,3391236250964","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-22 23:00:00,"1512,2026476143544","0,0","412,06588190284185","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 00:00:00,"1525,4675582639472","0,0","425,3307925524347","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 01:00:00,"1528,2429111547603","0,0","428,10614544324767","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 02:00:00,"1532,3113678017892","0,0","432,1746020902766","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 03:00:00,"1590,7423798651664","0,0","490,6056141536536","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 04:00:00,"1640,055065666528","0,0","539,9182999550153","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 05:00:00,"1795,9495900050672","0,0","695,8128242935545","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 06:00:00,"1779,8173943621139","0,0","679,6806286506012","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 07:00:00,"1806,8213156712359","0,0","706,6845499597232","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 08:00:00,"1782,9879113551262","0,0","682,8511456436136","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 09:00:00,"1767,295975805872","0,0","667,1592100943594","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 10:00:00,"1746,0857536610908","0,0","645,9489879495782","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 11:00:00,"1711,919714291137","0,0","611,7829485796244","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 12:00:00,"1681,5178091844361","0,0","581,3810434729235","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 13:00:00,"1675,5619842840053","0,0","575,4252185724927","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 14:00:00,"1646,8847889705557","0,0","546,7480232590431","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 15:00:00,"1659,3476260959562","0,0","559,2108603844434","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 16:00:00,"1667,0238929752152","0,0","566,8871272637025","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 17:00:00,"1691,2634481639252","0,0","591,1266824524125","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 18:00:00,"1690,864628559473","0,0","590,7278628479603","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 19:00:00,"1672,4084149328776","0,0","572,2716492213649","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 20:00:00,"1646,6479286462995","0,0","546,5111629347869","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 21:00:00,"1646,4804856289609","0,0","546,3437199174483","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 22:00:00,"1617,0441200410942","0,0","516,9073543295815","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-23 23:00:00,"1562,3914393767598","0,0","462,2546736652472","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 00:00:00,"1468,5017080086673","0,0","368,3649422971546","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 01:00:00,"1485,2630543556531","0,0","385,12628864414035","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 02:00:00,"1496,6919654194296","0,0","396,5551997079169","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 03:00:00,"1514,5469895660103","0,0","414,41022385449764","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 04:00:00,"1575,8170674283035","0,0","475,6803017167907","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 05:00:00,"1720,1163114221715","0,0","619,9795457106588","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 06:00:00,"1825,570387387807","0,0","725,4336216762943","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 07:00:00,"1902,481286216281","0,0","802,3445205047683","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 08:00:00,"1913,4342738119192","0,0","813,2975081004064","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 09:00:00,"1883,8825229606857","0,0","783,7457572491729","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 10:00:00,"1849,407402113025","0,0","749,2706364015123","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 11:00:00,"1815,492578411264","0,0","715,3558126997513","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 12:00:00,"1784,689753633007","0,0","684,5529879214944","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 13:00:00,"1758,310217912059","0,0","658,1734522005464","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 14:00:00,"1752,9426591233362","0,0","652,8058934118235","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 15:00:00,"1752,3841671234547","0,0","652,2474014119422","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 16:00:00,"1759,286034156991","0,0","659,1492684454782","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 17:00:00,"1761,393847256534","0,0","661,2570815450214","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 18:00:00,"1753,1528207601862","0,0","653,0160550486735","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 19:00:00,"1703,7275441792765","0,0","603,5907784677638","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 20:00:00,"1648,7340029367235","0,0","548,5972372252108","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 21:00:00,"1604,8568550741297","0,0","504,72008936261705","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 22:00:00,"1559,6844735454235","0,0","459,54770783391086","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-24 23:00:00,"1500,3872208135558","0,0","400,2504551020431","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 00:00:00,"1461,0672482357188","0,0","360,9304825242061","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 01:00:00,"1477,4825316524148","0,0","377,3457659409021","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 02:00:00,"1488,6464958000913","0,0","388,5097300885786","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 03:00:00,"1506,2108708744993","0,0","406,0741051629867","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 04:00:00,"1566,454773609468","0,0","466,3180078979553","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 05:00:00,"1708,3225626813498","0,0","608,1857969698372","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 06:00:00,"1811,1259818286696","0,0","710,9892161171571","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 07:00:00,"1885,9160972370375","0,0","785,7793315255248","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 08:00:00,"1896,539437465633","0,0","796,4026717541203","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 09:00:00,"1867,7080793112148","0,0","767,5713135997022","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 10:00:00,"1834,047247274313","0,0","733,9104815628002","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 11:00:00,"1800,8999134997482","0,0","700,7631477882355","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 12:00:00,"1770,8826905562782","0,0","670,7459248447656","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 13:00:00,"1745,1892099675274","0,0","645,0524442560147","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 14:00:00,"1739,9651748762983","0,0","639,8284091647856","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 15:00:00,"1739,3954631647446","0,0","639,2586974532318","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 16:00:00,"1746,2227399198875","0,0","646,0859742083749","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 17:00:00,"1748,3274532179446","0,0","648,190687506432","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 18:00:00,"1740,3170565070695","0,0","640,1802907955569","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 19:00:00,"1692,149813364253","0,0","592,0130476527404","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 20:00:00,"1638,5099516976943","0,0","538,3731859861816","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 21:00:00,"1595,4419368512388","0,0","495,305171139726","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 22:00:00,"1550,9366770796034","0,0","450,79991136809076","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-25 23:00:00,"1492,4553874467922","0,0","392,3186217352794","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 00:00:00,"1479,4652771182548","0,0","379,3285114067422","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 01:00:00,"1496,7202665072812","0,0","396,5835007957685","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 02:00:00,"1508,5513327890653","0,0","408,4145670775526","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 03:00:00,"1526,8006837789553","0,0","426,66391806744264","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 04:00:00,"1589,4878788158958","0,0","489,35111310438305","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 05:00:00,"1737,0998524090742","0,0","636,9630866975615","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 06:00:00,"1846,713388260968","0,0","746,5766225494552","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 07:00:00,"1926,994380532487","0,0","826,8576148209743","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 08:00:00,"1938,4843508737933","0,0","838,3475851622806","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 09:00:00,"1907,8350150729216","0,0","807,6982493614089","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 10:00:00,"1872,1203797525186","0,0","771,9836140410059","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 11:00:00,"1837,0486569486561","0,0","736,9118912371434","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 12:00:00,"1805,0298695833412","0,0","704,8931038718285","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 13:00:00,"1777,573607784371","0,0","677,4368420728583","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 14:00:00,"1771,9811038554733","0,0","671,8443381439606","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 15:00:00,"1771,4219334259915","0,0","671,2851677144788","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 16:00:00,"1778,385034108178","0,0","678,2482683966653","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 17:00:00,"1780,4513120186934","0,0","680,3145463071808","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 18:00:00,"1771,812600317343","0,0","671,6758346058302","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 19:00:00,"1720,4170782729987","0,0","620,2803125614859","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 20:00:00,"1663,3312375981156","0,0","563,1944718866031","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 21:00:00,"1618,3103102183165","0,0","518,1735445068039","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 22:00:00,"1572,275559871749","0,0","472,13879416023633","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-26 23:00:00,"1511,9970323746077","0,0","411,8602666630949","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 00:00:00,"1567,8889509925004","0,0","467,7521852809877","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 01:00:00,"1576,503629596333","0,0","476,3668638848204","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 02:00:00,"1581,9565324781495","0,0","481,8197667666367","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 03:00:00,"1606,2969071409318","0,0","506,16014142941924","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 04:00:00,"1660,2830027487719","0,0","560,1462370372591","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 05:00:00,"1843,569797805171","0,0","743,4330320936582","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 06:00:00,"1976,279584010092","0,0","876,1428182985794","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 07:00:00,"2056,604602742687","0,0","956,4678370311742","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 08:00:00,"2070,658013857213","0,0","970,5212481457006","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 09:00:00,"2056,09075078916","0,0","955,9539850776478","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 10:00:00,"2018,804352406307","0,0","918,6675866947944","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 11:00:00,"1998,2359007948498","0,0","898,0991350833372","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 12:00:00,"1958,4803475958931","0,0","858,3435818843805","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 13:00:00,"1907,3216252050183","0,0","807,1848594935057","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 14:00:00,"1913,1111524032526","0,0","812,9743866917399","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 15:00:00,"1893,4059311725714","0,0","793,2691654610587","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 16:00:00,"1876,1330712104145","0,0","775,9963054989018","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 17:00:00,"1879,906451101495","0,0","779,7696853899822","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 18:00:00,"1854,4330013730964","0,0","754,2962356615838","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 19:00:00,"1796,947289664686","0,0","696,8105239531733","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 20:00:00,"1730,4760449403798","0,0","630,3392792288671","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 21:00:00,"1689,3881283016221","0,0","589,2513625901095","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 22:00:00,"1653,7192156792526","0,0","553,5824499677399","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-27 23:00:00,"1587,9106352832812","0,0","487,7738695717684","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 00:00:00,"1569,9107102900489","0,0","469,77394457853615","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 01:00:00,"1578,553255213345","0,0","478,4164895018323","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 02:00:00,"1584,010234943409","0,0","483,87346923189614","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 03:00:00,"1608,3944509151754","0,0","508,25768520366273","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 04:00:00,"1662,3490308470552","0,0","562,2122651355426","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 05:00:00,"1845,9597414865723","0,0","745,8229757750595","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 06:00:00,"1979,890632180169","0,0","879,7538664686563","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 07:00:00,"2061,2046401525186","0,0","961,0678744410059","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 08:00:00,"2075,3172637902394","0,0","975,1804980787267","970,1266185780778","130,0101471334348","0,0","0,0"
2030-01-28 09:00:00,"2060,6781710304795","0,0","960,5414053189669","970,1266185780778","130,0101471334348","0,0","0,0"
