,"(('Batterie', 'Strom'), 'flow')","(('Biogas', 'Strom'), 'flow')","(('Biomasse_Strom', 'Strom'), 'flow')","(('GuD', 'Strom'), 'flow')","(('Import_Strom', 'Strom'), 'flow')","(('PV_Aufdach_Erfurt', 'Strom'), 'flow')","(('PV_Aufdach_Gera', 'Strom'), 'flow')","(('PV_Aufdach_Hildburghausen', 'Strom'), 'flow')","(('PV_Aufdach_Nordhausen', 'Strom'), 'flow')","(('PV_Freifeld_Erfurt', 'Strom'), 'flow')","(('PV_Freifeld_Gera', 'Strom'), 'flow')","(('PV_Freifeld_Hildburghausen', 'Strom'), 'flow')","(('PV_Freifeld_Nordhausen', 'Strom'), 'flow')","(('Pumpspeicherkraftwerk', 'Strom'), 'flow')","(('Strom', 'Batterie'), 'flow')","(('Strom', 'Elektrodenheizkessel'), 'flow')","(('Strom', 'Elektrolyse'), 'flow')","(('Strom', 'Export_Strom'), 'flow')","(('Strom', 'Last_Strom_ges'), 'flow')","(('Strom', 'Pumpspeicherkraftwerk'), 'flow')","(('Strom', 'Waermepumpe_Abwaerme'), 'flow')","(('Strom', 'Waermepumpe_Fluss'), 'flow')","(('Strom', 'excess_b_el2'), 'flow')","(('Wasserkraft', 'Strom'), 'flow')","(('Wind_Erfurt', 'Strom'), 'flow')","(('Wind_Gera', 'Strom'), 'flow')","(('Wind_Hildburghausen', 'Strom'), 'flow')","(('Wind_Nordhausen', 'Strom'), 'flow')","(('brezel', 'Strom'), 'flow')"
2030-01-01 14:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","318,93943442123526","8,123678170055912","8,726780612715116","303,5581506950765","0,0","524,5322892685541","0,0","366,6666666666667","0,0","1432,6503369590064","181,28698854859272","15,714285714285714","0,0","0,0","24,8","339,114789399179","440,1432538363562","241,42034045934827","270,71663043071936","0,0"
2030-01-01 15:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","89,78269054973924","0,0","2,418285233500169","70,43844968465041","0,0","524,5322892685541","0,0","366,6666666666667","470,71164455117093","1333,0013472532887","288,0","15,714285714285714","0,0","0,0","24,8","621,6895201543198","763,6759082079788","376,4701866882362","484,04368380312155","0,0"
2030-01-01 16:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","308,3914158597529","0,0","366,6666666666667","0,0","1315,3841739334193","0,0","15,714285714285714","0,0","0,0","24,8","341,12223565845613","529,7990575712486","272,9780547770232","272,1496850349767","0,0"
2030-01-01 17:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","314,59837630693164","1411,9192208469058","0,0","15,714285714285714","0,0","0,0","24,8","411,10303681788196","508,3885446993113","289,6930360646144","309,60642282056216","0,0"
2030-01-01 18:00:00,"126,28603019113515","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","130,13064693631378","0,0","1552,5480438631962","0,0","15,714285714285714","0,0","0,0","24,8","238,1634667087824","328,2549705690697","219,67151283811106","195,90948707427737","0,0"
2030-01-01 19:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","12,668392784663524","0,0","0,0","366,6666666666667","0,0","1658,679566408363","0,0","15,714285714285714","0,0","0,0","24,8","214,88593506126915","306,28779654175065","210,90697609458618","181,67161990607158","0,0"
2030-01-01 20:00:00,"188,43334336999715","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","206,4384404024733","0,0","0,0","366,6666666666667","0,0","1565,7277200929366","0,0","15,714285714285714","0,0","0,0","24,8","227,8756009606737","324,28892053592307","219,02215789315628","191,94270017924566","0,0"
2030-01-01 21:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","223,98893291707054","0,0","0,0","366,6666666666667","0,0","1419,1271585489717","0,0","15,714285714285714","0,0","0,0","24,8","86,74518866441669","164,9005318021276","132,81498881004646","78,41867033528861","0,0"
2030-01-01 22:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","303,5919262642058","0,0","1309,0762744915555","0,0","15,714285714285714","0,0","0,0","24,8","31,681960419861444","79,46796407967035","86,71930538311989","27,873458186421143","0,0"
2030-01-01 23:00:00,"0,0","120,8075091324201","0,0","444,5","813,3487617952037","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1164,9421859523466","0,0","15,714285714285714","0,0","0,0","24,8","18,116145917802417","45,877756551644836","62,34305895361566","17,52990598261253","0,0"
2030-01-02 00:00:00,"0,0","120,8075091324201","0,0","444,5","717,1550785709996","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1150,2273330190446","0,0","15,714285714285714","0,0","0,0","24,8","39,70790337633415","71,29728528068273","80,11879371903555","34,22171532052489","0,0"
2030-01-02 01:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1095,231163923267","19,074175480161344","15,714285714285714","0,0","0,0","24,8","218,3965340597081","305,0637780294308","205,5389752162932","177,57949534652877","0,0"
2030-01-02 02:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,5322892685541","0,0","366,6666666666667","390,9718844227031","1035,3031827899863","288,0","15,714285714285714","0,0","0,0","24,8","570,7672373717488","687,3726646290393","354,3371281410114","418,6037695879764","0,0"
2030-01-02 03:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,5322892685541","0,0","366,6666666666667","325,51816482324506","1019,0054288729899","288,0","15,714285714285714","0,0","0,0","24,8","552,6988313495124","631,9122437441287","364,22700285418756","400,4912482654928","0,0"
2030-01-02 04:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,5322892685541","0,0","366,6666666666667","1090,1414632606645","1023,5329761605786","288,0","15,714285714285714","0,0","0,0","24,8","824,7320372881513","891,4365787963535","411,29121965667","591,0203361971548","0,0"
2030-01-02 05:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,532289268554","0,0","366,6666666666667","206,06680498674518","1150,7351874541978","288,0","15,714285714285714","0,0","0,0","24,8","555,2852873353223","633,6782406026995","370,3703686370238","402,27382838298377","0,0"
2030-01-02 06:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","748,2435860453011","1181,6092970275104","288,0","15,714285714285714","0,0","0,0","24,8","553,4095345208347","669,004267418456","385,8950998606465","401,81742452140674","0,0"
2030-01-02 07:00:00,"0,0","120,8075091324201","0,0","444,5","200,61615565297978","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1207,571600336942","0,0","15,714285714285714","0,0","0,0","24,8","175,46406232634922","263,28509640840207","226,68595025431463","133,79377894342878","0,0"
2030-01-02 08:00:00,"284,02598638755023","120,8075091324201","0,0","444,5","10,322213999079509","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1306,423305014017","0,0","15,714285714285714","0,0","0,0","24,8","173,26197789696403","272,4273441304633","227,69824196309824","130,96098388539403","0,0"
2030-01-02 09:00:00,"332,48524625140726","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","83,29408395859541","66,37813455893144","19,439837325417667","45,75364519047226","0,0","0,0","0,0","366,6666666666667","0,0","1450,5501208327883","0,0","15,714285714285714","0,0","0,0","24,8","153,85914369797808","218,6344708539619","202,40990338784806","120,56909885670868","0,0"
2030-01-02 10:00:00,"180,8461980261151","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","201,63148150774984","37,743720269622216","23,569074105007807","88,13207264223486","0,0","0,0","0,0","366,6666666666667","0,0","1561,2404473440893","0,0","15,714285714285714","0,0","0,0","24,8","182,22269089761298","266,5352749180361","221,82666925001507","151,00670897622769","0,0"
2030-01-02 11:00:00,"351,95173371133393","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","285,07423233407206","39,54368072146256","38,11633412575517","138,41698191489337","0,0","0,0","0,0","366,6666666666667","0,0","1629,965426125908","0,0","15,714285714285714","0,0","0,0","24,8","106,00741906139288","190,23372290696867","178,0320657462264","94,8626988523352","0,0"
2030-01-02 12:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","301,3528915043005","128,96549557054126","52,14417476179218","177,54990841612573","0,0","0,0","0,0","366,6666666666667","335,02429064018344","1646,6870474959696","0,0","15,714285714285714","0,0","0,0","24,8","258,3939831725069","352,43255016634265","293,84083465084717","209,30494314222898","0,0"
2030-01-02 13:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","276,49775092468604","40,744242899719346","45,814838938880214","111,68307153564757","0,0","524,5322892685541","0,0","366,6666666666667","90,17553623909623","1566,2346174508698","0,0","15,714285714285714","0,0","0,0","24,8","398,8221121762832","476,28393973936153","326,09220045080303","297,2777295416715","0,0"
2030-01-02 14:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","165,0225461099578","112,73526019193557","61,7728396761806","320,3169438932589","0,0","284,98298554445836","0,0","366,6666666666667","0,0","1423,2088350852323","0,0","15,714285714285714","0,0","0,0","24,8","196,02467073921073","259,25679667755867","235,46452710475745","149,87167948536333","0,0"
2030-01-02 15:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","124,51907672007434","110,68794173983822","16,601601940408685","129,66705832489822","0,0","467,4949078274392","0,0","366,6666666666667","0,0","1342,1987833411945","0,0","15,714285714285714","0,0","0,0","24,8","296,64238638542","400,1457931847482","285,255660273199","238,44761584857943","0,0"
2030-01-02 16:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","63,416330214663034","0,0","1321,4934178291246","0,0","15,714285714285714","0,0","0,0","24,8","171,5818442093424","276,72988084474696","227,02291282034523","135,18188675121885","0,0"
2030-01-02 17:00:00,"25,78733651023863","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1430,0403317791115","0,0","15,714285714285714","0,0","0,0","24,8","175,28144087652933","264,02004881751316","244,77452200204445","145,78376015465162","0,0"
2030-01-02 18:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","124,074862338515","0,0","0,0","0,0","0,0","1580,476213694899","0,0","15,714285714285714","0,0","0,0","24,8","55,525504116861086","113,73757292788399","136,83092739214158","51,38183423280871","0,0"
2030-01-02 19:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","125,8006015490214","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1683,3038590098513","0,0","15,714285714285714","0,0","0,0","24,8","19,804209005886204","46,85514446819861","85,22052396962968","18,69786733042692","0,0"
2030-01-02 20:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","104,94812680696953","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1582,2753057523046","0,0","15,714285714285714","0,0","0,0","24,8","7,430420457843681","22,11873850866771","53,51159770044849","7,340909591686903","0,0"
2030-01-02 21:00:00,"288,9320370508936","120,8075091324201","0,0","444,5","536,4598862651585","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1441,1105107819335","0,0","15,714285714285714","0,0","0,0","24,8","1,088453269628896","8,595735973912541","30,226852582923243","1,414322221282509","0,0"
2030-01-02 22:00:00,"0,0","120,8075091324201","0,0","444,5","749,5573659057784","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1337,6183269181006","0,0","15,714285714285714","0,0","0,0","24,8","0,192267524608848","1,130170326770394","12,05956263574017","0,28573710706838","0,0"
2030-01-02 23:00:00,"0,0","120,8075091324201","0,0","444,5","980,421422483739","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1190,121080626101","0,0","15,714285714285714","0,0","0,0","24,8","0,0","0,15914270541603792","1,81281180488814","0,0011468805902974753","0,0"
2030-01-03 00:00:00,"0,0","120,8075091324201","0,0","444,5","972,7935996660115","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1180,8427980744532","0,0","15,714285714285714","0,0","0,0","24,8","0,0","0,0","0,32264165697426","0,0","0,0"
2030-01-03 01:00:00,"0,0","120,8075091324201","0,0","444,5","1745,4127894468468","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,5322892685541","0,0","366,6666666666667","0,0","1140,8592874505412","288,0","15,714285714285714","0,0","0,0","24,8","0,0","0,0","0,25223052078081","0,0","0,0"
2030-01-03 02:00:00,"0,0","120,8075091324201","0,0","444,5","1707,071676071416","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,5322892685541","0,0","366,6666666666667","0,0","1103,638342087456","288,0","15,714285714285714","0,0","0,0","24,8","0,0","0,196086547744724","1,14075868708269","0,03555329829922174","0,0"
2030-01-03 03:00:00,"0,0","120,8075091324201","0,0","444,5","1698,3807704641188","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,5322892685541","0,0","366,6666666666667","0,0","1093,8514773512418","288,0","15,714285714285714","0,0","0,0","24,8","0,0","0,022734672202291126","0,25370473200714","0,0","0,0"
2030-01-03 04:00:00,"0,0","120,8075091324201","0,0","444,5","1469,3845141187503","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","524,532289268554","0,0","366,6666666666667","0,0","1141,8401691531726","11,093577923143584","15,714285714285714","0,0","0,0","24,8","0,0","0,08525502075859173","0,2697104538936","0,0","0,0"
2030-01-03 05:00:00,"0,0","120,8075091324201","0,0","444,5","1114,2749055798201","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1322,1155980995259","0,0","15,714285714285714","0,0","0,0","24,8","0,0","0,022734672202291126","0,09140109603579001","0,0","0,0"
2030-01-03 06:00:00,"0,0","120,8075091324201","0,0","444,5","969,1370935563298","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1544,1148782113123","0,0","15,714285714285714","0,0","0,0","24,8","0,0","0,277078817465268","0,29027921052843","0,017203208854462134","0,0"
2030-01-03 07:00:00,"0,0","120,8075091324201","0,0","444,5","1177,8168664225375","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1754,4390428589481","0,0","15,714285714285714","0,0","0,0","24,8","0,180250804320672","0,5967851453099899","1,22827535353782","0,223641715107976","0,0"
2030-01-03 08:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","666,0113218061082","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","2058,6897553635695","0,0","15,714285714285714","0,0","0,0","24,8","0,643752872574344","0,8647294962655441","3,76274865400821","0,48168984792488995","0,0"
2030-01-03 09:00:00,"524,5322892685541","120,8075091324201","0,0","444,5","60,70179048112402","0,0","0,0","0,0","0,0","297,1405664752508","23,632398775248156","14,9162536782909","395,4386633563078","288,0","0,0","0,0","0,0","0,0","2191,7440845119877","0,0","15,714285714285714","0,0","0,0","24,8","1,2481857284238","2,909496740174024","7,461240418688759","1,36997617179104","0,0"
2030-01-03 10:00:00,"0,0","120,8075091324201","0,0","444,5","399,74724115666254","0,0","0,0","0,0","0,0","422,67101762604227","76,14857974537777","17,953275565959824","628,163056634707","0,0","0,0","0,0","0,0","0,0","2189,7592538037848","0,0","15,714285714285714","0,0","0,0","24,8","14,815226426430662","19,607978147327206","26,04804876057996","10,211606322562899","0,0"
2030-01-03 11:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","797,3268218323034","101,63643081026945","25,08876493781793","825,7786899256024","0,0","226,32799975296456","0,0","0,0","0,0","2219,957087083757","0,0","15,714285714285714","0,0","0,0","24,8","30,27158984074706","35,73809274942288","35,827544833202786","20,223928489221237","0,0"
2030-01-03 12:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","544,2336403200843","273,35694865593297","32,3053197568906","732,0851940874992","0,0","143,05341309973784","0,0","0,0","0,0","2192,3407753667084","0,0","15,714285714285714","0,0","0,0","24,8","52,05324417838876","47,12410375987751","45,06663719055411","34,77587709908432","0,0"
2030-01-03 13:00:00,"210,0916003931306","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","103,59737712730755","278,91817779097397","16,715887288055114","472,3436943088139","288,0","0,0","0,0","0,0","0,0","2059,790536154422","0,0","15,714285714285714","0,0","0,0","24,8","26,773906772957925","34,20350237576818","36,61224640884657","18,140920270433917","0,0"
2030-01-03 14:00:00,"0,0","120,8075091324201","0,0","444,5","342,2039137491249","0,0","0,0","0,0","0,0","183,623845573656","225,94023449442602","9,947429139214094","438,3340367545637","115,2","0,0","0,0","0,0","0,0","1938,0596870876748","0,0","15,714285714285714","0,0","0,0","24,8","7,738931358300216","14,664946173915856","19,14200096978286","6,871125456556427","0,0"
2030-01-03 15:00:00,"412,97397053318707","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","154,1021234159675","147,72946162724364","4,197444863793107","254,0716230786858","288,0","0,0","0,0","0,0","0,0","1946,585233151924","0,0","15,714285714285714","0,0","0,0","24,8","28,69846218616665","29,873156285665786","33,86876271672438","18,677005026355797","0,0"
2030-01-03 16:00:00,"513,3536705121447","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1992,4234735027098","0,0","15,714285714285714","0,0","0,0","24,8","219,03570913407745","175,42208396717604","97,99741906798573","124,2213674031916","0,0"
2030-01-03 17:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","179,85294357814305","0,0","0,0","351,04735210510364","2075,3101915455554","0,0","15,714285714285714","0,0","0,0","24,8","807,6993581097902","585,2270003530132","216,4893226051597","422,4015827427045","0,0"
2030-01-03 18:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","374,96660348652904","2101,1846176841104","0,0","15,714285714285714","0,0","0,0","24,8","721,7005140455768","518,2273800711421","222,96040788363885","438,86969575214727","0,0"
2030-01-03 19:00:00,"197,14334217898494","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1960,0476253699458","0,0","15,714285714285714","0,0","0,0","24,8","316,7160315142276","237,0219489501434","138,593171411947","208,17990789650864","0,0"
2030-01-03 20:00:00,"0,0","120,8075091324201","0,0","444,5","299,8046222379092","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1736,6437067267684","0,0","15,714285714285714","0,0","0,0","24,8","288,3277151564478","251,6157139479975","133,1367178600711","189,36571410620869","0,0"
2030-01-03 21:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","158,92185298151253","0,0","1576,3009368535882","61,19091152644273","15,714285714285714","0,0","0,0","24,8","437,1327243969459","337,6669895353886","179,1447442194732","268,07601979160154","0,0"
2030-01-03 22:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1451,7841533104452","226,80908847355727","15,714285714285714","0,0","0,0","24,8","385,500228921432","313,7869905581922","169,76852681788998","235,144272068354","0,0"
2030-01-03 23:00:00,"0,0","120,8075091324201","0,0","444,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","250,4796041172703","0,0","1298,9778778170944","288,0","15,714285714285714","0,0","0,0","24,8","454,5434806591998","346,29912804991085","187,63549887809836","274,58615092902147","0,0"
