,"(('Biogas', 'Fernwaerme'), 'flow')","(('Biomasse_Waerme', 'Fernwaerme'), 'flow')","(('Elektrodenheizkessel', 'Fernwaerme'), 'flow')","(('Fernwaerme', 'Last_Fernwaerme_ges'), 'flow')","(('Fernwaerme', 'Waermespeicher'), 'flow')","(('Fernwaerme', 'excess_b_fern'), 'flow')","(('GuD', 'Fernwaerme'), 'flow')","(('ST', 'Fernwaerme'), 'flow')","(('Waermepumpe_Abwaerme', 'Fernwaerme'), 'flow')","(('Waermepumpe_Fluss', 'Fernwaerme'), 'flow')","(('Waermespeicher', 'Fernwaerme'), 'flow')"
2030-01-01 12:00:00,"155,77810388127853","0,0","0,0","667,5889945024443","8812,28181108739","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-01 13:00:00,"155,77810388127853","0,0","0,0","657,4442281362928","8822,426577453542","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-01 14:00:00,"155,77810388127853","0,0","0,0","638,3609451822203","8841,509860407614","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-01 15:00:00,"155,77810388127853","0,0","0,0","590,4278506422118","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8799,2535595806"
2030-01-01 16:00:00,"155,77810388127853","0,0","0,0","612,3943595664546","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8821,220068504843"
2030-01-01 17:00:00,"155,77810388127853","0,0","0,0","603,0491549363162","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8811,874863874706"
2030-01-01 18:00:00,"155,77810388127853","0,0","0,0","574,8597590446657","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8783,685467983054"
2030-01-01 19:00:00,"155,77810388127853","0,0","0,0","570,3144242201092","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8779,140133158498"
2030-01-01 20:00:00,"155,77810388127853","0,0","0,0","570,7672956945062","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8779,593004632894"
2030-01-01 21:00:00,"155,77810388127853","0,0","0,0","543,4965828269178","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8752,322291765306"
2030-01-01 22:00:00,"155,77810388127853","0,0","0,0","485,68696137940054","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8694,512670317788"
2030-01-01 23:00:00,"155,77810388127853","0,0","0,0","425,23127169437214","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8634,05698063276"
2030-01-02 00:00:00,"155,77810388127853","0,0","0,0","450,2294309831776","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8659,055139921566"
2030-01-02 01:00:00,"155,77810388127853","0,0","0,0","455,18042147161293","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8664,006130410002"
2030-01-02 02:00:00,"155,77810388127853","0,0","0,0","462,2785019450451","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8671,104210883434"
2030-01-02 03:00:00,"155,77810388127853","0,0","0,0","516,9870541213829","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8725,812763059772"
2030-01-02 04:00:00,"155,77810388127853","0,0","0,0","575,4163774666557","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8784,242086405044"
2030-01-02 05:00:00,"155,77810388127853","0,0","0,0","749,8827526581965","8729,988052931638","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 06:00:00,"155,77810388127853","0,0","0,0","736,0365888738446","8743,83421671599","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 07:00:00,"155,77810388127853","0,0","0,0","750,5627464138713","8729,308059175963","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 08:00:00,"155,77810388127853","0,0","0,0","733,0763184066568","8746,794487183177","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 09:00:00,"155,77810388127853","0,0","0,0","717,8212309237084","8762,049574666125","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 10:00:00,"155,77810388127853","0,0","0,0","696,307169409846","8783,563636179988","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 11:00:00,"155,77810388127853","0,0","0,0","664,3161791046547","8815,55462648518","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 12:00:00,"155,77810388127853","0,0","0,0","637,9910015269683","8841,879804062866","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 13:00:00,"155,77810388127853","0,0","0,0","627,5104307935313","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8836,33613973192"
2030-01-02 14:00:00,"155,77810388127853","0,0","0,0","603,5074125084411","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8812,333121446829"
2030-01-02 15:00:00,"155,77810388127853","0,0","0,0","614,8562611381024","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8823,68197007649"
2030-01-02 16:00:00,"155,77810388127853","0,0","0,0","626,8064092550362","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8835,632118193425"
2030-01-02 17:00:00,"155,77810388127853","0,0","0,0","655,5283312753163","8824,342474314519","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 18:00:00,"155,77810388127853","0,0","0,0","658,4876473230338","8821,3831582668","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 19:00:00,"155,77810388127853","0,0","0,0","643,4594274577819","8836,411378132052","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-02 20:00:00,"155,77810388127853","0,0","0,0","618,3702405289648","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8827,195949467354"
2030-01-02 21:00:00,"155,77810388127853","0,0","0,0","608,8186652622052","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8817,644374200594"
2030-01-02 22:00:00,"155,77810388127853","0,0","0,0","572,4005246992333","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8781,226233637622"
2030-01-02 23:00:00,"155,77810388127853","0,0","0,0","502,3284431215289","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8711,154152059917"
2030-01-03 00:00:00,"155,77810388127853","0,0","0,0","520,9997603485625","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8729,82546928695"
2030-01-03 01:00:00,"155,77810388127853","0,0","0,0","528,1207022769645","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8736,946411215353"
2030-01-03 02:00:00,"155,77810388127853","0,0","0,0","535,2211053029779","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8744,046814241367"
2030-01-03 03:00:00,"155,77810388127853","0,0","0,0","564,129680806909","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8772,955389745297"
2030-01-03 04:00:00,"155,77810388127853","0,0","0,0","639,0173773006475","8840,853428289187","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 05:00:00,"155,77810388127853","0,0","0,0","852,697456440938","8627,173349148896","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 06:00:00,"155,77810388127853","0,0","0,0","974,6657477413605","8505,205057848474","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 07:00:00,"155,77810388127853","0,0","0,0","1033,4737985255422","8446,397007064292","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 08:00:00,"155,77810388127853","0,0","0,0","1049,092635828466","8430,778169761368","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 09:00:00,"155,77810388127853","0,0","0,0","1035,4808621281766","8444,389943461658","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 10:00:00,"155,77810388127853","0,0","0,0","1000,1183352121284","8479,752470377705","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 11:00:00,"155,77810388127853","0,0","0,0","977,8173212904378","8502,053484299397","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 12:00:00,"155,77810388127853","0,0","0,0","944,0466509543187","8535,824154635517","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 13:00:00,"155,77810388127853","0,0","0,0","899,1335593196252","8580,73724627021","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 14:00:00,"155,77810388127853","0,0","0,0","902,4584117048394","8577,412393884995","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 15:00:00,"155,77810388127853","0,0","0,0","881,7516806217318","8598,119124968103","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 16:00:00,"155,77810388127853","0,0","0,0","871,0369478691092","8608,833857720725","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 17:00:00,"155,77810388127853","0,0","0,0","871,8512989343308","8608,019506655504","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 18:00:00,"155,77810388127853","0,0","0,0","846,2274458510155","8633,643359738819","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 19:00:00,"155,77810388127853","0,0","0,0","793,9772038918177","8685,893601698017","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 20:00:00,"155,77810388127853","0,0","0,0","733,0101873932895","8746,860618196544","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 21:00:00,"155,77810388127853","0,0","0,0","682,498442100527","8797,372363489307","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-03 22:00:00,"155,77810388127853","0,0","0,0","630,8240702608085","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8839,649779199197"
2030-01-03 23:00:00,"155,77810388127853","0,0","0,0","545,0681707955473","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8753,893879733936"
2030-01-04 00:00:00,"155,77810388127853","0,0","0,0","600,1896130292306","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8809,01532196762"
2030-01-04 01:00:00,"155,77810388127853","0,0","0,0","596,4198974854196","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8805,245606423809"
2030-01-04 02:00:00,"155,77810388127853","0,0","0,0","605,4486825948436","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8814,274391533232"
2030-01-04 03:00:00,"155,77810388127853","0,0","0,0","628,166119038111","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8836,991827976499"
2030-01-04 04:00:00,"155,77810388127853","0,0","0,0","700,9881272588887","8778,882678330945","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 05:00:00,"155,77810388127853","0,0","0,0","947,7230081188918","8532,147797470943","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 06:00:00,"155,77810388127853","0,0","0,0","1038,2072785998967","8441,663526989938","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 07:00:00,"155,77810388127853","0,0","0,0","1044,8683030882405","8435,002502501593","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 08:00:00,"155,77810388127853","0,0","0,0","1071,9400367881394","8407,930768801694","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 09:00:00,"155,77810388127853","0,0","0,0","1059,8501152037306","8420,020690386104","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 10:00:00,"155,77810388127853","0,0","0,0","1031,3982558435907","8448,472549746244","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 11:00:00,"155,77810388127853","0,0","0,0","1032,6142235773414","8447,256582012493","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 12:00:00,"155,77810388127853","0,0","0,0","994,7529447178586","8485,117860871977","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 13:00:00,"155,77810388127853","0,0","0,0","940,9599615128457","8538,910844076989","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 14:00:00,"155,77810388127853","0,0","0,0","932,8067263989335","8547,0640791909","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 15:00:00,"155,77810388127853","0,0","0,0","928,0242987142284","8551,846506875607","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 16:00:00,"155,77810388127853","0,0","0,0","899,1243007424182","8580,746504847417","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 17:00:00,"155,77810388127853","0,0","0,0","912,0318068393801","8567,838998750454","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 18:00:00,"155,77810388127853","0,0","0,0","895,2568193711704","8584,613986218665","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 19:00:00,"155,77810388127853","0,0","0,0","864,6822753887182","8615,188530201116","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 20:00:00,"155,77810388127853","0,0","0,0","807,7437617953917","8672,127043794442","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 21:00:00,"155,77810388127853","0,0","0,0","784,101991379069","8695,768814210765","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 22:00:00,"155,77810388127853","0,0","0,0","736,4197811518403","8743,451024437994","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-04 23:00:00,"155,77810388127853","0,0","0,0","623,1281489051255","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8831,953857843513"
2030-01-05 00:00:00,"155,77810388127853","0,0","0,0","623,263631128684","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8832,089340067072"
2030-01-05 01:00:00,"155,77810388127853","0,0","0,0","619,5185425145818","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8828,34425145297"
2030-01-05 02:00:00,"155,77810388127853","0,0","0,0","629,0519840532398","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8837,877692991628"
2030-01-05 03:00:00,"155,77810388127853","0,0","0,0","652,6136466170387","8827,257158972796","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 04:00:00,"155,77810388127853","0,0","0,0","727,4677007575694","8752,403104832265","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 05:00:00,"155,77810388127853","0,0","0,0","982,7999389435645","8497,07086664627","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 06:00:00,"155,77810388127853","0,0","0,0","1077,5936894815807","8402,277116108253","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 07:00:00,"155,77810388127853","0,0","0,0","1085,7098120498329","8394,160993540001","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 08:00:00,"155,77810388127853","0,0","0,0","1114,2656820889083","8365,605123500925","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 09:00:00,"155,77810388127853","0,0","0,0","1101,731345320833","8378,139460269002","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 10:00:00,"155,77810388127853","0,0","0,0","1072,274487441593","8407,596318148242","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 11:00:00,"155,77810388127853","0,0","0,0","1073,3883189105322","8406,482486679302","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 12:00:00,"155,77810388127853","0,0","0,0","1033,6397840121863","8446,231021577649","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 13:00:00,"155,77810388127853","0,0","0,0","976,9879559179949","8502,88284967184","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 14:00:00,"155,77810388127853","0,0","0,0","968,4784394294506","8511,392366160384","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 15:00:00,"155,77810388127853","0,0","0,0","963,6554783098231","8516,215327280011","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 16:00:00,"155,77810388127853","0,0","0,0","933,136238782134","8546,7345668077","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 17:00:00,"155,77810388127853","0,0","0,0","946,8243881078373","8533,046417481997","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 18:00:00,"155,77810388127853","0,0","0,0","929,7364760677729","8550,134329522061","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 19:00:00,"155,77810388127853","0,0","0,0","897,5963123461544","8582,27449324368","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 20:00:00,"155,77810388127853","0,0","0,0","837,8299858827029","8642,040819707132","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 21:00:00,"155,77810388127853","0,0","0,0","813,7752677742294","8666,095537815605","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 22:00:00,"155,77810388127853","0,0","0,0","764,2756167298172","8715,595188860018","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-05 23:00:00,"155,77810388127853","0,0","0,0","646,8424177409042","8833,02838784893","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 00:00:00,"155,77810388127853","0,0","0,0","388,04847712333174","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8596,874186061721"
2030-01-06 01:00:00,"155,77810388127853","0,0","0,0","402,15802537256116","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8610,98373431095"
2030-01-06 02:00:00,"155,77810388127853","0,0","0,0","412,2824072043785","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8621,108116142766"
2030-01-06 03:00:00,"155,77810388127853","0,0","0,0","433,4341676789343","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8642,259876617323"
2030-01-06 04:00:00,"155,77810388127853","0,0","0,0","507,51234840747816","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8716,338057345867"
2030-01-06 05:00:00,"155,77810388127853","0,0","0,0","671,7106424304841","8808,160163159351","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 06:00:00,"155,77810388127853","0,0","0,0","761,8036478898439","8718,06715769999","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 07:00:00,"155,77810388127853","0,0","0,0","814,7606466738109","8665,110158916024","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 08:00:00,"155,77810388127853","0,0","0,0","821,9650079668345","8657,905797623","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 09:00:00,"155,77810388127853","0,0","0,0","799,457139156598","8680,413666433236","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 10:00:00,"155,77810388127853","0,0","0,0","771,1922642528166","8708,678541337018","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 11:00:00,"155,77810388127853","0,0","0,0","741,5610007403252","8738,309804849509","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 12:00:00,"155,77810388127853","0,0","0,0","718,2985746382853","8761,57223095155","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 13:00:00,"155,77810388127853","0,0","0,0","698,8527420288619","8781,018063560972","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 14:00:00,"155,77810388127853","0,0","0,0","694,5669769659922","8785,303828623842","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 15:00:00,"155,77810388127853","0,0","0,0","688,9155711154854","8790,95523447435","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 16:00:00,"155,77810388127853","0,0","0,0","696,0573146612448","8783,813490928589","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 17:00:00,"155,77810388127853","0,0","0,0","694,7706426465559","8785,10016294328","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 18:00:00,"155,77810388127853","0,0","0,0","684,6175337866949","8795,25327180314","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 19:00:00,"155,77810388127853","0,0","0,0","644,5648480502934","8835,305957539542","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-06 20:00:00,"155,77810388127853","0,0","0,0","600,2568806152049","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8809,082589553593"
2030-01-06 21:00:00,"155,77810388127853","0,0","0,0","552,6452895256828","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8761,470998464072"
2030-01-06 22:00:00,"155,77810388127853","0,0","0,0","495,63650182380604","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8704,462210762194"
2030-01-06 23:00:00,"155,77810388127853","0,0","0,0","424,93891517519614","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8633,764624113584"
2030-01-07 00:00:00,"155,77810388127853","0,0","0,0","300,8633183625333","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8509,689027300921"
2030-01-07 01:00:00,"155,77810388127853","0,0","0,0","316,5499736705338","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8525,375682608923"
2030-01-07 02:00:00,"155,77810388127853","0,0","0,0","320,59427198040987","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8529,419980918798"
2030-01-07 03:00:00,"155,77810388127853","0,0","0,0","337,361127727794","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8546,186836666182"
2030-01-07 04:00:00,"155,77810388127853","0,0","0,0","410,8701609031614","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8619,69586984155"
2030-01-07 05:00:00,"155,77810388127853","0,0","0,0","543,5844377809767","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8752,410146719365"
2030-01-07 06:00:00,"155,77810388127853","0,0","0,0","614,7174596414104","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8823,5431685798"
2030-01-07 07:00:00,"155,77810388127853","0,0","0,0","654,8206018759661","8825,050203713869","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-07 08:00:00,"155,77810388127853","0,0","0,0","658,1612435492677","8821,709562040567","0,0","424,7444444444444","0,0","55,0","0,0","8844,348257264111"
2030-01-07 09:00:00,"155,77810388127853","0,0","0,0","617,3381408597338","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8826,163849798122"
2030-01-07 10:00:00,"155,77810388127853","0,0","0,0","585,7666406475403","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8794,592349585928"
2030-01-07 11:00:00,"155,77810388127853","0,0","0,0","563,8521382826336","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8772,677847221023"
2030-01-07 12:00:00,"155,77810388127853","0,0","0,0","545,3553572106812","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8754,181066149069"
2030-01-07 13:00:00,"155,77810388127853","0,0","0,0","527,0076599169704","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8735,83336885536"
2030-01-07 14:00:00,"155,77810388127853","0,0","0,0","522,3377215134054","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8731,163430451794"
2030-01-07 15:00:00,"155,77810388127853","0,0","0,0","516,843013443164","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8725,668722381553"
2030-01-07 16:00:00,"155,77810388127853","0,0","0,0","528,2018459676814","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8737,02755490607"
2030-01-07 17:00:00,"155,77810388127853","0,0","0,0","537,6806931042202","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8746,506402042609"
2030-01-07 18:00:00,"155,77810388127853","0,0","0,0","530,9962960027692","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8739,822004941158"
2030-01-07 19:00:00,"155,77810388127853","0,0","0,0","520,6195371377296","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8729,445246076119"
2030-01-07 20:00:00,"155,77810388127853","0,0","0,0","493,8999717252692","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8702,725680663658"
2030-01-07 21:00:00,"155,77810388127853","0,0","0,0","453,18080731916797","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8662,006516257556"
2030-01-07 22:00:00,"155,77810388127853","0,0","0,0","395,48344447462716","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8604,309153413016"
2030-01-07 23:00:00,"155,77810388127853","0,0","0,0","339,0157190073457","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8547,841427945734"
2030-01-08 00:00:00,"155,77810388127853","0,0","0,0","193,92124281040645","8844,348257264111","0,0","424,7444444444444","0,0","55,0","0,0","8402,746951748795"
