,"(('Batterie', 'Strom'), 'flow')","(('Biogas', 'Strom'), 'flow')","(('Biomasse_Strom', 'Strom'), 'flow')","(('GuD', 'Strom'), 'flow')","(('Import_Strom', 'Strom'), 'flow')","(('PV_Aufdach_Erfurt', 'Strom'), 'flow')","(('PV_Aufdach_Gera', 'Strom'), 'flow')","(('PV_Aufdach_Hildburghausen', 'Strom'), 'flow')","(('PV_Aufdach_Nordhausen', 'Strom'), 'flow')","(('PV_Freifeld_Erfurt', 'Strom'), 'flow')","(('PV_Freifeld_Gera', 'Strom'), 'flow')","(('PV_Freifeld_Hildburghausen', 'Strom'), 'flow')","(('PV_Freifeld_Nordhausen', 'Strom'), 'flow')","(('Pumpspeicherkraftwerk', 'Strom'), 'flow')","(('Strom', 'Batterie'), 'flow')","(('Strom', 'Elektrodenheizkessel'), 'flow')","(('Strom', 'Elektrolyse'), 'flow')","(('Strom', 'Export_Strom'), 'flow')","(('Strom', 'Last_Strom_ges'), 'flow')","(('Strom', 'Pumpspeicherkraftwerk'), 'flow')","(('Strom', 'Waermepumpe_Abwaerme'), 'flow')","(('Strom', 'Waermepumpe_Fluss'), 'flow')","(('Strom', 'excess_b_el2'), 'flow')","(('Wasserkraft', 'Strom'), 'flow')","(('Wind_Erfurt', 'Strom'), 'flow')","(('Wind_Gera', 'Strom'), 'flow')","(('Wind_Hildburghausen', 'Strom'), 'flow')","(('Wind_Nordhausen', 'Strom'), 'flow')","(('brezel', 'Strom'), 'flow')"
2030-01-01 10:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","236,66887052649759","0,0","0,0","0,0","0,0","95,14825834920026","18,845071032389093","56,37491680985628","107,15698564250445","0,0","0,0","0,0","366,6666666666667","0,0","1565,9029815713234","0,0","0,0","0,0","0,0","24,8","238,1634667087824","322,06829789602136","193,65028068174445","191,05359465495792","0,0"
2030-01-01 11:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","256,3029231902941","0,0","0,0","0,0","0,0","165,61158448398928","32,34809715473859","88,61757876742502","183,531756213252","0,0","0,0","0,0","366,6666666666667","0,0","1636,7239212031068","0,0","0,0","0,0","0,0","24,8","214,88593506126915","265,65146453617206","170,9046054693334","152,09673705726337","0,0"
2030-01-01 12:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","220,44989053807706","37,044281753852275","83,86224772436627","236,92023532230434","0,0","0,0","0,0","366,6666666666667","0,0","1654,4395543990845","109,37715818521161","0,0","0,0","0,0","24,8","280,54014469221966","367,18417227802985","209,24813746223145","221,79436354384566","0,0"
2030-01-01 13:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","190,71918498568758","25,656017077308686","56,634778083044054","196,7745107321393","0,0","213,1554229802142","0,0","366,6666666666667","0,0","1574,1270296108555","288,0","0,0","0,0","0,0","24,8","421,0255779199546","504,256382701115","256,133670504005","317,3090913184458","0,0"
2030-01-01 14:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","255,67783716235755","3,931105687375986","32,061605732139675","266,0173526288461","0,0","235,20581764668555","0,0","366,6666666666667","0,0","1432,6503369590064","288,0","0,0","0,0","0,0","24,8","339,114789399179","440,1432538363562","241,42034045934827","270,71663043071936","0,0"
2030-01-01 15:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","71,9743050150909","0,0","10,098866870276721","61,72738193814142","0,0","433,4776175984723","0,0","366,6666666666667","441,9741270947741","1333,0013472532887","288,0","0,0","0,0","0,0","24,8","621,6895201543198","763,6759082079788","376,4701866882362","484,04368380312155","0,0"
2030-01-01 16:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,08731078266554221","0,0","0,0","0,0","0,0","366,6666666666667","207,52540916032058","1315,3841739334193","0,0","0,0","0,0","0,0","24,8","341,12223565845613","529,7990575712486","272,9780547770232","272,1496850349767","0,0"
2030-01-01 17:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","213,64505882483377","1411,9192208469058","0,0","0,0","0,0","0,0","24,8","411,10303681788196","508,3885446993113","289,6930360646144","309,60642282056216","0,0"
2030-01-01 18:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","97,10870073691927","0,0","0,0","0,0","0,0","1552,5480438631962","0,0","0,0","0,0","0,0","24,8","238,1634667087824","328,2549705690697","219,67151283811106","195,90948707427737","0,0"
2030-01-01 19:00:00,"271,4873328686489","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1658,679566408363","0,0","0,0","0,0","0,0","24,8","214,88593506126915","306,28779654175065","210,90697609458618","181,67161990607158","0,0"
2030-01-01 20:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","129,15843458790147","0,0","0,0","0,0","0,0","1565,7277200929366","0,0","0,0","0,0","0,0","24,8","227,8756009606737","324,28892053592307","219,02215789315628","191,94270017924566","0,0"
2030-01-01 21:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","49,330255402583475","0,0","0,0","0,0","0,0","1419,1271585489717","0,0","0,0","0,0","0,0","24,8","86,74518866441669","164,9005318021276","132,81498881004646","78,41867033528861","0,0"
2030-01-01 22:00:00,"422,0768552889068","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","187,8168251975393","0,0","0,0","0,0","0,0","1309,0762744915555","0,0","0,0","0,0","0,0","24,8","31,681960419861444","79,46796407967035","86,71930538311989","27,873458186421143","0,0"
2030-01-01 23:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","547,6354126106347","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1164,9421859523466","0,0","0,0","0,0","0,0","24,8","18,116145917802417","45,877756551644836","62,34305895361566","17,52990598261253","0,0"
2030-01-02 00:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","17,964111787958586","0,0","0,0","0,0","0,0","1150,2273330190446","0,0","0,0","0,0","0,0","24,8","39,70790337633415","71,29728528068273","80,11879371903555","34,22171532052489","0,0"
2030-01-02 01:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","284,7875246647302","0,0","1095,231163923267","0,0","0,0","0,0","0,0","24,8","218,3965340597081","305,0637780294308","205,5389752162932","177,57949534652877","0,0"
2030-01-02 02:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","600,730947571255","1035,3031827899863","68,34229103943198","0,0","0,0","0,0","24,8","570,7672373717488","687,3726646290393","354,3371281410114","418,6037695879764","0,0"
2030-01-02 03:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","315,61951901122904","1019,0054288729899","288,0","0,0","0,0","0,0","24,8","552,6988313495124","631,9122437441287","364,22700285418756","400,4912482654928","0,0"
2030-01-02 04:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","1080,2428174486486","1023,5329761605786","288,0","0,0","0,0","0,0","24,8","824,7320372881513","891,4365787963535","411,29121965667","591,0203361971548","0,0"
2030-01-02 05:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","484,168159174729","1150,7351874541978","0,0","0,0","0,0","0,0","24,8","555,2852873353223","633,6782406026995","370,3703686370238","402,27382838298377","0,0"
2030-01-02 06:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1301,95693522987","1181,6092970275104","0,0","0,0","0,0","0,0","24,8","553,4095345208347","669,004267418456","385,8950998606465","401,81742452140674","0,0"
2030-01-02 07:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","65,09719353158908","1207,571600336942","0,0","0,0","0,0","0,0","24,8","175,46406232634922","263,28509640840207","226,68595025431463","133,79377894342878","0,0"
2030-01-02 08:00:00,"28,63485120206093","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1306,423305014017","0,0","0,0","0,0","0,0","24,8","173,26197789696403","272,4273441304633","227,69824196309824","130,96098388539403","0,0"
2030-01-02 09:00:00,"126,23159535187762","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","66,77271273650807","32,120851764395766","16,41711042043405","40,09532782703955","0,0","0,0","0,0","0,0","0,0","1450,5501208327883","0,0","0,0","0,0","0,0","24,8","153,85914369797808","218,6344708539619","202,40990338784806","120,56909885670868","0,0"
2030-01-02 10:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","161,6379021593667","18,264454882217343","41,39902696946534","77,23284844204555","0,0","0,0","0,0","32,32503508693384","0,0","1561,2404473440893","0,0","0,0","0,0","0,0","24,8","182,22269089761298","266,5352749180361","221,82666925001507","151,00670897622769","0,0"
2030-01-02 11:00:00,"161,6609057976446","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","228,52979370882736","19,135468556215795","56,76438307894471","121,2990624813159","0,0","0,0","0,0","0,0","0,0","1629,965426125908","0,0","0,0","0,0","0,0","24,8","106,00741906139288","190,23372290696867","178,0320657462264","94,8626988523352","0,0"
2030-01-02 12:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","241,5795828517094","62,407321228128836","45,11328471630695","155,59245069915988","0,0","78,7511424006309","0,0","366,6666666666667","0,0","1646,6870474959696","0,0","0,0","0,0","0,0","24,8","258,3939831725069","352,43255016634265","293,84083465084717","209,30494314222898","0,0"
2030-01-02 13:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","221,65445632323818","19,716429139365196","39,29148040296008","97,87131380047924","0,0","272,94591576779476","0,0","366,6666666666667","144,6023676248672","1566,2346174508698","0,0","0,0","0,0","0,0","24,8","398,8221121762832","476,28393973936153","326,09220045080303","297,2777295416715","0,0"
2030-01-02 14:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","132,2903445570612","54,55339480850941","29,2288573418385","280,7035990354299","0,0","0,0","0,0","0,0","387,6249406005333","1423,2088350852323","0,0","0,0","0,0","0,0","24,8","196,02467073921073","259,25679667755867","235,46452710475745","149,87167948536333","0,0"
2030-01-02 15:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","99,82073329695024","53,562682837597556","10,948626259228432","113,63123506905414","0,0","0,0","0,0","0,0","629,695855749619","1342,1987833411945","0,0","0,0","0,0","0,0","24,8","296,64238638542","400,1457931847482","285,255660273199","238,44761584857943","0,0"
2030-01-02 16:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13435935002164223","0,0","37,4026279174131","0,0","0,0","0,0","0,0","1321,4934178291246","0,0","0,0","0,0","0,0","24,8","171,5818442093424","276,72988084474696","227,02291282034523","135,18188675121885","0,0"
2030-01-02 17:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","126,74065399233638","0,0","0,0","0,0","0,0","1430,0403317791115","0,0","0,0","0,0","0,0","24,8","175,28144087652933","264,02004881751316","244,77452200204445","145,78376015465162","0,0"
2030-01-02 18:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","28,082851490694793","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1580,476213694899","0,0","0,0","0,0","0,0","24,8","55,525504116861086","113,73757292788399","136,83092739214158","51,38183423280871","0,0"
2030-01-02 19:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","317,80859070120096","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1683,3038590098513","0,0","0,0","0,0","0,0","24,8","19,804209005886204","46,85514446819861","85,22052396962968","18,69786733042692","0,0"
2030-01-02 20:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","296,9561159591492","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1582,2753057523046","0,0","0,0","0,0","0,0","24,8","7,430420457843681","22,11873850866771","53,51159770044849","7,340909591686903","0,0"
2030-01-02 21:00:00,"260,0865705590834","120,8075091324201","0,0","327,83239680361635","378,25867023906653","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1441,1105107819335","0,0","0,0","0,0","0,0","24,8","1,088453269628896","8,595735973912541","30,226852582923243","1,414322221282509","0,0"
2030-01-02 22:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","850,5106833878763","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1337,6183269181006","0,0","0,0","0,0","0,0","24,8","0,192267524608848","1,130170326770394","12,05956263574017","0,28573710706838","0,0"
2030-01-02 23:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","714,7080732991701","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1190,121080626101","0,0","0,0","0,0","0,0","24,8","0,0","0,15914270541603792","1,81281180488814","0,0011468805902974753","0,0"
2030-01-03 00:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","707,0802504814426","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1180,8427980744532","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,32264165697426","0,0","0,0"
2030-01-03 01:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1467,311435258863","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","0,0","1140,8592874505412","0,0","0,0","0,0","0,0","24,8","0,0","0,0","0,25223052078081","0,0","0,0"
2030-01-03 02:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1428,970321883432","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","0,0","1103,638342087456","0,0","0,0","0,0","0,0","24,8","0,0","0,196086547744724","1,14075868708269","0,03555329829922174","0,0"
2030-01-03 03:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1420,279416276135","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","433,4776175984723","0,0","366,6666666666667","0,0","1093,8514773512418","0,0","0,0","0,0","0,0","24,8","0,0","0,022734672202291126","0,25370473200714","0,0","0,0"
2030-01-03 04:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1179,2045036086417","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","144,49253919949092","0,0","366,6666666666667","0,0","1141,8401691531726","0,0","0,0","0,0","0,0","24,8","0,0","0,08525502075859173","0,2697104538936","0,0","0,0"
2030-01-03 05:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","848,5615563952515","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1322,1155980995259","0,0","0,0","0,0","0,0","24,8","0,0","0,022734672202291126","0,09140109603579001","0,0","0,0"
2030-01-03 06:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","397,55607534970454","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","239,0567180902508","0,0","0,0","0,0","0,0","1544,1148782113123","0,0","0,0","0,0","0,0","24,8","0,0","0,277078817465268","0,29027921052843","0,017203208854462134","0,0"
2030-01-03 07:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","557,292566306163","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","288,0","0,0","0,0","0,0","0,0","1754,4390428589481","0,0","0,0","0,0","0,0","24,8","0,180250804320672","0,5967851453099899","1,22827535353782","0,223641715107976","0,0"
2030-01-03 08:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","1146,0193109582879","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2058,6897553635695","0,0","0,0","0,0","0,0","24,8","0,643752872574344","0,8647294962655441","3,76274865400821","0,48168984792488995","0,0"
2030-01-03 09:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1099,7827964147696","0,0","0,0","0,0","0,0","238,20277196971023","11,435885972705378","9,358750702731426","346,53507445695686","0,0","0,0","0,0","0,0","0,0","2191,7440845119877","0,0","0,0","0,0","0,0","24,8","1,2481857284238","2,909496740174024","7,461240418688759","1,36997617179104","0,0"
2030-01-03 10:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1059,4493002870045","0,0","0,0","0,0","0,0","338,83427370448726","36,848839731990275","26,692116341672254","550,4786248123594","0,0","0,0","0,0","366,6666666666667","0,0","2189,7592538037848","0,0","0,0","0,0","0,0","24,8","14,815226426430662","19,607978147327206","26,04804876057996","10,211606322562899","0,0"
2030-01-03 11:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","966,3123924341523","0,0","0,0","0,0","0,0","639,1771456156024","49,18259227397436","46,27289122485535","723,6552879516814","0,0","433,4776175984723","0,0","366,6666666666667","0,0","2219,957087083757","0,0","0,0","0,0","0,0","24,8","30,27158984074706","35,73809274942288","35,827544833202786","20,223928489221237","0,0"
2030-01-03 12:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1082,3386598042937","0,0","0,0","0,0","0,0","436,284965264775","132,2793730930982","47,57350015356703","641,5487931521719","0,0","433,4776175984723","0,0","366,6666666666667","0,0","2192,3407753667084","0,0","0,0","0,0","0,0","24,8","52,05324417838876","47,12410375987751","45,06663719055411","34,77587709908432","0,0"
2030-01-03 13:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","1260,3533603827077","0,0","0,0","0,0","0,0","83,04885022345648","134,97049145400814","41,313057826455854","413,9293206367448","0,0","96,32835946632724","0,0","366,6666666666667","0,0","2059,790536154422","0,0","0,0","0,0","0,0","24,8","26,773906772957925","34,20350237576818","36,61224640884657","18,140920270433917","0,0"
2030-01-03 14:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","740,7703896171497","0,0","0,0","0,0","0,0","147,20207857928415","109,33408761834158","34,77061065901811","384,1256107192894","0,0","0,0","0,0","0,0","0,0","1938,0596870876748","0,0","0,0","0,0","0,0","24,8","7,738931358300216","14,664946173915856","19,14200096978286","6,871125456556427","0,0"
2030-01-03 15:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","498,14919886912776","0,0","0,0","0,0","0,0","123,53598634994617","71,48733795689654","12,727015213029189","222,650785013503","0,0","0,0","0,0","0,0","0,0","1946,585233151924","0,0","0,0","0,0","0,0","24,8","28,69846218616665","29,873156285665786","33,86876271672438","18,677005026355797","0,0"
2030-01-03 16:00:00,"433,4776175984723","120,8075091324201","0,0","327,83239680361635","468,7061056241664","0,0","0,0","0,0","0,0","0,0","0,0","0,12326477160371362","0,0","0,0","0,0","0,0","0,0","0,0","1992,4234735027098","0,0","0,0","0,0","0,0","24,8","219,03570913407745","175,42208396717604","97,99741906798573","124,2213674031916","0,0"
2030-01-03 17:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","63,28031153448188","0,0","366,6666666666667","0,0","2075,3101915455554","0,0","0,0","0,0","0,0","24,8","807,6993581097902","585,2270003530132","216,4893226051597","422,4015827427045","0,0"
2030-01-03 18:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","274,01328600443105","0,0","2101,1846176841104","0,0","0,0","0,0","0,0","24,8","721,7005140455768","518,2273800711421","222,96040788363885","438,86969575214727","0,0"
2030-01-03 19:00:00,"56,95228038103369","120,8075091324201","0,0","327,83239680361635","529,144379280049","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1960,0476253699458","0,0","0,0","0,0","0,0","24,8","316,7160315142276","237,0219489501434","138,593171411947","208,17990789650864","0,0"
2030-01-03 20:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","400,757939720007","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1736,6437067267684","0,0","0,0","0,0","0,0","24,8","288,3277151564478","251,6157139479975","133,1367178600711","189,36571410620869","0,0"
2030-01-03 21:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","247,50721964080913","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1576,3009368535882","0,0","0,0","0,0","0,0","24,8","437,1327243969459","337,6669895353886","179,1447442194732","268,07601979160154","0,0"
2030-01-03 22:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","528,8108956752073","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1451,7841533104452","288,0","0,0","0,0","0,0","24,8","385,500228921432","313,7869905581922","169,76852681788998","235,144272068354","0,0"
2030-01-03 23:00:00,"0,0","120,8075091324201","0,0","327,83239680361635","217,14038003149403","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","366,6666666666667","0,0","1298,9778778170944","288,0","0,0","0,0","0,0","24,8","454,5434806591998","346,29912804991085","187,63549887809836","274,58615092902147","0,0"
