"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,06233255"
"0,039318"
"0,1232395"
"0,19383499999999998"
"0,17999325"
"0,30608500000000005"
"0,050074"
"0,0001031875"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0104263"
"0,025411749999999997"
"0,03149425"
"0,037936000000000004"
"0,04562675"
"0,030465749999999996"
"0,010071749999999999"
"6,4005e-05"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,14363700000000001"
"0,2735425"
"0,29830875"
"0,16827225"
"0,12054374999999999"
"0,09545"
"0,036159825"
"0,00061065"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,1284215"
"0,252635"
"0,3672725"
"0,3696125"
"0,3217325"
"0,2777"
"0,1049014"
"0,000351825"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,007702525"
"0,027168499999999998"
"0,0370835"
"0,04384825"
"0,0371755"
"0,02612"
"0,0097899"
"8,04525e-05"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,08550425"
"0,17543999999999998"
"0,2488275"
"0,28793625"
"0,2429325"
"0,1467325"
"0,08477900000000001"
"0,0002264125"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,038890499999999995"
"0,08328475"
"0,1197555"
"0,1311955"
"0,13299275"
"0,10475025"
"0,036227499999999996"
"0,00026737500000000003"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,01102355"
"0,03358975"
"0,044656999999999995"
"0,06188325"
"0,050612000000000004"
"0,032386250000000005"
"0,012867874999999999"
"0,0001301075"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
"0,0"
