;demand_HH_waerme;person_mob;capex_batterie;capex_heat_storage;capex_PtL/BtL;potential_wind;potential_pv;potential_biomasse;pv_flh;wind_flh;import_H2/fuel;import_electricity_price;import_biomasse;wind;pv;stromspeicher;waermespeicher;cost
0;0,9109943574220313;0,7498852577184549;1,170417945479831;0,8028602261699145;0,969611948245807;1,10613204691042;0,9564410626140405;0,9990379770050308;1,1726545182337318;0,979026678825097;1,1155820973385504;1,052664207278606;1,137858951594648;11137,26092155093;9474,659123150917;0,0;511036,72121524427;2685787639,3000836
1;0,9076381630833689;0,17253434381648436;0,8460307613613095;0,959859522788479;1,1443906643166513;1,0894666815616876;1,1415253362592854;0,953132075014838;1,1916011229473797;0,834103304889045;0,8012490957640623;1,1129794879064958;1,0905525769784303;8994,620486257469;13119,81010456706;9623,84123553183;374776,7504575271;2739108009,226494
2;0,8940518720108661;0,838657760126302;1,0500761582659788;0,9610617063373368;0,8921836940559636;0,9845117174910962;1,1645604128342057;1,182458913700741;1,196376588078036;1,0800149425074417;0,8766046337060256;1,001176657575202;1,1664882308453346;10528,368306849783;8526,018197009269;498,832802456653;510997,04722010094;2518721207,0788264
3;0,8791488781806073;0,05816668085119381;0,9572028250629457;1,012641501149632;1,0693162327895527;0,9576152975455258;1,0983624069706894;1,1076774540055252;0,9200758522140722;0,9901949411861254;0,9816900179233615;1,0313843477796092;1,0462645283980876;10240,737991951853;10490,141359732763;4360,0488610594775;445078,40649236506;2775644662,413347
4;0,8286054461468104;0,44978700084549705;1,0470611723356194;1,0247644300043341;1,039585148547674;1,0267426722899218;1,072631423134237;1,013863107609677;1,0949665771629369;1,081987431303328;0,8873089910730511;1,1144079532056579;1,1271682599987245;10979,986137468422;8596,113658319138;514,1217860221752;509284,69300992496;2569079502,6610413
5;0,9192326768196731;0,02536369703019936;0,9243554271244208;0,8911760833345095;1,0705350976335535;1,1704694764648518;0,8024512816579155;0,9681590895694576;0,9679566919699665;1,049876939754545;1,0345248959622373;0,9346125848429025;1,1297690924839079;11896,531674097278;8941,610782244115;1542,3506411570563;507744,6544782952;2694925717,7006454
6;1,141136547289576;0,06875790907125534;0,9728162024718681;1,1224083221138113;0,862201038894191;0,8024836973126417;1,1339031447579238;0,9347865185514589;0,9945318274093665;0,8376781471814235;1,0209838640097852;1,1386489150696466;1,0734627902254776;8581,76065906139;17050,66078865919;9003,60922999099;503260,54292377294;2999562245,8379474
7;0,9571765005093438;0,464318099846029;0,8709457432673541;1,0784913664454796;0,9048937297625996;0,9030062053694566;1,008821899045395;1,120096119556778;1,1021725868020888;0,8567034393577806;0,8201907494760433;0,9430287552244291;1,0380957126737425;9656,748360220969;11979,298935743798;7610,381006740733;259421,0229951901;2784357949,04418
8;1,1314402131124295;0,784583544922129;0,8255773681943925;1,0882343827007788;0,8625931471538897;1,1519444301904918;0,8108332404537479;0,8471587717766069;1,043224022083368;1,0253660086699934;1,114714425002653;0,8269592365257092;1,1922956204315693;11079,173930633906;9642,676776800621;6130,975638420161;506741,9393627214;2628526537,1149287
9;1,0980893728697656;0,35444590219197036;0,8631412392357498;0,8022477308732182;0,9067784514389955;0,9751483090237918;0,9079084161376233;1,107038975922841;1,1847525677012047;1,158735264082557;1,0740874973569383;1,1224632387445086;1,1527142879603498;10428,23601670043;8706,263028990405;6019,318555058722;509273,9640242384;2454917286,710161
10;0,9665867006578722;0,27412692029771546;1,1613794254518075;0,9569744967624385;1,1412237744306861;1,0433295500205546;1,0310184793132908;1,0493073088243525;0,9789401777096001;1,1609156841681307;0,9008450843705331;1,0724673554817548;1,1101525625176099;11157,366207919811;7846,499055697886;0,0;509044,47247530555;2570279152,0321927
11;1,0576432805233669;0,0017366498051107904;1,0242343763972455;1,1329055026300703;0,9407960537646108;0,8190188248819169;0,8190174590712583;0,8300704014541667;0,9543583992140414;0,8269216835463913;0,9625460273911108;0,8780057514733953;1,016282513429213;8758,587313287218;14259,093962430608;6689,462861299373;278282,75509716256;3095341833,282525
12;0,9407628533527199;0,8605081941151604;0,8341897040315877;1,1274835301722563;1,0107669341309222;1,1050195859486274;1,0758589972922552;1,0260364072197636;1,0889612487809446;0,8141726590454404;0,8020571875878952;1,1105923177932067;1,1594615741227132;9589,063607145785;13170,91371732018;9467,380285588719;368085,568020895;2792892066,6456094
13;1,1197559736597043;0,17216456454355844;0,9085006814065856;0,9465498497477938;1,078481961779985;0,9366209834004944;1,0000484781062429;1,1737892696372838;0,930567221738921;0,8127358189081838;0,9890912624200432;0,8123715992320929;1,0080686141055935;10016,224796484888;15318,765522775482;7505,505435153298;469657,11614327197;3023301308,07104
