,"(('BioTransformer', 'Festbrennstoffe'), 'flow')","(('Festbrennstoffe', 'Last_Biomasse_ges'), 'flow')","(('Import_Braunkohle', 'Festbrennstoffe'), 'flow')","(('Import_Steinkohle', 'Festbrennstoffe'), 'flow')"
2030-01-08 08:00:00,"668,5070227213066","715,9206848932422","0,0","47,4136621719356"
2030-01-08 09:00:00,"649,2418780308915","696,6555402028271","0,0","47,4136621719356"
2030-01-08 10:00:00,"612,8955757419851","660,3092379139207","0,0","47,4136621719356"
2030-01-08 11:00:00,"586,275370820928","633,6890329928635","0,0","47,4136621719356"
2030-01-08 12:00:00,"562,0920947176012","609,5057568895368","0,0","47,4136621719356"
2030-01-08 13:00:00,"513,9301505726863","561,3438127446219","0,0","47,4136621719356"
2030-01-08 14:00:00,"487,44245978588276","534,8561219578183","0,0","47,4136621719356"
2030-01-08 15:00:00,"481,24691628096605","528,6605784529016","0,0","47,4136621719356"
2030-01-08 16:00:00,"487,8869701739694","535,300632345905","0,0","47,4136621719356"
2030-01-08 17:00:00,"488,65139973950477","536,0650619114404","0,0","47,4136621719356"
2030-01-08 18:00:00,"488,870606511711","536,2842686836466","0,0","47,4136621719356"
2030-01-08 19:00:00,"484,16641843354716","531,5800806054827","0,0","47,4136621719356"
2030-01-08 20:00:00,"475,65727329270544","523,070935464641","0,0","47,4136621719356"
2030-01-08 21:00:00,"445,7985400262853","493,2122021982209","0,0","47,4136621719356"
2030-01-08 22:00:00,"384,0826196636348","431,49628183557036","0,0","47,4136621719356"
2030-01-08 23:00:00,"321,62848936270393","369,0421515346395","0,0","47,4136621719356"
2030-01-09 00:00:00,"415,6717032471763","463,0853654191119","0,0","47,4136621719356"
2030-01-09 01:00:00,"482,92866500486275","530,3423271767983","0,0","47,4136621719356"
2030-01-09 02:00:00,"475,73922519394364","523,1528873658792","0,0","47,4136621719356"
2030-01-09 03:00:00,"504,42103203344186","551,8346942053774","0,0","47,4136621719356"
2030-01-09 04:00:00,"630,8268697804713","678,2405319524069","0,0","47,4136621719356"
2030-01-09 05:00:00,"848,0383438078925","895,4520059798281","0,0","47,4136621719356"
2030-01-09 06:00:00,"746,4647941117507","793,8784562836863","0,0","47,4136621719356"
2030-01-09 07:00:00,"761,0331617087311","808,4468238806667","0,0","47,4136621719356"
2030-01-09 08:00:00,"714,6460493711224","762,059711543058","0,0","47,4136621719356"
2030-01-09 09:00:00,"697,3914389404857","744,8051011124213","0,0","47,4136621719356"
2030-01-09 10:00:00,"644,2203841735497","691,6340463454853","0,0","47,4136621719356"
2030-01-09 11:00:00,"632,477381500383","679,8910436723186","0,0","47,4136621719356"
2030-01-09 12:00:00,"628,1792404126423","675,5929025845779","0,0","47,4136621719356"
2030-01-09 13:00:00,"579,3019742526427","626,7156364245783","0,0","47,4136621719356"
2030-01-09 14:00:00,"574,2223631281988","621,6360253001344","0,0","47,4136621719356"
2030-01-09 15:00:00,"580,8280832396185","628,2417454115541","0,0","47,4136621719356"
2030-01-09 16:00:00,"606,7192078607711","654,1328700327067","0,0","47,4136621719356"
2030-01-09 17:00:00,"643,3599732354983","690,7736354074339","0,0","47,4136621719356"
2030-01-09 18:00:00,"683,25490963803","730,6685718099656","0,0","47,4136621719356"
2030-01-09 19:00:00,"704,9443015669331","752,3579637388686","0,0","47,4136621719356"
2030-01-09 20:00:00,"727,3098282623769","774,7234904343125","0,0","47,4136621719356"
2030-01-09 21:00:00,"713,7118687581521","761,1255309300877","0,0","47,4136621719356"
2030-01-09 22:00:00,"629,261193485665","676,6748556576006","0,0","47,4136621719356"
2030-01-09 23:00:00,"555,8901406255766","603,3038027975122","0,0","47,4136621719356"
2030-01-10 00:00:00,"934,2311270769897","981,6447892489252","0,0","47,4136621719356"
2030-01-10 01:00:00,"940,8368591989931","988,2505213709287","0,0","47,4136621719356"
2030-01-10 02:00:00,"954,3660551337645","1001,7797173057","0,0","47,4136621719356"
2030-01-10 03:00:00,"1005,3637390447805","1052,777401216716","0,0","47,4136621719356"
2030-01-10 04:00:00,"1149,0252389060597","1196,4389010779953","0,0","47,4136621719356"
2030-01-10 05:00:00,"1517,0174181658024","1564,431080337738","0,0","47,4136621719356"
2030-01-10 06:00:00,"1764,9674722518748","1812,3811344238104","0,0","47,4136621719356"
2030-01-10 07:00:00,"1882,021492333324","1929,4351545052596","0,0","47,4136621719356"
2030-01-10 08:00:00,"1911,155896600176","1958,5695587721116","0,0","47,4136621719356"
2030-01-10 09:00:00,"1890,5020332516472","1937,9156954235827","0,0","47,4136621719356"
2030-01-10 10:00:00,"1830,6390170560069","1878,0526792279425","0,0","47,4136621719356"
2030-01-10 11:00:00,"1791,3040429501552","1838,7177051220908","0,0","47,4136621719356"
2030-01-10 12:00:00,"1731,4887627309338","1778,9024249028694","0,0","47,4136621719356"
2030-01-10 13:00:00,"1653,4094944493115","1700,823156621247","0,0","47,4136621719356"
2030-01-10 14:00:00,"1657,5031662178146","1704,9168283897502","0,0","47,4136621719356"
2030-01-10 15:00:00,"1607,282566868637","1654,6962290405727","0,0","47,4136621719356"
2030-01-10 16:00:00,"1579,2303258375716","1626,6439880095072","0,0","47,4136621719356"
2030-01-10 17:00:00,"1562,4449428604805","1609,858605032416","0,0","47,4136621719356"
2030-01-10 18:00:00,"1501,1224184907085","1548,536080662644","0,0","47,4136621719356"
2030-01-10 19:00:00,"1399,0729821168682","1446,4866442888037","0,0","47,4136621719356"
2030-01-10 20:00:00,"1289,5208850209713","1336,9345471929068","0,0","47,4136621719356"
2030-01-10 21:00:00,"1199,2455115713028","1246,6591737432384","0,0","47,4136621719356"
2030-01-10 22:00:00,"1103,9069919032206","1151,3206540751562","0,0","47,4136621719356"
2030-01-10 23:00:00,"975,7037512240877","1023,1174133960233","0,0","47,4136621719356"
2030-01-11 00:00:00,"887,5949266912394","935,008588863175","0,0","47,4136621719356"
2030-01-11 01:00:00,"893,2453005983164","940,658962770252","0,0","47,4136621719356"
2030-01-11 02:00:00,"906,2778687947254","953,6915309666609","0,0","47,4136621719356"
2030-01-11 03:00:00,"954,9405366731307","1002,3541988450663","0,0","47,4136621719356"
